Lat,Long,Municipio,Estado,AreaKm2,Ano,Desmatado,Incremento,Floresta,NaoFloresta,Hidrografia,PercDesmatado,Internações - Dengue,Internações Ano Seguinte - Dengue
-9.95424,-66.87906,Acrelândia,AC,1880,2016,1176.9,24.5,700.4,0.0,0.0,0.6260106382978724,0.0,4.0
-10.70365,-69.18608,Brasiléia,AC,4062,2016,1390.4,18.3,2661.3,0.0,0.4,0.3422944362383063,19.0,7.0
-9.60105,-68.22547,Bujari,AC,3104,2016,1243.8,18.1,1860.0,0.0,0.2,0.4007087628865979,0.0,0.0
-10.45586,-67.86778000000001,Capixaba,AC,1760,2016,906.4,17.1,847.5,0.0,0.0,0.515,4.0,0.0
-9.63535,-67.65836,Porto Acre,AC,2703,2016,1324.7,16.0,1378.3,0.0,0.0,0.4900850906400296,0.0,0.0
-9.77147,-69.33204,Sena Madureira,AC,24599,2017,1947.5,36.4,22034.1,2.4,0.6,0.07916988495467295,10.0,83.0
-8.89638,-70.65907,Feijó,AC,29179,2017,1560.2,29.8,27600.6,0.4,17.3,0.053469961273518635,0.0,4.0
-9.99527,-68.15925,Rio Branco,AC,9113,2017,2762.3,27.2,6268.8,0.0,0.1,0.3031164270821903,10.0,16.0
-10.70365,-69.18608,Brasiléia,AC,4062,2017,1414.5,24.1,2647.1,0.0,0.4,0.3482274741506647,7.0,9.0
-10.61178,-68.46285,Xapuri,AC,5511,2017,1409.4,22.4,4101.6,0.0,0.0,0.2557430593358737,17.0,22.0
-9.39576,-70.06354,Manoel Urbano,AC,11118,2017,394.6,18.4,10673.9,0.0,49.5,0.035491994963122865,2.0,0.0
-8.26015,-71.43408000000002,Tarauacá,AC,21156,2017,1567.8,16.9,19573.3,1.2,13.6,0.07410663641520136,0.0,3.0
-10.45586,-67.86778000000001,Capixaba,AC,1760,2017,918.0,11.6,842.0,0.0,0.0,0.5215909090909091,0.0,3.0
-7.955589999999999,-72.73617,Cruzeiro do Sul,AC,9202,2017,1044.1,9.8,7949.4,20.7,0.0,0.11346446424690285,12.0,13.0
-9.63535,-67.65836,Porto Acre,AC,2703,2017,1334.2,9.5,1368.8,0.0,0.0,0.4935997040325564,0.0,0.0
-8.89638,-70.65907,Feijó,AC,29179,2018,1643.5,83.3,27517.8,0.4,17.3,0.056324754103978886,4.0,0.0
-9.77147,-69.33204,Sena Madureira,AC,24599,2018,2002.3,54.8,3581.7,2.4,0.6,0.08139761778934103,83.0,26.0
-9.39576,-70.06354,Manoel Urbano,AC,11118,2018,444.3,49.7,1010.2,0.0,49.5,0.03996222342147868,0.0,1.0
-8.26015,-71.43408000000002,Tarauacá,AC,21156,2018,1616.1,48.4,19524.7,1.2,13.6,0.07638967668746455,3.0,25.0
-9.99527,-68.15925,Rio Branco,AC,9113,2018,2799.3,37.0,6025.4,0.0,0.1,0.3071765609568748,16.0,23.0
-10.61178,-68.46285,Xapuri,AC,5511,2018,1435.8,26.4,3907.7,0.0,0.0,0.2605334784975503,22.0,26.0
-10.70365,-69.18608,Brasiléia,AC,4062,2018,1438.8,24.4,2043.5,0.0,0.4,0.3542097488921713,9.0,16.0
-9.95424,-66.87906,Acrelândia,AC,1880,2018,1206.9,23.8,673.1,0.0,0.0,0.6419680851063829,3.0,1.0
-7.955589999999999,-72.73617,Cruzeiro do Sul,AC,9202,2018,1062.3,18.2,8119.0,20.7,0.0,0.11544229515322756,13.0,99.0
-9.60105,-68.22547,Bujari,AC,3104,2018,1267.9,15.8,1835.9,0.0,0.2,0.4084729381443299,0.0,0.0
-8.89638,-70.65907,Feijó,AC,29179,2019,1741.2,97.7,27420.1,0.4,17.3,0.05967305253778402,0.0,
-9.77147,-69.33204,Sena Madureira,AC,24599,2019,2085.5,83.1,22510.5,2.4,0.6,0.08477986910036993,26.0,
-9.99527,-68.15925,Rio Branco,AC,9113,2019,2881.9,82.6,6231.0,0.0,0.1,0.3162405354987381,23.0,
-8.26015,-71.43408000000002,Tarauacá,AC,21156,2019,1686.8,70.6,19454.4,1.2,13.6,0.07973151824541501,25.0,
-10.70365,-69.18608,Brasiléia,AC,4062,2019,1501.1,62.3,2560.5,0.0,0.4,0.3695470211718365,16.0,
-10.61178,-68.46285,Xapuri,AC,5511,2019,1498.1,62.3,4012.9,0.0,0.0,0.2718381418980221,26.0,
-9.39576,-70.06354,Manoel Urbano,AC,11118,2019,477.3,32.9,10591.2,0.0,49.5,0.04293038316243929,1.0,
-10.45586,-67.86778000000001,Capixaba,AC,1760,2019,958.3,28.4,801.7,0.0,0.0,0.5444886363636363,3.0,
-9.60105,-68.22547,Bujari,AC,3104,2019,1295.0,27.1,1808.8,0.0,0.2,0.4172036082474227,0.0,
-7.955589999999999,-72.73617,Cruzeiro do Sul,AC,9202,2019,1088.5,26.2,8064.2,20.7,0.0,0.1182895022821126,99.0,
-9.51622,-70.29089,Santa Rosa do Purus,AC,6350,2008,70.2,2.2,6206.8,0.1,34.9,0.01105511811023622,0.0,0.0
-10.71979,-70.01543000000001,Assis Brasil,AC,5180,2008,247.6,3.5,4888.6,0.5,0.0,0.0477992277992278,2.0,2.0
-10.8794,-68.58788,Epitaciolândia,AC,1703,2008,811.9,4.4,881.4,0.0,0.1,0.4767469172049325,1.0,46.0
-9.39576,-70.06354,Manoel Urbano,AC,11118,2008,257.1,4.6,10796.8,0.0,49.5,0.023124662709120343,1.0,1.0
-7.451410000000001,-73.41241,Mâncio Lima,AC,5762,2008,388.7,4.6,5156.1,45.1,0.0,0.06745921555015619,0.0,0.0
-7.85728,-73.21253,Rodrigues Alves,AC,3246,2008,464.8,6.1,2713.7,0.7,0.0,0.14319162045594575,0.0,0.0
-8.45223,-72.76651,Porto Walter,AC,6661,2008,162.9,6.6,5579.8,3.0,0.0,0.02445578741930641,0.0,1.0
-9.22216,-71.85121,Jordão,AC,5635,2008,127.5,7.6,5485.3,0.1,0.4,0.022626441881100263,0.0,0.0
-9.63535,-67.65836,Porto Acre,AC,2703,2008,1231.5,8.5,1468.4,0.0,0.0,0.4556048834628191,0.0,9.0
-10.45586,-67.86778000000001,Capixaba,AC,1760,2008,834.3,9.0,917.8,0.0,0.0,0.4740340909090909,3.0,5.0
-9.09022,-72.49765,Marechal Thaumaturgo,AC,8588,2009,206.9,0.1,2577.0,0.2,0.5,0.024091755938518863,0.0,0.0
-8.45223,-72.76651,Porto Walter,AC,6661,2009,164.0,1.1,5228.4,3.0,0.0,0.02462092778862033,1.0,0.0
-7.451410000000001,-73.41241,Mâncio Lima,AC,5762,2009,390.1,1.4,5048.0,45.1,0.0,0.06770218674071503,0.0,0.0
-10.71979,-70.01543000000001,Assis Brasil,AC,5180,2009,249.3,1.7,4893.6,0.5,0.0,0.04812741312741313,2.0,2.0
-9.51622,-70.29089,Santa Rosa do Purus,AC,6350,2009,72.0,1.8,6082.0,0.1,34.9,0.011338582677165357,0.0,1.0
-9.22216,-71.85121,Jordão,AC,5635,2009,129.4,1.9,2907.7,0.1,0.4,0.022963620230700976,0.0,0.0
-7.85728,-73.21253,Rodrigues Alves,AC,3246,2009,467.9,3.1,2464.8,0.7,0.0,0.14414664202094885,0.0,0.0
