Lat,Long,Municipio,Estado,AreaKm2,Ano,Desmatado,Incremento,Floresta,NaoFloresta,Hidrografia,PercDesmatado,Internações - Dengue,Internações Ano Seguinte - Dengue
-11.23109,-51.79815,Canabrava do Norte,MT,3451,2008,1618.1,29.3,631.6,1201.1,0.2,0.4688785859171255,0.0,0.0
-13.19259,-52.63275,Canarana,MT,10840,2008,1874.4,5.6,2172.8,6784.7,6.3,0.1729151291512915,1.0,6.0
-6.48129,-50.03153,Canaã dos Carajás,PA,3156,2008,1732.4,8.9,1317.9,105.6,0.1,0.5489226869455006,4.0,11.0
-8.964039999999997,-63.53626,Candeias do Jamari,RO,6931,2008,1750.2,49.1,4799.6,0.0,381.0,0.25251767421728466,2.0,4.0
-3.64996,-44.30194,Cantanhede,MA,783,2008,216.3,1.4,0.0,4.6,0.0,0.27624521072796937,1.0,0.0
2.29596,-60.53716,Cantá,RR,7715,2008,1434.1,123.2,5292.7,826.5,80.2,0.1858846403110823,13.0,11.0
-7.45596,-63.90278000000001,Canutama,AM,30278,2008,887.1,39.0,28033.0,988.3,296.8,0.02929850056146377,0.0,0.0
-1.18797,-47.12751,Capanema,PA,619,2008,512.8,4.0,71.6,29.5,2.4,0.82843295638126,93.0,85.0
-4.68617,-44.31678,Capinzal do Norte,MA,598,2008,208.4,0.0,0.0,0.0,0.0,0.348494983277592,3.0,10.0
-2.06616,-47.25773,Capitão Poço,PA,2924,2008,2544.3,7.3,350.4,2.0,1.8,0.8701436388508893,44.0,12.0
-10.45586,-67.86778000000001,Capixaba,AC,1760,2008,834.3,9.0,917.8,0.0,0.0,0.4740340909090909,3.0,5.0
0.31228,-62.10777,Caracaraí,RR,47818,2008,956.4,42.8,28815.1,14489.7,574.2,0.02000083650508177,12.0,14.0
-5.17242,-67.49476,Carauari,AM,26469,2008,289.6,2.5,25681.3,12.7,399.9,0.010941100910499076,0.0,0.0
-3.7489999999999997,-60.14701,Careiro,AM,6127,2008,1093.7,6.5,4541.6,80.7,316.9,0.17850497796637832,0.0,0.0
-3.3047699999999995,-59.55597,Careiro da Várzea,AM,2641,2008,489.0,14.0,814.5,707.8,628.0,0.1851571374479364,0.0,0.0
-11.94736,-49.13968,Cariri do Tocantins,TO,1130,2008,0.0,0.0,0.0,1130.6,0.0,0.0,0.0,0.0
-10.06388,-55.74729,Carlinda,MT,2417,2008,1714.2,4.1,670.6,0.0,32.2,0.7092263136119156,0.0,0.0
-7.0374,-48.37437,Carmolândia,TO,340,2008,307.3,0.1,32.6,0.0,0.0,0.9038235294117648,0.0,0.0
0.94538,-59.32614,Caroebe,RR,12120,2008,879.0,38.8,10667.6,12.8,83.2,0.07252475247524752,3.0,56.0
-7.4527199999999985,-47.30544,Carolina,MA,6485,2008,0.0,0.0,0.0,6429.6,55.1,0.0,35.0,1.0
-5.33031,-48.00378,Carrasco Bonito,TO,194,2008,131.3,0.3,0.4,57.9,4.2,0.6768041237113402,11.0,4.0
-1.24815,-45.9977,Carutapera,MA,1239,2008,643.1,0.9,128.9,112.8,79.3,0.5190476190476191,0.0,0.0
-9.37187,-49.8481,Caseara,TO,1697,2008,264.0,2.5,319.8,1079.1,34.0,0.15556865055981142,0.0,1.0
-1.26528,-47.93713,Castanhal,PA,1034,2008,898.0,5.6,132.2,0.0,1.1,0.8684719535783365,52.0,74.0
-10.95372,-58.64204,Castanheira,MT,3963,2008,2481.5,28.4,1448.4,3.4,28.7,0.6261670451678022,1.0,3.0
-11.43746,-61.89399,Castanheiras,RO,901,2008,716.6,5.2,181.3,0.6,2.5,0.7953385127635959,0.0,2.0
-1.94722,-44.57133,Cedral,MA,291,2008,229.5,0.0,21.0,0.2,6.8,0.788659793814433,1.0,0.0
-9.07581,-47.43855,Centenário,TO,1967,2008,0.0,0.0,0.0,1967.7,0.0,0.0,3.0,4.0
-2.2546,-44.85014,Central do Maranhão,MA,370,2008,258.9,0.0,2.0,97.7,1.4,0.6997297297297297,0.0,9.0
-3.06829,-46.47701,Centro Novo do Maranhão,MA,8329,2008,2196.1,15.6,1605.2,0.0,0.3,0.2636691079361268,1.0,1.0
-2.34154,-46.11334,Centro do Guilherme,MA,1084,2008,887.2,1.2,0.0,0.0,0.0,0.8184501845018449,1.0,0.0
-13.18361,-61.20455,Cerejeiras,RO,2805,2008,798.3,2.1,762.3,1244.4,0.0,0.28459893048128343,67.0,134.0
-11.51346,-47.82991,Chapada da Natividade,TO,1655,2008,0.0,0.0,0.0,1655.2,0.0,0.0,0.0,1.0
-10.16549,-49.17753,Chapada de Areia,TO,661,2008,1.7,0.0,9.9,648.9,0.0,0.0025718608169440237,1.0,2.0
-15.10006,-55.49593,Chapada dos Guimarães,MT,6250,2008,388.9,0.1,143.6,5516.4,199.3,0.062224,5.0,1.0
0.01942,-49.88506,Chaves,PA,13116,2008,92.1,0.2,2866.9,5236.2,3761.7,0.0070219579139981685,0.0,0.0
-12.57882,-60.88638,Chupinguaia,RO,5164,2008,2625.6,17.9,2209.6,328.4,0.4,0.5084430673896204,0.0,3.0
-5.05561,-47.80973,Cidelândia,MA,1474,2008,1289.5,9.9,155.8,20.8,6.8,0.8748303934871099,31.0,20.0
-11.47825,-55.06672,Cláudia,MT,3865,2008,1514.2,26.6,2341.9,0.0,8.9,0.3917723156532989,0.0,6.0
-4.03545,-63.53466,Coari,AM,58828,2008,759.7,3.1,52302.1,823.1,2761.8,0.012913918542190794,12.0,15.0
-13.84147,-51.22546,Cocalinho,MT,16560,2008,231.4,1.2,1740.2,14449.5,112.7,0.013973429951690822,0.0,1.0
-3.12907,-63.20401,Codajás,AM,18944,2008,259.1,1.4,14915.2,729.2,1440.8,0.013677153716216216,1.0,1.0
-0.89755,-48.27572,Colares,PA,612,2008,90.2,0.5,132.9,15.9,372.6,0.14738562091503268,0.0,3.0
-6.08345,-44.10211,Colinas,MA,2011,2008,177.8,11.9,143.0,1438.9,0.0,0.08841372451516659,0.0,3.0
-8.06639,-48.53996,Colinas do Tocantins,TO,847,2008,662.9,0.3,3.7,179.9,0.0,0.7826446280991736,51.0,69.0
-8.89352,-48.7444,Colméia,TO,995,2008,752.5,0.7,21.3,220.8,0.0,0.7562814070351759,40.0,83.0
-9.42457,-61.08215,Colniza,MT,28123,2008,3455.5,125.0,24284.2,311.5,56.4,0.12287095971269067,0.0,2.0
-13.13652,-60.53715,Colorado do Oeste,RO,1460,2008,1187.5,1.8,218.6,53.9,0.0,0.8133561643835616,87.0,157.0
-10.56223,-55.44101,Colíder,MT,3039,2008,2500.2,8.5,532.4,2.3,4.1,0.8227048371174728,8.0,53.0
-12.83387,-46.4895,Combinado,TO,211,2008,0.0,0.0,0.0,194.4,0.0,0.0,0.0,0.0
-13.19225,-59.8433,Comodoro,MT,21863,2008,2986.7,45.5,9079.3,9773.1,2.7,0.13660979737455975,4.0,6.0
-8.206719999999999,-49.54786,Conceição do Araguaia,PA,5847,2008,3029.2,47.7,825.7,1874.8,117.1,0.518077646656405,246.0,100.0
-3.79264,-44.82907,Conceição do Lago-Açu,MA,742,2008,531.0,0.0,0.0,98.7,113.0,0.715633423180593,0.0,2.0
-12.14589,-47.28829,Conceição do Tocantins,TO,2519,2008,0.0,0.0,0.0,2519.6,0.0,0.0,0.0,1.0
-1.87841,-47.97492,Concórdia do Pará,PA,695,2008,605.8,2.5,88.3,0.0,0.3,0.8716546762589927,1.0,2.0
-10.40724,-51.73743,Confresa,MT,5801,2008,3686.0,65.2,1595.2,320.3,2.1,0.6354076883295984,1.0,38.0
