,Lat,Long,Municipio,Estado,AreaKm2,Ano,Desmatado,Incremento,Floresta,Nuvem,NaoObservado,NaoFloresta,Hidrografia,PercDesmatado
4431,-3.7568599999999996,-49.46757,Breu Branco,PA,3953,2013,2780.2,11.2,825.9,81.9,1.2,0.9,262.9,0.7033139387806728
4432,-5.763730000000001,-48.49835,Brejo Grande do Araguaia,PA,1292,2013,1061.5,2.6,173.8,0.0,0.2,29.8,26.7,0.8215944272445821
4433,-4.39135,-45.56852,Brejo de Areia,MA,365,2013,365.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0002739726027399
4434,-11.06608,-48.690690000000004,Brejinho de Nazaré,TO,1731,2013,0.0,0.0,0.0,0.0,0.0,1729.1,1.9,0.0
4435,-12.10929,-58.17906,Brasnorte,MT,15999,2013,4329.1,11.9,7873.2,0.0,0.0,3762.9,33.8,0.2705856616038503
4436,-10.70365,-69.18608,Brasiléia,AC,4062,2013,1313.7,17.9,2729.0,8.4,10.5,0.0,0.4,0.32341211225997046
4437,-8.27327,-48.46058,Brasilândia do Tocantins,TO,643,2013,219.2,0.1,4.5,0.0,0.2,419.1,0.0,0.3409020217729393
4438,-3.3035900000000002,-52.609609999999996,Brasil Novo,PA,6368,2013,2615.9,31.5,3708.2,37.9,1.0,0.1,4.9,0.4107883165829146
4439,-0.9552799999999999,-46.65764,Bragança,PA,2107,2013,1723.2,0.0,142.0,147.9,0.1,37.6,56.2,0.8178452776459422
4440,-5.33176,-59.23777,Borba,AM,44452,2013,540.0,2.5,34833.9,6638.3,14.6,586.5,1838.7,0.012147934851075317
4441,-1.39347,-47.31005,Bonito,PA,590,2013,541.5,0.5,40.5,7.9,0.1,0.0,0.0,0.9177966101694915
4442,2.7932900000000003,-60.1737,Bonfim,RR,8141,2013,383.2,2.6,986.5,582.3,11.6,6134.1,43.3,0.04707038447365188
4443,-4.2986699999999995,-45.09405,Bom Lugar,MA,451,2013,451.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0017738359201773
4444,-5.02798,-48.77112,Bom Jesus do Tocantins,PA,2827,2013,1749.8,5.9,940.8,26.0,1.2,70.0,39.2,0.6189600282985497
4445,-9.00182,-47.86311,Bom Jesus do Tocantins,TO,1338,2013,6.3,0.0,8.1,0.0,0.0,1314.6,9.0,0.0047085201793721975
4446,-12.20214,-51.77758,Bom Jesus do Araguaia,MT,4282,2013,2719.2,0.2,1185.9,0.0,0.0,375.3,1.6,0.6350303596450256
4447,-4.52261,-46.70062,Bom Jesus das Selvas,MA,2700,2013,2195.2,20.1,477.2,27.3,0.3,0.0,0.0,0.813037037037037
4448,-3.96461,-46.50727,Bom Jardim,MA,6648,2013,3575.3,13.8,2060.5,947.4,1.4,55.9,7.5,0.5378008423586041
4449,-8.81858,-68.00168000000001,Boca do Acre,AM,22595,2013,2206.4,35.3,20195.1,9.4,1.7,58.4,124.0,0.09764992254923656
4450,-3.15669,-57.90464,Boa Vista do Ramos,AM,2588,2013,206.0,0.7,778.9,344.2,0.4,852.8,405.7,0.07959814528593509
4451,-1.7692900000000003,-46.20581,Boa Vista do Gurupi,MA,407,2013,327.7,0.0,18.9,54.9,0.0,0.0,5.5,0.8051597051597051
4452,3.01737,-60.743840000000006,Boa Vista,RR,5726,2013,21.2,0.2,197.6,31.3,0.0,5381.9,94.0,0.0037024100593782746
4453,-4.54242,-61.73805,Beruri,AM,17411,2013,215.5,2.4,15572.8,161.0,2.8,886.1,572.8,0.012377232783872264
4454,-7.98945,-48.98928,Bernardo Sayão,TO,930,2013,894.9,0.0,21.0,0.0,0.0,0.0,14.1,0.962258064516129
4455,-4.66641,-44.682759999999995,Bernardo do Mearim,MA,264,2013,193.0,0.0,0.0,71.4,0.0,0.0,0.0,0.7310606060606061
4456,-2.44278,-44.81342,Bequimão,MA,779,2013,468.6,0.0,31.6,42.6,0.0,195.8,40.4,0.6015404364569962
4457,-5.497669999999999,-70.32124,Benjamin Constant,AM,9146,2013,190.2,1.5,7516.1,1219.2,15.7,0.0,204.8,0.0207959763831183
4458,-1.36009,-48.261340000000004,Benevides,PA,189,2013,124.7,0.1,55.8,0.2,0.0,0.0,8.3,0.6597883597883598
4459,-7.159489999999999,-44.58334,Benedito Leite,MA,1804,2013,0.0,0.0,0.0,0.0,122.8,1681.7,0.0,0.0
4460,-3.24702,-54.936859999999996,Belterra,PA,4399,2013,810.7,0.7,798.7,2183.4,0.7,0.0,605.5,0.18429188451920892
4461,-1.27265,-48.500240000000005,Belém,PA,1070,2013,249.0,0.2,231.4,1.2,0.0,7.1,581.3,0.23271028037383176
4462,-3.7705300000000004,-45.253170000000004,Bela Vista do Maranhão,MA,147,2013,127.0,0.0,0.0,0.0,0.0,20.8,0.0,0.8639455782312925
4463,-9.90013,-48.78047,Barrolândia,TO,715,2013,0.0,0.0,0.0,0.0,0.2,714.9,0.0,0.0
4464,-3.13292,-57.23915,Barreirinha,AM,5760,2013,789.3,3.0,2283.9,1321.1,1.0,408.6,956.1,0.13703125
4465,-7.71197,-47.63915,Barra do Ouro,TO,1112,2013,0.0,0.0,0.0,0.0,0.0,1093.1,19.7,0.0
4466,-15.356079999999999,-52.65919,Barra do Garças,MT,9146,2013,1273.9,0.0,229.8,0.0,3.7,7626.4,12.2,0.1392849333041767
4467,-5.68391,-45.23172,Barra do Corda,MA,7962,2013,3169.8,14.6,2193.5,92.4,1.8,2499.9,4.6,0.3981160512434062
4468,-14.988579999999999,-57.97035,Barra do Bugres,MT,6066,2013,3335.6,2.6,1911.3,0.0,0.0,815.7,3.4,0.5498846027035937
4469,-0.14071,-63.185719999999996,Barcelos,AM,124163,2013,204.7,0.9,66972.5,35375.9,49.9,17060.1,4499.9,0.001648639288676981
4470,-1.44539,-48.637029999999996,Barcarena,PA,1316,2013,328.2,0.8,455.1,3.1,0.0,1.9,527.7,0.24939209726443767
4471,-16.75732,-56.01455,Barão de Melgaço,MT,11187,2013,371.2,0.4,2200.8,0.0,12.3,8493.6,109.1,0.03318137123446858
4472,-7.47905,-50.67811,Bannach,PA,2964,2013,2151.1,4.6,748.7,1.2,0.5,62.5,0.0,0.7257422402159244
4473,-7.99015,-48.71085,Bandeirantes do Tocantins,TO,1548,2013,1500.4,0.0,47.3,0.0,0.1,0.2,0.0,0.9692506459948321
4474,-8.28674,-46.26008,Balsas,MA,13259,2013,0.0,0.0,0.0,0.0,0.0,13259.1,0.0,0.0
4475,-3.16791,-49.75057,Baião,PA,3768,2013,1593.8,6.0,1377.4,84.8,0.7,475.4,235.9,0.42298301486199574
4476,-2.48368,-50.18049,Bagre,PA,4403,2013,204.9,0.5,3609.2,270.4,0.2,61.5,256.8,0.046536452418805364
4477,-2.69129,-44.65781,Bacurituba,MA,684,2013,16.2,0.0,32.4,0.0,0.0,358.2,277.2,0.023684210526315787
4478,-1.68907,-45.22394,Bacuri,MA,795,2013,502.4,0.0,84.6,113.5,0.0,5.5,89.0,0.6319496855345912
4479,-2.93046,-44.365590000000005,Bacabeira,MA,625,2013,100.7,2.1,160.6,40.8,0.3,226.1,96.5,0.16112
4480,-4.11944,-44.73579,Bacabal,MA,1705,2013,1202.5,0.0,0.0,139.4,0.0,360.8,2.5,0.7052785923753666
4481,-7.16202,-47.91015,Babaçulândia,TO,1796,2013,3.5,0.0,0.0,0.0,0.0,1779.2,13.5,0.0019487750556792874
4482,-5.68039,-47.7632,Axixá do Tocantins,TO,150,2013,139.7,0.0,10.3,0.0,0.0,0.0,0.0,0.9313333333333332
4483,-2.8175,-44.088190000000004,Axixá,MA,205,2013,30.4,0.5,73.4,43.8,0.2,0.0,57.2,0.14829268292682926
4484,-3.7627800000000002,-56.01333,Aveiro,PA,17089,2013,1207.3,13.9,12632.7,2508.6,3.0,18.4,719.0,0.07064778512493416
4485,-3.83163,-59.45109,Autazes,AM,7636,2013,1266.3,9.1,2745.0,2143.0,1.5,464.3,1015.9,0.16583289680460975
4486,-12.62674,-46.48403,Aurora do Tocantins,TO,756,2013,0.0,0.0,0.0,0.0,1.8,754.5,0.0,0.0
4487,-2.26004,-47.7069,Aurora do Pará,PA,1824,2013,1549.8,4.6,219.6,36.5,0.8,0.0,17.3,0.8496710526315789
4488,-0.9960899999999999,-46.42827,Augusto Corrêa,PA,1100,2013,728.6,0.0,117.7,172.7,0.0,4.7,76.3,0.6623636363636364
4489,-5.52161,-47.92406,Augustinópolis,TO,397,2013,381.8,0.0,14.6,0.0,0.1,0.5,0.0,0.9617128463476071
4490,-5.67098,-71.72825,Atalaia do Norte,AM,80005,2013,241.6,1.1,72469.7,6627.2,254.1,16.5,395.9,0.0030198112617961376
4491,-10.71979,-70.01543000000001,Assis Brasil,AC,5180,2013,263.7,4.9,4886.1,3.2,26.5,0.5,0.0,0.050907335907335906
4492,-12.819980000000001,-46.91441,Arraias,TO,5827,2013,0.0,0.0,0.0,0.0,13.7,5814.1,0.0,0.0
4493,-9.978660000000001,-63.05645,Ariquemes,RO,4481,2013,3198.5,12.5,1189.0,3.7,0.0,89.6,0.2,0.7137915643829502
4494,-10.10335,-59.718340000000005,Aripuanã,MT,25182,2013,3937.1,39.7,20886.8,16.3,4.8,283.2,53.8,0.15634580255738226
4495,-14.5036,-56.87307,Arenápolis,MT,414,2013,368.1,0.3,45.9,0.0,0.0,0.0,0.0,0.8891304347826088
4496,-3.5501400000000003,-44.72648,Arari,MA,1115,2013,408.2,0.6,29.1,13.5,0.2,585.3,78.7,0.36609865470852015
4497,-15.264829999999998,-58.407830000000004,Araputanga,MT,1608,2013,1225.5,0.7,346.6,0.0,0.7,35.2,0.0,0.7621268656716418
4498,-7.729360000000001,-49.0087,Arapoema,TO,1558,2013,1464.6,0.0,69.4,0.0,0.0,0.0,24.0,0.9400513478818998
4499,-5.03734,-45.894529999999996,Arame,MA,3075,2013,1846.3,6.5,633.9,256.2,2.0,336.5,0.1,0.6004227642276423
4500,-5.641780000000001,-48.00928,Araguatins,TO,2642,2013,1823.4,1.8,211.5,0.3,1.1,539.0,66.7,0.6901589704769114
4501,-6.73568,-48.5563,Araguanã,TO,838,2013,743.7,0.0,43.9,22.6,0.0,12.5,15.3,0.8874701670644392
4502,-3.06101,-45.77225,Araguanã,MA,811,2013,757.7,0.2,52.5,0.8,0.0,0.0,0.0,0.9342786683107276
4503,-16.70281,-53.140519999999995,Araguainha,MT,688,2013,0.0,0.0,0.0,0.0,1.6,687.3,0.0,0.0
4504,-7.25203,-48.282,Araguaína,TO,4019,2013,2692.4,10.2,404.1,0.0,1.0,897.6,23.9,0.6699178900223937
4505,-15.074639999999999,-51.79283,Araguaiana,MT,6422,2013,830.9,0.2,527.1,0.0,15.5,5034.8,13.7,0.12938336966677047
4506,-12.83987,-49.7752,Araguaçu,TO,5183,2013,0.0,0.0,4.7,0.0,75.8,5099.8,2.7,0.0
4507,-8.909410000000001,-49.57375,Araguacema,TO,2786,2013,55.6,1.3,414.3,0.0,0.0,2232.0,84.1,0.019956927494615938
4508,-6.98883,-48.52513,Aragominas,TO,1180,2013,1014.2,3.2,137.0,0.0,0.1,18.0,10.7,0.8594915254237289
4509,-7.59202,-59.44152,Apuí,AM,54490,2013,1941.1,86.1,51659.9,43.5,16.3,625.0,204.2,0.03562305010093595
4510,-1.43741,-45.09702,Apicum-Açu,MA,349,2013,167.0,0.0,60.6,59.2,0.0,3.0,59.2,0.4785100286532951
4511,-8.5825,-58.01843,Apiacás,MT,20401,2013,2108.4,18.7,16854.3,118.3,3.9,1052.9,263.2,0.10334787510416156
4512,-9.97682,-48.0215,Aparecida do Rio Negro,TO,1166,2013,0.0,0.0,0.0,0.0,0.0,1166.8,0.0,0.0
4513,-4.15477,-62.08065,Anori,AM,5852,2013,81.6,0.8,4204.2,490.5,0.4,640.6,434.7,0.013943950786056048
4514,-6.42281,-47.897009999999995,Angico,TO,453,2013,200.1,0.4,29.6,0.0,0.7,222.6,0.0,0.44172185430463573
4515,-3.94708,-51.35268,Anapu,PA,11910,2013,2229.4,19.1,5578.8,3865.6,55.9,6.8,173.5,0.1871872376154492
4516,-1.34293,-48.39038,Ananindeua,PA,185,2013,87.3,0.0,78.8,0.5,0.0,0.0,18.4,0.4718918918918919
4517,-6.19412,-48.20527,Ananás,TO,1587,2013,1161.9,0.3,187.0,0.0,1.9,192.8,43.4,0.7321361058601135
4518,-3.4733199999999997,-61.6709,Anamã,AM,2473,2013,199.2,0.8,1285.9,734.2,0.1,34.6,219.0,0.08054993934492519
4519,-3.25025,-44.59701,Anajatuba,MA,1024,2013,313.4,0.4,43.1,1.7,0.1,552.8,112.9,0.3060546875
4520,-0.79152,-49.997859999999996,Anajás,PA,6940,2013,176.5,0.0,4209.0,2208.2,0.4,209.1,136.8,0.025432276657060517
4521,-3.42104,-68.34925,Amaturá,AM,4903,2013,114.7,0.5,1313.7,3038.2,0.3,222.5,213.6,0.02339384050581277
4522,-5.380730000000001,-46.60406,Amarante do Maranhão,MA,7733,2013,2299.2,11.6,3177.8,570.6,6.9,1678.5,0.0,0.29732316048105517
4523,-1.6564900000000002,-45.937490000000004,Amapá do Maranhão,MA,507,2013,386.1,0.3,52.2,68.5,0.2,0.0,0.0,0.7615384615384616
4524,1.6833900000000002,-50.24716,Amapá,AP,9186,2013,108.5,0.5,1605.5,1584.2,1.4,4911.1,975.3,0.011811452209884606
4525,3.72519,-61.80976,Amajari,RR,28786,2013,330.1,4.9,13031.7,9585.9,462.4,5292.0,83.9,0.011467379976377406
4526,-11.333960000000001,-62.46869,Alvorada D'Oeste,RO,3060,2013,1376.0,1.4,862.2,2.1,0.0,819.7,0.0,0.4496732026143791
4527,-12.408439999999999,-49.11486,Alvorada,TO,1216,2013,0.0,0.0,0.0,0.0,0.0,1216.1,0.0,0.0
4528,-3.67425,-65.34586,Alvarães,AM,6027,2013,323.3,0.8,2901.7,2635.9,0.5,38.0,127.6,0.05364194458271113
4529,-17.77315,-53.34775,Alto Taquari,MT,1391,2013,0.0,0.0,0.0,0.0,8.3,1383.4,0.0,0.0
4530,-9.50943,-46.19474,Alto Parnaíba,MA,11229,2013,0.0,0.0,4.3,0.0,152.0,11072.7,0.0,0.0
4531,-9.69738,-63.3777,Alto Paraíso,RO,2683,2013,1729.6,27.8,934.9,0.0,0.1,0.8,17.6,0.6446515095042862
4532,-14.76893,-56.62505,Alto Paraguai,MT,2055,2013,423.6,0.0,123.4,0.0,0.0,1508.0,0.0,0.20613138686131388
4533,-16.85399,-53.66434,Alto Garças,MT,3658,2013,0.0,0.0,0.0,0.0,0.0,3658.0,0.0,0.0
4534,-11.78783,-51.69334,Alto Boa Vista,MT,2241,2013,1172.8,2.0,494.4,0.0,0.0,573.8,0.0,0.5233377956269523
4535,-17.42312,-53.4565,Alto Araguaia,MT,5541,2013,0.0,0.0,0.1,0.0,201.6,5339.3,0.0,0.0
4536,-12.573360000000001,-61.76339,Alto Alegre dos Parecis,RO,3994,2013,1304.5,5.0,1754.8,0.0,3.3,917.6,13.8,0.32661492238357537
4537,-3.96927,-46.1101,Alto Alegre do Pindaré,MA,1951,2013,1864.6,0.0,25.2,7.1,0.6,53.5,0.0,0.9557150179395182
4538,-4.21028,-44.38837,Alto Alegre do Maranhão,MA,388,2013,188.2,0.0,0.0,200.7,0.0,0.0,0.0,0.4850515463917526
4539,3.10387,-62.61311,Alto Alegre,RR,25869,2013,777.4,15.5,14731.3,7545.7,110.5,2610.3,93.8,0.030051412888012677
4540,-4.14425,-45.4663,Altamira do Maranhão,MA,542,2013,542.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0009225092250922
4541,-6.3166400000000005,-54.2628,Altamira,PA,159540,2013,7490.2,296.0,138401.8,8176.7,42.4,3760.6,1668.3,0.0469487275918265
4542,-12.47301,-62.13723,Alta Floresta D'Oeste,RO,7137,2013,2262.9,6.5,3083.9,55.5,4.5,1708.0,22.2,0.31706599411517444
4543,-10.04165,-56.40435,Alta Floresta,MT,8986,2013,4927.7,6.8,3761.9,0.0,1.6,258.7,36.1,0.5483752503894948
4544,0.40528000000000003,-54.006569999999996,Almeirim,PA,72964,2013,1777.0,9.5,30273.7,37113.6,53.6,2715.5,1030.6,0.02435447618003399
4545,-11.473239999999999,-47.30304,Almas,TO,4041,2013,0.0,0.0,0.0,0.0,0.0,4041.0,0.0,0.0
4546,-11.35975,-48.940979999999996,Aliança do Tocantins,TO,1585,2013,0.0,0.0,0.0,0.0,0.0,1585.9,0.0,0.0
4547,-0.30798000000000003,-55.15106,Alenquer,PA,22286,2013,1401.9,14.9,9001.5,8812.9,3.7,2476.4,589.6,0.06290496275688774
4548,-2.20396,-44.47826,Alcântara,MA,1506,2013,905.0,0.0,118.8,60.2,0.0,72.0,350.0,0.600929614873838
4549,-6.5014,-47.50278,Aguiarnópolis,TO,236,2013,107.8,0.0,21.6,0.0,0.2,102.1,4.3,0.45677966101694917
4550,-14.087710000000001,-52.43685,Água Boa,MT,7486,2013,37.3,0.0,122.3,0.0,4.0,7322.4,0.0,0.004982634250601122
4551,-6.7617,-50.328,Água Azul do Norte,PA,7125,2013,4618.6,5.3,2377.4,0.0,1.1,127.9,0.0,0.6482245614035088
4552,-0.2385,-50.740829999999995,Afuá,PA,8382,2013,28.8,0.1,2163.1,3162.7,0.1,286.7,2740.6,0.003435934144595562
4553,-9.954239999999999,-66.87906,Acrelândia,AC,1880,2013,1120.0,12.3,757.2,0.0,2.8,0.0,0.0,0.5957446808510638
4554,-15.194220000000001,-56.31716,Acorizal,MT,841,2013,0.0,0.0,0.0,0.0,0.9,840.8,0.0,0.0
4555,-2.03379,-48.31904,Acará,PA,4361,2013,2344.9,17.9,1590.8,311.0,0.5,43.3,70.5,0.5376977757395093
4556,-4.7020800000000005,-47.22036,Açailândia,MA,5846,2013,5301.0,6.7,477.1,65.9,2.0,0.0,0.0,0.906773862470065
4557,-9.46606,-49.339009999999995,Abreulândia,TO,1900,2013,7.4,0.0,48.0,0.0,0.3,1844.3,0.0,0.0038947368421052633
4558,-4.96265,-48.394059999999996,Abel Figueiredo,PA,616,2013,565.4,0.4,43.7,6.7,0.2,0.0,0.0,0.9178571428571428
4559,-1.7386599999999999,-48.85524,Abaetetuba,PA,1617,2013,693.6,0.4,490.2,6.0,0.0,13.6,413.6,0.42894248608534324
4560,-3.25303,-45.97435,Zé Doca,MA,2438,2014,2016.0,6.1,355.1,66.6,0.3,0.0,0.0,0.8269073010664479
4561,-6.84864,-49.25551,Xinguara,PA,3793,2014,3376.4,2.2,396.9,2.1,0.0,0.0,17.6,0.8901660954389665
4562,-10.61178,-68.46285,Xapuri,AC,5511,2014,1334.8,19.0,4175.2,0.0,1.0,0.0,0.0,0.24220649609871167
4563,-6.598660000000001,-48.48198,Xambioá,TO,1191,2014,994.6,4.2,155.2,0.0,0.1,11.0,30.1,0.8350965575146936
4564,-6.88444,-47.99094,Wanderlândia,TO,1382,2014,316.2,0.3,145.0,0.0,0.0,920.8,0.0,0.22879884225759767
4565,-4.1550199999999995,-45.29588,Vitorino Freire,MA,1209,2014,1166.3,0.0,0.0,0.0,0.0,43.3,0.0,0.9646815550041357
4566,-3.19117,-51.871140000000004,Vitória do Xingu,PA,3136,2014,1926.4,16.9,754.4,305.7,0.0,0.1,149.4,0.6142857142857143
4567,-3.54938,-44.93269,Vitória do Mearim,MA,736,2014,241.9,0.0,19.1,0.0,0.2,464.9,9.9,0.3286684782608696
4568,-1.0161200000000001,-52.05024,Vitória do Jari,AP,2481,2014,205.4,0.5,796.9,969.1,0.2,379.8,129.6,0.08278919790407094
4569,-1.09331,-46.26696,Viseu,PA,4971,2014,3460.8,0.0,1376.4,0.5,0.6,45.4,87.3,0.6961979480989741
4570,-12.123510000000001,-60.112109999999994,Vilhena,RO,11584,2014,1762.4,7.4,8130.5,0.0,3.8,1685.8,1.5,0.15214088397790057
4571,-10.01731,-51.43727,Vila Rica,MT,7443,2014,4632.1,4.9,2497.1,117.1,0.0,186.8,9.9,0.6223431412065028
4572,-5.03923,-48.09734,Vila Nova dos Martírios,MA,1196,2014,971.4,1.9,82.2,0.0,1.4,131.8,9.2,0.8122073578595318
4573,-15.13556,-60.01729,Vila Bela da Santíssima Trindade,MT,13521,2014,4618.8,12.9,2219.9,0.0,18.9,6590.5,72.9,0.3416019525183049
4574,-0.9177700000000001,-48.118109999999994,Vigia,PA,536,2014,217.5,0.0,46.5,94.0,0.2,16.4,161.4,0.40578358208955223
4575,-3.1301200000000002,-45.18793,Viana,MA,1176,2014,506.0,0.3,92.3,0.3,0.0,382.3,195.1,0.4302721088435374
4576,-12.48409,-55.323840000000004,Vera,MT,2952,2014,1942.3,10.4,990.4,0.0,1.4,17.8,0.1,0.657960704607046
4577,-15.55785,-56.34461999999999,Várzea Grande,MT,939,2014,0.0,0.0,0.0,0.0,1.4,937.7,0.0,0.0
4578,-10.36243,-62.072269999999996,Vale do Paraíso,RO,974,2014,870.9,1.5,98.9,0.0,0.0,3.5,0.7,0.8941478439425051
4579,-9.69033,-61.7712,Vale do Anari,RO,3166,2014,1234.4,11.0,1901.3,0.0,0.0,11.3,19.0,0.3898926089703096
4580,-15.02325,-58.956559999999996,Vale de São Domingos,MT,1913,2014,604.7,0.1,497.0,0.0,0.2,811.1,0.0,0.31610036591740726
4581,-11.11448,-62.45596,Urupá,RO,841,2014,691.1,0.8,52.2,0.0,0.0,97.7,0.0,0.8217598097502973
4582,-2.8349,-57.83095,Urucurituba,AM,2915,2014,96.8,0.8,124.4,3.8,0.0,1689.6,1000.4,0.03320754716981132
4583,-1.24938,-58.78714,Urucará,AM,28012,2014,344.0,1.5,21242.2,5355.4,1.0,423.0,646.4,0.012280451235184921
4584,-3.5763300000000005,-53.741009999999996,Uruará,PA,10794,2014,3198.2,14.7,4505.2,3086.7,3.7,0.0,0.2,0.29629423753937373
4585,-11.535960000000001,-54.3507,União do Sul,MT,4583,2014,1085.3,16.9,3472.8,0.0,2.2,22.7,0.0,0.23680994981453196
4586,-3.8018699999999996,-47.54701,Ulianópolis,PA,5122,2014,3483.5,2.9,546.1,1092.2,0.2,0.0,0.0,0.6801054275673565
4587,4.71636,-60.34048000000001,Uiramutã,RR,8117,2014,47.9,1.1,1636.4,489.9,50.6,5884.1,8.1,0.005901195022791672
4588,-3.20648,-65.43058,Uarini,AM,10448,2014,255.9,8.7,9551.1,108.8,0.0,100.4,431.8,0.024492725880551302
4589,-2.11952,-45.43842,Turilândia,MA,1529,2014,1200.5,4.1,132.2,0.2,0.0,135.6,60.5,0.7851536952256377
4590,-1.4712399999999999,-45.40039,Turiaçu,MA,2603,2014,1933.1,0.0,555.2,0.0,0.0,48.0,66.7,0.7426431041106415
4591,-8.355269999999999,-48.19828,Tupiratins,TO,900,2014,2.2,0.0,6.8,0.0,0.0,883.1,7.9,0.002444444444444445
4592,-8.940539999999999,-48.28255,Tupirama,TO,715,2014,0.0,0.0,0.0,0.0,0.0,709.8,5.7,0.0
4593,-5.60091,-44.826879999999996,Tuntum,MA,3619,2014,1227.9,8.4,413.4,0.0,0.2,1933.7,43.8,0.3392926222713457
4594,-3.7701300000000004,-45.57549,Tufilândia,MA,274,2014,249.0,0.0,0.0,0.0,0.0,25.0,0.0,0.9087591240875912
4595,-3.79728,-49.8067,Tucuruí,PA,2095,2014,775.9,3.6,388.2,448.1,0.0,4.7,478.1,0.3703579952267303
4596,-6.813339999999999,-51.41284,Tucumã,PA,2513,2014,2282.7,2.6,215.7,6.5,0.5,0.0,7.6,0.9083565459610027
4597,-4.53616,-44.669990000000006,Trizidela do Vale,MA,225,2014,153.7,0.0,0.0,72.4,0.0,0.0,0.0,0.6831111111111111
4598,-5.1062,-55.93385,Trairão,PA,11997,2014,1260.2,43.4,10632.7,0.8,0.2,1.1,102.0,0.1050429273985163
4599,-0.92904,-46.93052,Tracuateua,PA,858,2014,468.5,0.5,131.0,48.9,0.0,188.8,20.8,0.546037296037296
4600,-16.29768,-52.9183,Torixoréu,MT,2397,2014,0.0,0.0,0.0,0.0,3.3,2394.2,1.1,0.0
4601,-2.57583,-67.47268000000001,Tonantins,AM,6619,2014,85.0,1.3,5875.9,273.3,1.7,67.4,315.7,0.012841819005892128
4602,-2.6602799999999998,-48.258179999999996,Tomé-Açu,PA,5169,2014,2967.2,7.6,1627.1,574.0,0.2,0.1,0.4,0.5740375314374153
4603,-6.23192,-47.554190000000006,Tocantinópolis,TO,1085,2014,302.4,0.0,133.7,0.0,0.0,624.0,24.9,0.2787096774193548
4604,-9.61778,-48.15994,Tocantínia,TO,2619,2014,0.0,0.0,0.0,0.0,0.3,2600.5,18.8,0.0
4605,-10.0886,-62.27984,Theobroma,RO,2217,2014,1756.7,3.7,459.9,0.0,0.0,0.0,0.4,0.7923770861524583
4606,-15.906270000000001,-53.44494,Tesouro,MT,3944,2014,0.0,0.0,0.0,0.0,5.1,3938.9,1.1,0.0
4607,-1.90481,-56.474180000000004,Terra Santa,PA,1900,2014,349.9,3.8,672.8,99.6,0.2,388.1,389.4,0.1841578947368421
4608,-10.493269999999999,-54.989180000000005,Terra Nova do Norte,MT,2551,2014,2139.4,3.3,407.0,0.0,0.0,4.6,0.0,0.8386515092120738
4609,-0.9934700000000001,-47.8485,Terra Alta,PA,209,2014,171.5,0.2,17.9,19.6,0.0,0.0,0.0,0.8205741626794258
4610,-10.9319,-62.2591,Teixeirópolis,RO,464,2014,441.8,0.0,22.2,0.0,0.0,0.0,0.0,0.9521551724137931
4611,-4.41301,-65.57764,Tefé,AM,24186,2014,658.6,15.7,21823.2,808.8,1.8,168.9,724.7,0.027230629289671713
4612,-8.308010000000001,-45.887,Tasso Fragoso,MA,4426,2014,0.0,0.0,27.1,0.0,0.0,4398.9,0.0,0.0
4613,1.31335,-50.929429999999996,Tartarugalzinho,AP,6718,2014,318.9,2.1,1469.1,1499.4,15.2,3226.1,189.3,0.047469484965763614
4614,-8.26015,-71.43408000000001,Tarauacá,AC,21156,2014,1532.9,32.1,19337.3,269.1,1.9,1.2,13.6,0.07245698619776895
4615,-12.58197,-56.49045,Tapurah,MT,4491,2014,2028.1,33.4,1772.2,0.0,0.0,680.6,10.1,0.4515920730349588
4616,-5.93398,-65.97188,Tapauá,AM,90962,2014,323.2,2.9,79556.2,7418.2,1.9,2161.1,1501.4,0.0035531320771311097
4617,-14.4327,-58.38021,Tangará da Serra,MT,11333,2014,2177.9,1.4,641.4,0.0,0.0,8512.8,0.9,0.1921732992146828
4618,-12.6709,-49.06021,Talismã,TO,2162,2014,0.0,0.0,0.6,0.0,3.0,2158.4,0.0,0.0
4619,-12.15468,-46.97995,Taipas do Tocantins,TO,1123,2014,0.0,0.0,0.0,0.0,0.0,1123.5,0.0,0.0
4620,-2.9033599999999997,-48.78385,Tailândia,PA,4451,2014,2236.9,9.7,1998.6,215.5,0.0,0.0,0.0,0.5025612221972591
4621,-12.34835,-46.59775,Taguatinga,TO,2458,2014,0.0,0.0,1.0,0.0,4.7,2452.3,0.0,0.0
4622,-4.02878,-69.69785999999999,Tabatinga,AM,3343,2014,162.4,3.8,2930.6,172.6,24.1,1.3,52.0,0.04857912055040383
4623,-11.067169999999999,-56.77741999999999,Tabaporã,MT,8231,2014,2579.5,16.0,3366.8,37.7,0.7,2240.1,6.2,0.3133884096707569
4624,-6.5022199999999994,-44.32649,Sucupira do Norte,MA,1087,2014,0.0,0.0,0.0,0.0,0.0,1087.8,0.0,0.0
4625,-12.08831,-48.85414,Sucupira,TO,1030,2014,0.0,0.0,0.0,0.0,0.0,1030.8,0.0,0.0
4626,-0.53599,-48.677209999999995,Soure,PA,3528,2014,34.7,0.0,195.6,62.9,1.0,2502.9,730.9,0.00983560090702948
4627,-12.69331,-55.777409999999996,Sorriso,MT,9349,2014,3974.3,0.2,1252.0,2.9,0.7,4119.1,0.0,0.42510428922879456
