Lat,Long,Municipio,Estado,AreaKm2,Ano,Desmatado,Incremento,Floresta,NaoFloresta,Hidrografia,PercDesmatado,Internações - Dengue,Internações Ano Seguinte - Dengue,Grupo
-11.47324,-47.30304,Almas,TO,4041,2015,0.0,0.0,0.0,4041.0,0.0,0.0,0.0,1.0,Menor
-12.40844,-49.11486,Alvorada,TO,1216,2015,0.0,0.0,0.0,1216.1,0.0,0.0,8.0,5.0,Menor
-9.97682,-48.0215,Aparecida do Rio Negro,TO,1166,2015,0.0,0.0,0.0,1166.8,0.0,0.0,1.0,0.0,Menor
-12.83987,-49.7752,Araguaçu,TO,5183,2015,0.0,0.0,80.5,5099.8,2.7,0.0,38.0,36.0,Menor
-12.81998,-46.91441,Arraias,TO,5827,2015,0.0,0.0,12.9,5814.1,0.0,0.0,16.0,0.0,Menor
-12.62674,-46.48403,Aurora do Tocantins,TO,756,2015,0.0,0.0,1.5,754.5,0.0,0.0,0.0,0.0,Menor
-7.16202,-47.91015,Babaçulândia,TO,1796,2015,3.5,0.0,0.0,1779.2,13.5,0.0019487750556792876,1.0,0.0,Menor
-7.71197,-47.63915,Barra do Ouro,TO,1112,2015,0.0,0.0,0.0,1093.1,19.7,0.0,0.0,0.0,Menor
-9.90013,-48.78047,Barrolândia,TO,715,2015,0.0,0.0,0.1,714.9,0.0,0.0,0.0,0.0,Menor
-8.69697,-47.11093,Recursolândia,TO,2230,2015,38.7,0.2,90.4,2100.9,0.0,0.0173542600896861,1.0,1.0,Maior
-9.20402,-48.00201,Pedro Afonso,TO,2021,2015,27.5,0.3,24.4,1949.5,19.6,0.013607125185551707,10.0,2.0,Maior
-12.11997,-50.36955,Formoso do Araguaia,TO,13453,2015,200.6,0.4,827.0,12257.6,167.8,0.014911172229242547,7.0,6.0,Maior
-11.37865,-49.39815,Dueré,TO,3435,2015,35.3,0.6,245.1,3150.7,3.9,0.010276564774381368,0.0,0.0,Maior
-5.78728,-47.60538,Itaguatins,TO,745,2015,366.0,1.0,58.1,310.0,10.9,0.4912751677852349,2.0,0.0,Maior
-8.76489,-48.40596,Guaraí,TO,2278,2015,1035.4,1.6,161.9,1077.7,3.0,0.454521510096576,4.0,9.0,Maior
-9.37187,-49.8481,Caseara,TO,1697,2015,308.7,3.6,275.2,1079.1,34.0,0.1819092516205068,0.0,0.0,Maior
-8.909410000000003,-49.57375,Araguacema,TO,2786,2015,60.3,4.5,409.6,2232.0,84.1,0.021643933955491745,7.0,9.0,Maior
-11.04824,-50.2184,Lagoa da Confusão,TO,10588,2015,279.2,7.3,1885.3,8239.6,111.1,0.02636947487721949,2.0,6.0,Maior
-9.77144,-49.75757,Marianópolis do Tocantins,TO,2096,2015,157.8,8.7,178.4,1758.4,1.4,0.07528625954198474,0.0,0.0,Maior
