Lat,Long,Municipio,Estado,AreaKm2,Ano,Desmatado,Incremento,Floresta,NaoFloresta,Hidrografia,PercDesmatado,Internações - Dengue,Internações Ano Seguinte - Dengue
-10.44844,-61.69061,Ji-Paraná,RO,6955,2018,2614.1,1.3,4239.3,66.3,35.3,0.3758590941768512,51.0,24.0
-11.33396,-62.46869,Alvorada D'Oeste,RO,3060,2018,1384.7,1.8,855.6,819.7,0.0,0.4525163398692811,11.0,0.0
-13.01054,-61.73586,Pimenteiras do Oeste,RO,6065,2018,1292.4,3.5,2320.4,2429.1,23.1,0.21309150865622425,3.0,0.0
-11.04481,-62.80644,Mirante da Serra,RO,1205,2018,652.1,4.5,338.6,214.3,0.0,0.5411618257261411,6.0,2.0
-10.82195,-63.21073000000001,Governador Jorge Teixeira,RO,5131,2018,1380.6,4.8,3559.0,191.4,0.0,0.2690703566556227,0.0,0.0
-11.36838,-60.73108000000001,Espigão D'Oeste,RO,4551,2018,2116.8,5.8,2137.4,296.5,0.3,0.4651285431773237,9.0,8.0
-12.3129,-61.42854000000001,Parecis,RO,2568,2018,1187.1,7.4,897.5,483.0,0.4,0.4622663551401869,4.0,2.0
-12.57336,-61.76339,Alto Alegre dos Parecis,RO,3994,2018,1335.2,7.6,1727.4,917.6,13.8,0.3343014521782674,7.0,13.0
-12.57882,-60.88638,Chupinguaia,RO,5164,2018,2700.4,9.7,2134.8,328.4,0.4,0.5229279628195198,0.0,0.0
-13.18361,-61.20455,Cerejeiras,RO,2805,2019,819.1,1.1,741.5,1244.4,0.0,0.2920142602495544,7.0,
-11.33396,-62.46869,Alvorada D'Oeste,RO,3060,2019,1387.2,2.5,853.1,819.7,0.0,0.4533333333333334,0.0,
-10.44844,-61.69061,Ji-Paraná,RO,6955,2019,2617.6,3.4,4235.8,66.3,35.3,0.3763623292595255,24.0,
-13.01054,-61.73586,Pimenteiras do Oeste,RO,6065,2019,1296.1,3.7,2316.7,2429.1,23.1,0.2137015663643858,0.0,
-10.82195,-63.21073000000001,Governador Jorge Teixeira,RO,5131,2019,1386.4,5.8,3553.2,191.4,0.0,0.270200740596375,0.0,
-11.36838,-60.73108000000001,Espigão D'Oeste,RO,4551,2019,2123.6,6.9,2130.6,296.5,0.3,0.4666227202812568,8.0,
-12.3129,-61.42854000000001,Parecis,RO,2568,2019,1194.5,7.4,890.1,483.0,0.4,0.4651479750778816,2.0,
-11.04481,-62.80644,Mirante da Serra,RO,1205,2019,660.1,8.0,330.6,214.3,0.0,0.5478008298755187,2.0,
-12.57336,-61.76339,Alto Alegre dos Parecis,RO,3994,2019,1345.6,10.5,1717.0,917.6,13.8,0.3369053580370556,13.0,
-10.49771,-63.76416999999999,Campo Novo de Rondônia,RO,3491,2019,2094.7,15.0,1122.1,274.2,0.0,0.6000286450873674,6.0,
