Lat,Long,Municipio,Estado,AreaKm2,Desmatado2008,Incremento20072008,Floresta2008,NaoFloresta2008,Hidrografia2008,Desmatado2009,Incremento20082009,Floresta2009,NaoFloresta2009,Hidrografia2009,Desmatado2010,Incremento20092010,Floresta2010,NaoFloresta2010,Hidrografia2010,Desmatado2011,Incremento20102011,Floresta2011,NaoFloresta2011,Hidrografia2011,Desmatado2012,Incremento20112012,Floresta2012,NaoFloresta2012,Hidrografia2012,Desmatado2013,Incremento20122013,Floresta2013,NaoFloresta2013,Hidrografia2013,Desmatado2014,Incremento20132014,Floresta2014,NaoFloresta2014,Hidrografia2014,Desmatado2015,Incremento20142015,Floresta2015,NaoFloresta2015,Hidrografia2015,Desmatado2016,Incremento20152016,Floresta2016,NaoFloresta2016,Hidrografia2016,Desmatado2017,Incremento20162017,Floresta2017,NaoFloresta2017,Hidrografia2017,Desmatado2018,Incremento20172018,Floresta2018,NaoFloresta2018,Hidrografia2018,Desmatado2019,Incremento20182019,Floresta2019,NaoFloresta2019,Hidrografia2019,PercDesmatado2008,PercDesmatado2009,PercDesmatado2010,PercDesmatado2011,PercDesmatado2012,PercDesmatado2013,PercDesmatado2014,PercDesmatado2015,PercDesmatado2016,PercDesmatado2017,PercDesmatado2018,PercDesmatado2019,CodIbge,Internacoes2008,Internacoes2009,Internacoes2010,Internacoes2011,Internacoes2012,Internacoes2013,Internacoes2014,Internacoes2015,Internacoes2016,Internacoes2017,Internacoes2018,Internacoes2019
-15.30319,-58.8557,Jauru,MT,1316,1100.8,1.8,102.6,112.3,0.0,1101.1,0.3,102.3,112.3,0.0,1101.8,0.7,101.6,112.3,0.0,1101.9,0.1,101.5,112.3,0.0,1102.1,0.2,101.3,112.3,0.0,1102.1,0.1,101.3,112.3,0.0,1102.8,0.7,100.6,112.3,0.0,1103.4,0.6,100.3,112.3,0.0,1103.8,0.4,99.9,112.3,0.0,1104.5,0.7,99.2,112.3,0.0,1104.9,0.5,98.8,112.3,0.0,1105.1,0.2,98.6,112.3,0.0,0.8364741641337385,0.8367021276595744,0.8372340425531914,0.8373100303951369,0.8374620060790273,0.8374620060790273,0.8379939209726444,0.8384498480243162,0.8387537993920973,0.8392857142857143,0.8395896656534955,0.8397416413373859,510500,23.0,75.0,107.0,58.0,53.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0
-12.85689,-48.67771,Jaú do Tocantins,TO,2184,0.0,0.0,0.0,2173.2,0.0,0.0,0.0,0.0,2173.2,0.0,0.0,0.0,0.0,2173.2,0.0,0.0,0.0,0.0,2173.2,0.0,0.0,0.0,0.0,2173.2,0.0,0.0,0.0,0.0,2173.2,0.0,0.0,0.0,0.5,2173.2,0.0,0.0,0.0,10.8,2173.2,0.0,0.0,0.0,3.8,2173.2,0.0,0.0,0.0,10.8,2173.2,0.0,0.0,0.0,10.8,2173.2,0.0,0.0,0.0,10.8,2173.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171150,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.4154,-45.58874,Jenipapo dos Vieiras,MA,1981,1101.1,7.1,715.4,164.5,0.0,1109.1,8.1,707.4,164.5,0.0,1121.8,12.7,694.7,164.5,0.0,1125.3,3.5,690.8,164.5,0.0,1130.7,5.4,685.7,164.5,0.0,1134.2,3.5,584.7,164.5,0.0,1136.4,2.2,680.1,164.5,0.0,1139.0,2.6,677.5,164.5,0.0,1142.4,3.5,590.2,164.5,0.0,1144.2,1.8,672.1,164.5,0.0,1144.8,0.5,525.7,164.5,0.0,1145.9,1.2,670.6,164.5,0.0,0.5558303886925795,0.5598687531549722,0.5662796567390207,0.5680464411913175,0.5707723372034327,0.5725391216557294,0.5736496718828875,0.5749621403331651,0.576678445229682,0.5775870772337204,0.5778899545683998,0.5784452296819789,210547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,2.0,0.0,11.0
-10.44844,-61.69061,Ji-Paraná,RO,6955,2595.1,6.1,4256.3,66.3,35.3,2600.4,5.3,4250.3,66.3,35.3,2601.2,0.8,4250.0,66.3,35.3,2602.4,1.2,4230.0,66.3,35.3,2604.0,1.6,4247.4,66.3,35.3,2606.7,2.7,4244.5,66.3,35.3,2607.2,0.5,4244.1,66.3,35.3,2608.5,1.3,4244.9,66.3,35.3,2611.6,3.1,4241.8,66.3,35.3,2612.9,1.3,4240.5,66.3,35.3,2614.1,1.3,4239.3,66.3,35.3,2617.6,3.4,4235.8,66.3,35.3,0.3731272465851905,0.3738892882818117,0.3740043134435658,0.37417685118619703,0.3744069015097053,0.37479511143062544,0.37486700215672175,0.3750539180445723,0.3754996405463695,0.37568655643422,0.3758590941768512,0.3763623292595255,110012,147.0,544.0,514.0,192.0,141.0,547.0,302.0,248.0,306.0,57.0,51.0,24.0
-9.22216,-71.85121,Jordão,AC,5635,127.5,7.6,5485.3,0.1,0.4,129.4,1.9,2907.7,0.1,0.4,136.5,7.1,5484.9,0.1,0.4,142.7,6.2,5473.9,0.1,0.4,150.0,7.2,5303.7,0.1,0.4,152.2,2.3,5197.4,0.1,0.4,159.3,7.1,5288.8,0.1,0.4,160.2,0.9,4944.5,0.1,0.4,162.5,2.3,5456.7,0.1,0.4,165.4,2.9,5468.4,0.1,0.4,172.6,7.2,5461.9,0.1,0.4,184.4,11.8,5450.1,0.1,0.4,0.022626441881100263,0.022963620230700976,0.02422360248447205,0.025323868677905943,0.026619343389529725,0.02700976042590949,0.02826974267968057,0.028429458740017743,0.02883762200532387,0.029352262644188113,0.03062999112688554,0.03272404614019521,120032,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.0114,-44.77457,Joselândia,MA,691,491.2,4.3,44.9,0.2,12.4,493.8,2.5,184.6,0.2,12.4,495.5,1.7,100.6,0.2,12.4,496.1,0.6,102.1,0.2,12.4,497.5,1.4,103.9,0.2,12.4,498.5,1.0,88.0,0.2,12.4,500.1,1.6,101.2,0.2,12.4,502.0,1.9,176.4,0.2,12.4,503.0,1.0,175.4,0.2,12.4,504.3,1.4,174.1,0.2,12.4,504.6,0.3,173.8,0.2,12.4,505.2,0.6,173.1,0.2,12.4,0.7108538350217076,0.714616497829233,0.7170767004341534,0.71794500723589,0.7199710564399421,0.7214182344428365,0.7237337192474674,0.7264833574529667,0.7279305354558611,0.7298118668596237,0.7302460202604921,0.7311143270622287,210560,2.0,12.0,8.0,11.0,18.0,7.0,26.0,15.0,109.0,13.0,1.0,15.0
-5.23976,-47.1731,João Lisboa,MA,638,585.1,5.9,52.2,0.0,0.0,588.3,3.2,49.0,0.0,0.0,588.5,0.2,48.6,0.0,0.0,589.6,1.1,47.4,0.0,0.0,590.1,0.5,47.0,0.0,0.0,590.1,0.0,10.2,0.0,0.0,590.7,0.7,46.5,0.0,0.0,591.2,0.5,46.1,0.0,0.0,592.0,0.7,46.0,0.0,0.0,593.5,1.5,44.5,0.0,0.0,593.8,0.3,6.9,0.0,0.0,593.9,0.1,44.1,0.0,0.0,0.9170846394984328,0.9221003134796236,0.9224137931034484,0.9241379310344828,0.924921630094044,0.924921630094044,0.9258620689655171,0.9266457680250784,0.927899686520376,0.9302507836990596,0.9307210031347962,0.9308777429467084,210550,31.0,48.0,18.0,30.0,13.0,35.0,22.0,15.0,20.0,8.0,2.0,9.0
-11.22873,-57.64737,Juara,MT,22666,7767.4,124.5,13170.6,1600.6,127.0,7798.4,31.1,12978.9,1600.6,127.0,7813.6,15.2,11212.9,1600.6,127.0,7871.3,57.7,13066.8,1600.6,127.0,7887.2,15.9,13050.6,1600.6,127.0,7902.9,15.7,13035.2,1600.6,127.0,7930.6,27.7,12749.8,1600.6,127.0,7976.9,46.3,12961.5,1600.6,127.0,8015.7,38.8,12922.7,1600.6,127.0,8037.3,21.6,12901.1,1600.6,127.0,8063.4,26.0,12875.0,1600.6,127.0,8148.6,85.2,12789.8,1600.6,127.0,0.34268949086737843,0.3440571781522986,0.34472778611135624,0.3472734492190947,0.3479749404394247,0.3486676078708197,0.3498897026383129,0.3519324097767581,0.3536442248301421,0.3545971940351187,0.35574869849113205,0.35950763257742874,510510,4.0,1.0,52.0,51.0,49.0,8.0,1.0,1.0,11.0,2.0,0.0,2.0
-8.130980000000001,-49.09587,Juarina,TO,482,210.9,0.0,12.5,236.9,21.7,210.9,0.0,12.5,236.9,21.7,210.9,0.0,12.5,236.9,21.7,210.9,0.0,12.5,236.9,21.7,210.9,0.0,12.5,236.9,21.7,210.9,0.0,12.5,236.9,21.7,210.9,0.0,12.5,236.9,21.7,210.9,0.0,12.5,236.9,21.7,211.0,0.1,12.4,236.9,21.7,211.0,0.0,12.4,236.9,21.7,211.0,0.0,12.4,236.9,21.7,211.0,0.0,12.4,236.9,21.7,0.437551867219917,0.437551867219917,0.437551867219917,0.437551867219917,0.437551867219917,0.437551867219917,0.437551867219917,0.437551867219917,0.43775933609958506,0.43775933609958506,0.43775933609958506,0.43775933609958506,171180,0.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0
-1.88885,-46.11298,Junco do Maranhão,MA,560,544.7,0.0,13.7,0.0,1.3,545.0,0.3,10.1,0.0,1.3,546.0,1.0,12.4,0.0,1.3,546.4,0.5,12.3,0.0,1.3,546.4,0.0,8.5,0.0,1.3,546.4,0.0,5.4,0.0,1.3,546.5,0.1,8.1,0.0,1.3,546.6,0.1,10.4,0.0,1.3,546.8,0.2,2.2,0.0,1.3,546.9,0.1,4.3,0.0,1.3,546.9,0.0,6.9,0.0,1.3,547.3,0.4,11.4,0.0,1.3,0.9726785714285716,0.9732142857142856,0.975,0.9757142857142856,0.9757142857142856,0.9757142857142856,0.9758928571428572,0.9760714285714286,0.9764285714285712,0.9766071428571428,0.9766071428571428,0.9773214285714285,210565,2.0,1.0,1.0,1.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0
-10.39251,-58.60936,Juruena,MT,2826,1162.4,40.7,1572.0,66.5,25.1,1178.4,16.0,1556.0,66.5,25.1,1193.5,15.1,1540.9,66.5,25.1,1199.9,6.4,1534.5,66.5,25.1,1210.3,10.3,1524.1,66.5,25.1,1222.5,12.3,1511.9,66.5,25.1,1229.6,7.0,1504.8,66.5,25.1,1236.7,7.1,1497.7,66.5,25.1,1247.8,11.1,1486.6,66.5,25.1,1264.7,16.9,1469.7,66.5,25.1,1269.1,4.5,1465.3,66.5,25.1,1273.1,4.0,1461.3,66.5,25.1,0.4113234253361642,0.4169851380042463,0.4223283793347488,0.4245930644019816,0.42827317763623496,0.4325902335456476,0.43510261854210897,0.4376150035385704,0.4415428167020524,0.4475230007077141,0.4490799716914367,0.4504953998584572,510517,0.0,19.0,42.0,5.0,7.0,3.0,0.0,2.0,12.0,0.0,0.0,0.0
-2.64774,-56.23691,Juruti,PA,8308,1129.6,11.7,5428.2,633.3,1109.0,1144.9,15.3,5380.1,633.3,1109.0,1152.3,7.4,5387.2,633.3,1109.0,1158.8,6.5,5193.6,633.3,1109.0,1160.4,1.6,4314.4,633.3,1109.0,1162.8,2.4,3662.1,633.3,1109.0,1175.7,12.9,5214.1,633.3,1109.0,1184.1,8.4,5100.3,633.3,1109.0,1188.1,4.0,3866.7,633.3,1109.0,1199.6,11.6,5260.1,633.3,1109.0,1205.0,5.4,3519.9,633.3,1109.0,1221.5,16.4,5274.5,633.3,1109.0,0.1359653346172364,0.13780693307655273,0.13869764082811747,0.13948001925854595,0.13967260471834378,0.13996148290804045,0.1415142031776601,0.14252527684159844,0.1430067404910929,0.1443909484833895,0.14504092441020702,0.14702696196437168,150390,15.0,64.0,44.0,20.0,18.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0
-3.37471,-66.45025,Juruá,AM,19849,143.3,3.1,16920.6,142.1,733.2,145.2,1.9,18783.5,142.1,733.2,148.2,3.0,18200.7,142.1,733.2,148.8,0.6,18596.0,142.1,733.2,149.2,0.5,18344.7,142.1,733.2,149.7,0.4,11548.1,142.1,733.2,153.1,3.4,16125.5,142.1,733.2,153.3,0.2,17497.5,142.1,733.2,154.2,0.9,15891.9,142.1,733.2,154.8,0.6,18686.1,142.1,733.2,156.3,1.5,17842.0,142.1,733.2,156.8,0.4,17618.4,142.1,733.2,0.007219507279963727,0.007315229986397298,0.007466371101818731,0.007496599324903019,0.007516751473625875,0.007541941659529447,0.0077132349236737376,0.0077233109980351655,0.007768653332661596,0.007798881555745881,0.007874452113456597,0.00789964229936017,130220,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-16.19866,-55.00543,Juscimeira,MT,2205,921.1,1.5,38.3,1244.4,1.2,921.1,0.0,38.3,1244.4,1.2,921.2,0.1,38.2,1244.4,1.2,921.4,0.2,37.8,1244.4,1.2,921.5,0.1,37.9,1244.4,1.2,921.6,0.1,37.8,1244.4,1.2,921.6,0.0,37.8,1244.4,1.2,921.6,0.1,37.8,1244.4,1.2,921.7,0.1,37.7,1244.4,1.2,921.7,0.0,37.7,1244.4,1.2,921.9,0.2,37.5,1244.4,1.2,922.2,0.2,37.2,1244.4,1.2,0.4177324263038549,0.4177324263038549,0.4177777777777778,0.4178684807256236,0.4179138321995465,0.4179591836734694,0.4179591836734694,0.4179591836734694,0.4180045351473923,0.4180045351473923,0.4180952380952381,0.4182312925170068,510520,5.0,74.0,47.0,12.0,45.0,32.0,0.0,5.0,4.0,74.0,3.0,1.0
-4.50575,-68.24058000000001,Jutaí,AM,71756,228.3,4.0,67368.1,97.6,1161.5,229.2,0.9,63665.2,97.6,1161.5,234.1,4.9,62980.9,97.6,1161.5,237.2,3.1,70210.9,97.6,1161.5,237.9,0.7,54078.6,97.6,1161.5,239.4,1.5,55874.1,97.6,1161.5,242.0,2.6,64662.6,97.6,1161.5,243.2,1.1,66680.6,97.6,1161.5,244.8,1.7,65068.6,97.6,1161.5,257.2,12.4,69948.1,97.6,1161.5,258.3,1.0,62852.1,97.6,1161.5,270.5,12.2,67204.4,97.6,1161.5,0.0031816154746641396,0.0031941579798205025,0.0032624449523384804,0.0033056469145437317,0.0033154021963320143,0.0033363063715926193,0.0033725402753776693,0.0033892636155861532,0.0034115614025307986,0.003584369251351803,0.0035996989798762476,0.0037697196053291713,130230,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.52357,-59.19651,Juína,MT,26359,4294.3,54.0,19322.9,2639.6,41.0,4315.3,21.0,19305.4,2639.6,41.0,4325.4,10.1,19350.0,2639.6,41.0,4333.1,7.7,19342.3,2639.6,41.0,4347.2,14.1,19312.2,2639.6,41.0,4374.4,27.3,19301.0,2639.6,41.0,4407.7,33.2,19267.7,2639.6,41.0,4459.9,52.2,19218.5,2639.6,41.0,4511.4,51.6,19167.0,2639.6,41.0,4544.4,33.0,19134.0,2639.6,41.0,4566.9,22.5,19111.5,2639.6,41.0,4610.6,43.6,19067.8,2639.6,41.0,0.16291589210516333,0.16371258393717514,0.16409575477066654,0.1643878751090709,0.1649227967677074,0.16595470237869414,0.16721802799802726,0.16919837626617093,0.17115216813991424,0.17240411244736142,0.17325771083880268,0.17491558860351306,510515,28.0,73.0,94.0,21.0,35.0,12.0,7.0,8.0,26.0,11.0,5.0,4.0
-3.9823,-44.90035,Lago Verde,MA,631,534.1,0.0,0.1,82.4,14.4,534.1,0.0,0.1,82.4,14.4,534.1,0.0,0.1,82.4,14.4,534.1,0.0,0.1,82.4,14.4,534.1,0.0,0.1,82.4,14.4,534.1,0.0,0.1,82.4,14.4,534.1,0.0,0.1,82.4,14.4,534.1,0.0,0.1,82.4,14.4,534.1,0.0,0.1,82.4,14.4,534.1,0.0,0.1,82.4,14.4,534.1,0.0,0.1,82.4,14.4,534.1,0.0,0.1,82.4,14.4,0.8464342313787641,0.8464342313787641,0.8464342313787641,0.8464342313787641,0.8464342313787641,0.8464342313787641,0.8464342313787641,0.8464342313787641,0.8464342313787641,0.8464342313787641,0.8464342313787641,0.8464342313787641,210590,21.0,1.0,7.0,1.0,1.0,30.0,7.0,6.0,2.0,4.0,0.0,1.0
-4.71879,-45.22346,Lago da Pedra,MA,1552,1552.0,0.0,0.0,0.0,0.0,1552.0,0.0,0.0,0.0,0.0,1552.1,0.1,0.0,0.0,0.0,1552.1,0.0,0.0,0.0,0.0,1552.1,0.0,0.0,0.0,0.0,1552.1,0.0,0.0,0.0,0.0,1552.1,0.0,0.0,0.0,0.0,1552.1,0.0,0.0,0.0,0.0,1552.1,0.0,0.0,0.0,0.0,1552.1,0.0,0.0,0.0,0.0,1552.1,0.0,0.0,0.0,0.0,1552.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0000644329896906,1.0000644329896906,1.0000644329896906,1.0000644329896906,1.0000644329896906,1.0000644329896906,1.0000644329896906,1.0000644329896906,1.0000644329896906,1.0000644329896906,210570,21.0,21.0,21.0,18.0,0.0,12.0,5.0,0.0,15.0,8.0,2.0,13.0
-4.57135,-45.01907,Lago do Junco,MA,312,312.4,0.0,0.0,0.0,0.0,312.4,0.0,0.0,0.0,0.0,312.4,0.0,0.0,0.0,0.0,312.4,0.0,0.0,0.0,0.0,312.4,0.0,0.0,0.0,0.0,312.4,0.0,0.0,0.0,0.0,312.4,0.0,0.0,0.0,0.0,312.4,0.0,0.0,0.0,0.0,312.4,0.0,0.0,0.0,0.0,312.4,0.0,0.0,0.0,0.0,312.4,0.0,0.0,0.0,0.0,312.4,0.0,0.0,0.0,0.0,1.0012820512820513,1.0012820512820513,1.0012820512820513,1.0012820512820513,1.0012820512820513,1.0012820512820513,1.0012820512820513,1.0012820512820513,1.0012820512820513,1.0012820512820513,1.0012820512820513,1.0012820512820513,210580,22.0,40.0,32.0,35.0,33.0,48.0,33.0,26.0,2.0,3.0,0.0,4.0
-4.60648,-44.9469,Lago dos Rodrigues,MA,196,196.8,0.0,0.0,0.0,0.0,196.8,0.0,0.0,0.0,0.0,196.8,0.0,0.0,0.0,0.0,196.8,0.0,0.0,0.0,0.0,196.8,0.0,0.0,0.0,0.0,196.8,0.0,0.0,0.0,0.0,196.8,0.0,0.0,0.0,0.0,196.8,0.0,0.0,0.0,0.0,196.8,0.0,0.0,0.0,0.0,196.8,0.0,0.0,0.0,0.0,196.8,0.0,0.0,0.0,0.0,196.8,0.0,0.0,0.0,0.0,1.0040816326530613,1.0040816326530613,1.0040816326530613,1.0040816326530613,1.0040816326530613,1.0040816326530613,1.0040816326530613,1.0040816326530613,1.0040816326530613,1.0040816326530613,1.0040816326530613,1.0040816326530613,210594,2.0,1.0,47.0,73.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0
-4.91226,-45.41696,Lagoa Grande do Maranhão,MA,741,709.9,3.2,30.8,0.0,0.0,711.6,1.8,29.4,0.0,0.0,712.6,0.9,28.3,0.0,0.0,713.3,0.7,27.6,0.0,0.0,715.3,2.0,25.6,0.0,0.0,715.5,0.3,21.4,0.0,0.0,716.3,0.8,24.7,0.0,0.0,716.7,0.4,23.1,0.0,0.0,717.4,0.8,23.6,0.0,0.0,718.0,0.6,22.7,0.0,0.0,718.0,0.0,0.0,0.0,0.0,718.1,0.1,22.9,0.0,0.0,0.9580296896086371,0.9603238866396762,0.9616734143049932,0.9626180836707152,0.9653171390013494,0.9655870445344128,0.9666666666666666,0.9672064777327936,0.9681511470985156,0.9689608636977058,0.9689608636977058,0.9690958164642376,210596,0.0,13.0,5.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0
-11.04824,-50.2184,Lagoa da Confusão,TO,10588,232.1,7.9,2004.8,8239.6,111.1,236.5,4.4,1992.8,8239.6,111.1,239.3,2.8,1997.7,8239.6,111.1,242.9,3.5,1994.1,8239.6,111.1,253.0,10.1,1983.7,8239.6,111.1,264.8,11.8,1972.2,8239.6,111.1,271.9,7.1,1965.0,8239.6,111.1,279.2,7.3,1885.3,8239.6,111.1,280.6,1.4,1956.7,8239.6,111.1,286.0,5.4,1951.3,8239.6,111.1,287.0,0.9,1950.3,8239.6,111.1,287.4,0.5,1949.9,8239.6,111.1,0.02192104268983755,0.022336607480166228,0.022601057801284474,0.02294106535700793,0.023894975443898757,0.02500944465432565,0.025680015111446918,0.02636947487721949,0.02650170003777862,0.02701171137136381,0.02710615791462033,0.02714393653192293,171190,2.0,1.0,0.0,3.0,0.0,6.0,0.0,2.0,6.0,0.0,5.0,7.0
-10.34474,-47.49628,Lagoa do Tocantins,TO,917,0.0,0.0,0.0,917.7,0.0,0.0,0.0,0.0,917.7,0.0,0.0,0.0,0.0,917.7,0.0,0.0,0.0,0.0,917.7,0.0,0.0,0.0,0.0,917.7,0.0,0.0,0.0,0.0,917.7,0.0,0.0,0.0,0.0,917.7,0.0,0.0,0.0,0.0,917.7,0.0,0.0,0.0,0.0,917.7,0.0,0.0,0.0,0.0,917.7,0.0,0.0,0.0,0.0,917.7,0.0,0.0,0.0,0.0,917.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-9.83859,-48.28634,Lajeado,TO,324,0.0,0.0,0.0,314.0,10.3,0.0,0.0,0.0,314.0,10.3,0.0,0.0,0.0,314.0,10.3,0.0,0.0,0.0,314.0,10.3,0.0,0.0,0.0,314.0,10.3,0.0,0.0,0.0,314.0,10.3,0.0,0.0,0.0,314.0,10.3,0.0,0.0,0.0,314.0,10.3,0.0,0.0,0.0,314.0,10.3,0.0,0.0,0.0,314.0,10.3,0.0,0.0,0.0,314.0,10.3,0.0,0.0,0.0,314.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171200,1.0,1.0,1.0,1.0,0.0,5.0,0.0,3.0,2.0,1.0,2.0,3.0
-6.10131,-46.95503,Lajeado Novo,MA,1054,254.3,0.6,19.4,780.3,0.0,254.7,0.5,19.0,780.3,0.0,255.2,0.4,18.5,780.3,0.0,255.8,0.6,17.9,780.3,0.0,256.1,0.3,17.5,780.3,0.0,256.1,0.1,17.6,780.3,0.0,256.3,0.2,17.4,780.3,0.0,257.1,0.8,16.6,780.3,0.0,257.2,0.1,16.5,780.3,0.0,257.5,0.3,16.2,780.3,0.0,257.8,0.3,15.9,780.3,0.0,258.7,1.0,15.0,780.3,0.0,0.24127134724857685,0.24165085388994306,0.2421252371916509,0.2426944971537002,0.2429791271347249,0.2429791271347249,0.24316888045540802,0.24392789373814044,0.244022770398482,0.24430740037950666,0.2445920303605313,0.2454459203036053,210598,5.0,2.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0
-15.44721,-57.72109,Lambari D'Oeste,MT,1773,1173.0,2.0,421.9,172.7,4.8,1174.0,1.0,420.8,172.7,4.8,1174.8,0.8,420.0,172.7,4.8,1176.0,1.2,418.8,172.7,4.8,1176.6,0.6,418.2,172.7,4.8,1176.6,0.0,418.2,172.7,4.8,1177.1,0.5,417.7,172.7,4.8,1179.3,2.1,416.2,172.7,4.8,1180.6,1.4,414.9,172.7,4.8,1181.9,1.2,413.6,172.7,4.8,1182.4,0.5,413.1,172.7,4.8,1183.0,0.6,412.5,172.7,4.8,0.6615905245346869,0.6621545403271292,0.6626057529610829,0.6632825719120136,0.6636209813874788,0.6636209813874788,0.6639029892836998,0.6651438240270727,0.6658770445572475,0.6666102650874225,0.6668922729836436,0.6672306824591089,510523,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.77776,-52.9379,Laranjal do Jari,AP,30974,174.1,9.3,22800.3,146.9,62.7,179.2,5.1,22935.0,146.9,62.7,184.7,5.5,24124.5,146.9,62.7,186.5,1.7,25702.2,146.9,62.7,189.8,3.4,23659.4,146.9,62.7,190.5,0.7,15425.1,146.9,62.7,194.3,3.8,19999.1,146.9,62.7,195.8,1.5,22150.8,146.9,62.7,196.6,0.8,14868.3,146.9,62.7,198.6,2.0,13507.3,146.9,62.7,200.5,1.9,24989.8,146.9,62.7,202.0,1.5,27494.9,146.9,62.7,0.005620843287918899,0.005785497514044036,0.005963065797120165,0.006021179053399626,0.006127720023245303,0.006150319622909537,0.006273003163943953,0.006321430877510171,0.006347258991412153,0.006411829276167107,0.006473171046684316,0.006521598760250533,160027,2.0,1.0,1.0,8.0,5.0,0.0,35.0,7.0,,,13.0,
-12.82298,-46.3478,Lavandeira,TO,524,0.0,0.0,0.0,515.5,0.0,0.0,0.0,0.0,515.5,0.0,0.0,0.0,0.2,515.5,0.0,0.0,0.0,0.0,515.5,0.0,0.0,0.0,0.1,515.5,0.0,0.0,0.0,0.0,515.5,0.0,0.0,0.0,0.4,515.5,0.0,0.0,0.0,8.5,515.5,0.0,0.0,0.0,0.6,515.5,0.0,0.0,0.0,8.5,515.5,0.0,0.0,0.0,8.5,515.5,0.0,0.0,0.0,8.5,515.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171215,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-4.57029,-44.44604,Lima Campos,MA,325,115.4,0.0,0.0,0.0,0.0,121.0,5.6,203.9,0.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,121.2,0.2,0.0,0.0,0.0,121.3,0.1,203.7,0.0,0.0,121.3,0.1,203.7,0.0,0.0,121.7,0.4,203.3,0.0,0.0,121.7,0.0,203.3,0.0,0.0,122.1,0.4,202.9,0.0,0.0,0.3550769230769231,0.3723076923076923,0.3723076923076923,0.3723076923076923,0.3723076923076923,0.3723076923076923,0.3729230769230769,0.3732307692307692,0.3732307692307692,0.3744615384615385,0.3744615384615385,0.3756923076923077,210600,0.0,2.0,9.0,13.0,12.0,5.0,1.0,0.0,2.0,2.0,0.0,1.0
-1.88563,-49.49551,Limoeiro do Ajuru,PA,1494,58.7,0.1,832.2,50.9,507.8,59.0,0.3,870.7,50.9,507.8,61.6,2.6,873.6,50.9,507.8,61.7,0.1,773.7,50.9,507.8,61.7,0.0,867.5,50.9,507.8,61.7,0.0,846.1,50.9,507.8,61.7,0.0,648.0,50.9,507.8,61.7,0.0,534.1,50.9,507.8,61.9,0.2,718.6,50.9,507.8,62.0,0.2,667.8,50.9,507.8,62.0,0.0,0.0,50.9,507.8,62.1,0.0,873.2,50.9,507.8,0.0392904953145917,0.039491298527443104,0.04123159303882196,0.04129852744310576,0.04129852744310576,0.04129852744310576,0.04129852744310576,0.04129852744310576,0.04143239625167336,0.04149933065595717,0.04149933065595717,0.04156626506024096,150400,18.0,13.0,4.0,13.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-9.49503,-46.82646,Lizarda,TO,5769,0.0,0.0,0.0,5765.5,0.0,0.0,0.0,2.8,5765.5,0.0,0.0,0.0,2.9,5765.5,0.0,0.0,0.0,2.8,5765.5,0.0,0.0,0.0,2.8,5765.5,0.0,0.0,0.0,2.9,5765.5,0.0,0.0,0.0,2.8,5765.5,0.0,0.0,0.0,3.5,5765.5,0.0,0.0,0.0,3.5,5765.5,0.0,0.0,0.0,3.5,5765.5,0.0,0.0,0.0,3.5,5765.5,0.0,0.0,0.0,3.5,5765.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171240,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
