Localidade	"Internações por doenças gastrointestinais infecciosas
(Número de internações) (DATASUS)"	"Internações por febre amarela
(Número de internações) (DATASUS)"	"Internações por dengue
(Número de internações) (DATASUS)"	"Internações por leptospirose
(Número de internações) (DATASUS)"	"Internações por malária
(Número de internações) (DATASUS)"	"Internações por esquistossomose
(Número de internações) (DATASUS)"	"Taxa de incidência de internações por doenças associadas à falta de saneamento
(Internações por 10 mil habitantes) (DATASUS)"	"Internações por doenças associadas à falta de saneamento
(Número de internações) (DATASUS)"
Taquaraçu de Minas (Município) (316830)	0	0	1	0	0	0	2,50	1
Teófilo Otoni (Município) (316860)	15	1	4	0	0	0	1,42	20
Timóteo (Município) (316870)	21	0	8	0	0	0	3,34	29
Três Corações (Município) (316930)	29	0	36	2	0	0	8,66	67
Três Pontas (Município) (316940)	59	0	4	0	0	0	11,17	63
Ubá (Município) (316990)	432	0	6	0	0	0	39,90	438
Uberaba (Município) (317010)	127	0	27	0	0	0	4,83	154
Uberlândia (Município) (317020)	623	0	66	1	2	1	10,59	693
Unaí (Município) (317040)	30	0	24	0	0	0	6,56	54
Varginha (Município) (317070)	14	0	0	1	0	0	1,14	15
Vespasiano (Município) (317120)	21	0	3	0	0	0	2,06	24
Viçosa (Município) (317130)	56	0	2	0	0	0	7,56	58
Aracruz (Município) (320060)	32	0	12	2	0	0	4,93	46
Cachoeiro de Itapemirim (Município) (320120)	357	0	27	2	0	0	18,65	386
Cariacica (Município) (320130)	126	0	21	2	1	0	3,96	150
Colatina (Município) (320150)	213	0	7	0	0	0	18,08	220
Fundão (Município) (320220)	8	0	0	0	0	0	4,08	8
Guarapari (Município) (320240)	22	0	13	0	1	0	3,05	36
Linhares (Município) (320320)	103	0	5	2	0	0	6,84	110
São Mateus (Município) (320490)	119	0	69	0	0	0	15,33	188
Serra (Município) (320500)	113	0	48	2	0	2	3,46	165
Viana (Município) (320510)	21	0	7	0	0	0	3,82	28
Vila Velha (Município) (320520)	191	0	23	6	0	1	4,75	221
Vitória (Município) (320530)	149	0	19	2	0	0	4,83	170
Angra dos Reis (Município) (330010)	31	0	5	2	0	0	2,05	38
Araruama (Município) (330020)	7	0	0	1	0	0	0,66	8
Barra do Piraí (Município) (330030)	151	0	24	0	0	0	18,12	175
Barra Mansa (Município) (330040)	31	0	5	4	0	0	2,23	40
Belford Roxo (Município) (330045)	874	0	9	2	0	0	18,46	885
Cabo Frio (Município) (330070)	10	0	1	1	0	0	0,59	12
Cachoeiras de Macacu (Município) (330080)	55	0	7	1	0	0	11,26	63
Campos dos Goytacazes (Município) (330100)	222	0	26	0	1	0	5,18	249
Duque de Caxias (Município) (330170)	191	0	11	6	0	1	2,38	209
Guapimirim (Município) (330185)	10	0	2	1	0	0	2,34	13
Itaboraí (Município) (330190)	65	0	4	2	0	0	3,13	71
Itaguaí (Município) (330200)	16	0	1	0	0	0	1,45	17
Itaperuna (Município) (330220)	33	0	3	1	0	0	3,76	37
Japeri (Município) (330227)	107	0	28	0	0	0	13,62	135
Macaé (Município) (330240)	16	0	0	0	0	0	0,70	16
Magé (Município) (330250)	35	0	5	0	0	0	1,71	40
Maricá (Município) (330270)	9	0	8	0	0	0	1,19	17
Mesquita (Município) (330285)	74	0	1	0	0	0	4,40	75
Nilópolis (Município) (330320)	10	0	0	1	0	0	0,69	11
Niterói (Município) (330330)	91	0	5	5	0	0	2,04	101
Nova Friburgo (Município) (330340)	50	0	2	0	0	0	2,82	52
Nova Iguaçu (Município) (330350)	484	0	37	2	0	0	6,49	523
Paracambi (Município) (330360)	29	0	16	0	0	0	9,16	45
Petrópolis (Município) (330390)	17	0	3	1	0	0	0,70	21
Queimados (Município) (330414)	167	0	20	3	0	0	13,31	190
Resende (Município) (330420)	36	0	20	0	0	0	4,50	56
Rio Bonito (Município) (330430)	60	0	2	0	0	0	10,82	62
Rio das Ostras (Município) (330452)	14	0	2	0	0	0	1,26	16
Rio de Janeiro (Município) (330455)	540	0	73	22	5	4	1,00	644
São Gonçalo (Município) (330490)	408	0	23	7	2	0	4,26	440
São João de Meriti (Município) (330510)	160	0	6	1	0	0	3,62	167
São Pedro da Aldeia (Município) (330520)	2	0	1	0	0	0	0,31	3
Saquarema (Município) (330550)	10	0	4	0	0	0	1,73	14
Seropédica (Município) (330555)	4	0	1	0	0	0	0,61	5
Tanguá (Município) (330575)	15	0	2	0	0	0	5,29	17
Teresópolis (Município) (330580)	37	0	1	0	0	0	2,22	38
Três Rios (Município) (330600)	57	0	6	0	0	0	7,97	63
Valença (Município) (330610)	106	0	9	0	0	0	15,66	115
Volta Redonda (Município) (330630)	37	0	9	5	0	0	1,94	51
Americana (Município) (350160)	22	0	36	1	0	0	2,60	59
Amparo (Município) (350190)	18	0	5	0	0	0	3,29	23
Andradina (Município) (350210)	140	0	1	0	0	0	24,65	141
Araçatuba (Município) (350280)	53	0	16	0	0	0	3,60	69
Araraquara (Município) (350320)	29	0	5	0	0	0	1,52	34
Araras (Município) (350330)	34	0	0	1	1	0	2,82	36
Artur Nogueira (Município) (350380)	7	0	1	0	0	0	1,62	8
Arujá (Município) (350390)	19	0	0	1	0	1	2,54	21
Assis (Município) (350400)	82	0	13	1	0	0	9,51	96
Atibaia (Município) (350410)	5	0	10	0	0	1	1,18	16
Avaré (Município) (350450)	142	0	0	0	0	0	16,17	142
Barretos (Município) (350550)	28	0	4	0	0	0	2,70	32
Barueri (Município) (350570)	293	0	71	6	0	0	14,26	370
Batatais (Município) (350590)	144	0	1	0	0	0	24,12	145
Bauru (Município) (350600)	70	0	12	1	1	0	2,30	84
Bebedouro (Município) (350610)	22	0	11	0	0	0	4,25	33
Bertioga (Município) (350635)	15	0	5	5	1	0	4,72	26
Birigui (Município) (350650)	47	0	29	0	0	0	6,49	76
Biritiba-Mirim (Município) (350660)	5	0	0	0	0	0	1,62	5
Boituva (Município) (350700)	11	0	0	0	0	0	2,01	11
Botucatu (Município) (350750)	29	0	3	0	0	0	2,32	32
Bragança Paulista (Município) (350760)	10	0	20	0	0	1	1,95	31
Caçapava (Município) (350850)	7	0	5	0	0	0	1,33	12
Caieiras (Município) (350900)	7	0	2	0	0	0	0,95	9
Cajamar (Município) (350920)	7	0	0	0	0	0	0,99	7
Campinas (Município) (350950)	204	0	292	7	1	1	4,37	505
Campo Limpo Paulista (Município) (350960)	9	0	42	0	0	0	6,38	51
Campos do Jordão (Município) (350970)	14	0	2	0	0	0	3,17	16
Capivari (Município) (351040)	33	0	4	1	0	0	7,23	38
Caraguatatuba (Município) (351050)	42	0	42	1	0	0	7,62	85
Carapicuíba (Município) (351060)	265	0	79	2	0	1	8,90	347
Catanduva (Município) (351110)	20	0	5	0	0	0	2,10	25
Cosmópolis (Município) (351280)	43	0	17	0	0	0	9,14	60
Cotia (Município) (351300)	65	0	27	1	1	0	4,17	94
Cruzeiro (Município) (351340)	15	0	4	0	0	0	2,35	19
Cubatão (Município) (351350)	22	0	4	2	0	0	2,22	28
Diadema (Município) (351380)	273	0	28	3	1	0	7,45	305
Embu das Artes (Município) (351500)	86	0	17	4	0	1	4,17	108
Embu-Guaçu (Município) (351510)	27	0	1	1	0	0	4,34	29
Fernandópolis (Município) (351550)	88	0	6	0	0	0	13,86	94
Ferraz de Vasconcelos (Município) (351570)	89	0	9	2	0	0	5,48	100
Franca (Município) (351620)	57	0	1	1	0	0	1,74	59
Francisco Morato (Município) (351630)	131	0	31	1	0	1	9,85	164
Franco da Rocha (Município) (351640)	20	0	19	0	0	1	2,78	40
Guararema (Município) (351830)	13	0	1	0	0	0	5,00	14
Guaratinguetá (Município) (351840)	40	0	7	0	2	0	4,14	49
Guarujá (Município) (351870)	24	0	13	4	0	1	1,36	42
Guarulhos (Município) (351880)	308	0	87	7	1	3	3,09	406
Hortolândia (Município) (351907)	24	0	29	0	0	0	2,49	53
Ibitinga (Município) (351960)	22	0	1	0	0	0	4,03	23
Ibiúna (Município) (351970)	20	0	2	2	0	0	3,16	24
Indaiatuba (Município) (352050)	32	1	11	2	0	0	2,03	46
Itanhaém (Município) (352210)	2	0	4	0	0	0	0,63	6
Itapecerica da Serra (Município) (352220)	62	0	9	2	0	1	4,48	74
Itapetininga (Município) (352230)	10	0	0	0	2	0	0,77	12
Itapeva (Município) (352240)	153	0	2	2	0	0	17,02	157
Itapevi (Município) (352250)	79	0	11	2	0	1	4,22	93
Itapira (Município) (352260)	61	0	22	1	0	0	11,58	84
Itaquaquecetuba (Município) (352310)	85	0	4	3	0	0	2,64	92
Itararé (Município) (352320)	138	0	3	0	0	0	28,22	141
Itatiba (Município) (352340)	15	0	6	0	0	0	1,88	21
Itu (Município) (352390)	23	0	1	1	0	0	1,51	25
Itupeva (Município) (352400)	10	0	3	0	0	0	2,47	13
Jaboticabal (Município) (352430)	28	0	1	1	1	0	4,11	31
Jacareí (Município) (352440)	34	0	1	1	0	0	1,60	36
Jaguariúna (Município) (352470)	10	0	2	2	0	0	2,76	14
Jandira (Município) (352500)	37	0	4	0	0	0	3,49	41
Jaú (Município) (352530)	177	0	195	0	1	0	26,32	373
Jundiaí (Município) (352590)	101	0	15	5	0	0	3,04	121
Juquitiba (Município) (352620)	2	0	0	0	0	0	0,66	2
Leme (Município) (352670)	129	0	4	0	0	0	13,51	133
Lençóis Paulista (Município) (352680)	42	0	2	0	0	0	6,71	44
Limeira (Município) (352690)	81	0	15	0	2	0	3,33	98
Lins (Município) (352710)	15	0	1	0	0	0	2,12	16
Lorena (Município) (352720)	72	0	15	1	0	0	10,14	88
Mairiporã (Município) (352850)	7	0	41	0	0	0	5,30	48
Marília (Município) (352900)	47	0	25	0	0	0	3,13	72
Matão (Município) (352930)	91	0	5	0	0	2	12,10	98
Mauá (Município) (352940)	84	0	5	1	1	0	2,03	91
Mirassol (Município) (353030)	84	0	10	0	1	2	16,90	97
Mococa (Município) (353050)	70	0	25	0	0	0	13,83	95
Mogi das Cruzes (Município) (353060)	120	0	6	4	0	0	3,10	130
Mogi Guaçu (Município) (353070)	91	0	8	0	0	0	6,78	99
Mogi Mirim (Município) (353080)	54	0	21	0	0	0	8,24	75
Mongaguá (Município) (353110)	1	0	2	0	0	0	0,58	3
Monte Alto (Município) (353130)	66	0	1	1	0	0	13,83	68
Monte Mor (Município) (353180)	12	0	4	0	1	0	3,12	17
Nova Odessa (Município) (353340)	1	0	11	1	0	0	2,32	13
Olímpia (Município) (353390)	84	0	14	0	0	0	18,49	98
Osasco (Município) (353440)	246	0	147	9	1	0	5,81	403
Ourinhos (Município) (353470)	10	0	3	0	0	0	1,19	13
Paulínia (Município) (353650)	23	0	28	0	1	0	5,46	52
Penápolis (Município) (353730)	57	0	6	0	0	1	10,37	64
Peruíbe (Município) (353760)	3	0	7	1	0	0	1,70	11
Piedade (Município) (353780)	29	0	0	2	0	0	5,69	31
Pindamonhangaba (Município) (353800)	34	0	111	1	1	0	9,25	147
Piracicaba (Município) (353870)	142	0	15	3	0	0	4,12	160
Pirapora do Bom Jesus (Município) (353910)	4	0	2	0	0	0	3,45	6
Pirassununga (Município) (353930)	35	0	8	0	0	0	5,80	43
Poá (Município) (353980)	25	0	3	0	0	0	2,48	28
Porto Feliz (Município) (354060)	27	0	1	0	0	0	5,42	28
Porto Ferreira (Município) (354070)	38	0	7	1	0	0	8,45	46
Praia Grande (Município) (354100)	16	0	2	1	0	1	0,68	20
Presidente Prudente (Município) (354140)	154	0	11	0	0	0	7,48	165
Registro (Município) (354260)	6	0	3	0	0	0	1,60	9
Ribeirão Pires (Município) (354330)	11	0	0	1	1	0	1,09	13
Ribeirão Preto (Município) (354340)	128	0	10	1	4	0	2,17	143
Rio Claro (Município) (354390)	19	0	2	1	0	0	1,11	22
Rio Grande da Serra (Município) (354410)	5	0	0	0	0	0	1,05	5
Salesópolis (Município) (354500)	3	0	0	0	0	0	1,81	3
Salto (Município) (354520)	12	0	2	2	0	0	1,41	16
Santa Bárbara d'Oeste (Município) (354580)	18	0	18	0	0	0	1,90	36
Santa Isabel (Município) (354680)	36	0	0	3	0	0	7,17	39
Santana de Parnaíba (Município) (354730)	27	0	3	0	0	0	2,42	30
Santo André (Município) (354780)	175	0	16	7	1	0	2,81	199
Santos (Município) (354850)	99	0	16	2	2	0	2,74	119
São Bernardo do Campo (Município) (354870)	114	0	31	9	1	2	1,93	157
São Caetano do Sul (Município) (354880)	54	0	9	3	1	0	4,26	67
São Carlos (Município) (354890)	43	0	3	0	0	0	1,93	46
São João da Boa Vista (Município) (354910)	30	0	2	0	2	0	3,84	34
São Joaquim da Barra (Município) (354940)	47	0	0	0	0	0	9,46	47
São José do Rio Pardo (Município) (354970)	35	0	5	0	0	0	7,38	40
São José do Rio Preto (Município) (354980)	202	0	49	0	1	0	5,75	252
São José dos Campos (Município) (354990)	213	0	37	12	1	0	3,86	263
São Lourenço da Serra (Município) (354995)	4	0	0	0	0	0	2,66	4
São Paulo (Município) (355030)	3.955	0	912	108	20	16	4,21	5.011
São Roque (Município) (355060)	14	0	3	1	0	0	2,11	18
São Sebastião (Município) (355070)	34	0	26	1	1	0	7,59	62
São Vicente (Município) (355100)	92	0	18	3	1	2	3,29	116
Sertãozinho (Município) (355170)	79	0	0	0	0	0	6,65	79
Sorocaba (Município) (355220)	57	0	7	3	0	0	1,05	67
Sumaré (Município) (355240)	41	0	25	1	1	0	2,59	68
Suzano (Município) (355250)	31	0	2	3	0	0	1,27	36
Taboão da Serra (Município) (355280)	54	0	31	5	1	0	3,39	91
Taquaritinga (Município) (355370)	120	0	2	0	0	0	21,63	122
Tatuí (Município) (355400)	47	0	0	0	0	0	4,07	47
Taubaté (Município) (355410)	8	0	96	2	0	0	3,54	106
Tupã (Município) (355500)	65	0	10	1	0	0	11,59	76
Ubatuba (Município) (355540)	4	0	14	0	1	0	2,22	19
Valinhos (Município) (355620)	16	0	13	1	0	1	2,62	31
Vargem Grande Paulista (Município) (355645)	5	0	0	0	0	0	1,04	5
Várzea Paulista (Município) (355650)	13	0	16	1	0	0	2,60	30
Vinhedo (Município) (355670)	3	0	2	0	1	0	0,84	6
Votorantim (Município) (355700)	11	0	0	1	0	0	1,03	12
Votuporanga (Município) (355710)	65	0	21	1	0	0	9,61	87
Adrianópolis (Município) (410020)	1	0	0	0	0	0	1,57	1
Agudos do Sul (Município) (410030)	1	0	0	0	0	0	1,12	1
Almirante Tamandaré (Município) (410040)	49	0	1	2	1	0	4,75	53
Apucarana (Município) (410140)	145	0	1	1	0	0	11,37	147
Arapongas (Município) (410150)	91	0	0	1	0	0	8,08	92
Araucária (Município) (410180)	27	0	0	6	0	0	2,51	33
Balsa Nova (Município) (410230)	7	0	0	0	0	0	5,74	7
Bocaiúva do Sul (Município) (410310)	4	0	0	0	0	0	3,33	4
Cambé (Município) (410370)	33	0	37	0	0	0	6,79	70
Campina Grande do Sul (Município) (410400)	19	0	0	0	0	0	4,58	19
Campo Largo (Município) (410420)	152	0	0	1	0	0	12,50	153
Campo Magro (Município) (410425)	2	0	0	0	0	0	0,74	2
Campo Mourão (Município) (410430)	56	0	2	0	0	0	6,28	58
Cascavel (Município) (410480)	36	0	2	2	1	0	1,33	41
Castro (Município) (410490)	39	0	0	4	0	0	6,10	43
Cerro Azul (Município) (410520)	103	0	0	1	0	0	58,79	104
Cianorte (Município) (410550)	26	0	28	0	0	0	7,06	54
Colombo (Município) (410580)	98	0	0	3	0	0	4,39	101
Contenda (Município) (410620)	4	0	0	0	0	0	2,31	4
Curitiba (Município) (410690)	424	0	4	24	0	0	2,42	452
Fazenda Rio Grande (Município) (410765)	28	0	1	1	0	0	3,31	30
Foz do Iguaçu (Município) (410830)	47	0	21	0	1	0	2,62	69
Francisco Beltrão (Município) (410840)	38	0	1	0	0	0	4,56	39
Guarapuava (Município) (410940)	166	0	0	1	0	0	9,44	167
Ibiporã (Município) (410980)	77	0	17	0	0	0	18,15	94
Irati (Município) (411070)	45	0	0	0	0	0	7,58	45
Itaperuçu (Município) (411125)	7	0	0	0	0	0	2,65	7
Lapa (Município) (411320)	13	0	0	0	0	0	2,75	13
Londrina (Município) (411370)	137	0	105	5	0	0	4,55	247
Mandirituba (Município) (411430)	43	0	0	0	0	0	17,54	43
Marechal Cândido Rondon (Município) (411460)	42	0	9	1	0	0	10,34	52
Maringá (Município) (411520)	116	0	355	1	0	0	12,05	472
Palmas (Município) (411760)	78	0	0	0	0	0	16,60	78
Paranaguá (Município) (411820)	108	0	0	5	0	0	7,56	113
Paranavaí (Município) (411840)	21	0	8	0	0	0	3,36	29
Pato Branco (Município) (411850)	177	0	3	0	0	0	23,04	180
Pinhais (Município) (411915)	117	0	0	2	0	0	9,46	119
Piraquara (Município) (411950)	285	0	0	0	0	0	27,72	285
Ponta Grossa (Município) (411990)	258	0	0	2	0	0	7,77	260
Prudentópolis (Município) (412060)	74	0	0	0	0	0	14,43	74
Quatro Barras (Município) (412080)	6	0	0	0	0	0	2,76	6
Quitandinha (Município) (412120)	120	0	0	0	0	0	65,73	120
Rio Branco do Sul (Município) (412220)	34	0	0	0	0	0	10,59	34
Rolândia (Município) (412240)	24	0	12	0	0	0	5,75	36
São José dos Pinhais (Município) (412550)	116	0	3	10	0	0	4,40	129
Sarandi (Município) (412625)	100	1	75	0	0	0	19,69	176
Telêmaco Borba (Município) (412710)	353	0	0	0	0	0	47,03	353
Tijucas do Sul (Município) (412760)	15	0	0	1	0	0	10,14	16
Toledo (Município) (412770)	180	0	6	0	0	0	14,28	186
Tunas do Paraná (Município) (412788)	0	0	0	0	0	0	0,00	0
Umuarama (Município) (412810)	107	0	10	0	0	0	10,90	117
União da Vitória (Município) (412820)	60	0	0	0	0	0	10,74	60
Doutor Ulysses (Município) (412863)	2	0	0	0	0	0	3,44	2
Águas Mornas (Município) (420060)	1	0	0	0	0	0	1,66	1
Alfredo Wagner (Município) (420070)	11	0	0	1	0	0	12,25	12
Angelina (Município) (420090)	12	0	0	1	0	0	25,45	13
Anitápolis (Município) (420110)	23	0	0	2	0	0	76,78	25
Antônio Carlos (Município) (420120)	0	0	0	3	0	0	3,74	3
Araranguá (Município) (420140)	42	0	0	2	0	0	6,76	44
Balneário Camboriú (Município) (420200)	36	0	0	2	0	0	3,05	38
Biguaçu (Município) (420230)	13	0	0	7	0	0	3,15	20
Blumenau (Município) (420240)	153	0	2	5	0	0	4,79	160
Brusque (Município) (420290)	129	0	0	1	0	0	10,86	130
Caçador (Município) (420300)	83	0	0	0	0	0	11,06	83
Camboriú (Município) (420320)	53	0	0	2	0	0	7,61	55
Canelinha (Município) (420370)	10	0	0	1	1	0	10,48	12
Canoinhas (Município) (420380)	11	0	0	0	0	0	2,03	11
Chapecó (Município) (420420)	88	0	2	1	0	0	4,50	91
Concórdia (Município) (420430)	78	0	0	4	0	0	11,38	82
Criciúma (Município) (420460)	127	0	0	2	0	0	6,30	129
Florianópolis (Município) (420540)	56	0	2	7	2	0	1,45	67
Garopaba (Município) (420570)	4	0	0	1	0	0	2,43	5
Gaspar (Município) (420590)	23	0	0	3	0	0	4,07	26
Governador Celso Ramos (Município) (420600)	1	0	1	0	0	0	1,45	2
Içara (Município) (420700)	31	0	0	4	0	0	6,69	35
Indaial (Município) (420750)	107	0	1	0	0	0	17,43	108
Itajaí (Município) (420820)	78	0	0	1	0	0	3,92	79
Itapema (Município) (420830)	32	0	0	0	0	0	5,82	32
Jaraguá do Sul (Município) (420890)	19	0	0	19	0	0	2,37	38
Joinville (Município) (420910)	111	0	2	16	0	0	2,33	129
Lages (Município) (420930)	219	0	0	1	0	0	13,85	220
Leoberto Leal (Município) (420980)	5	0	0	1	0	0	18,42	6
Mafra (Município) (421010)	20	0	0	1	0	0	3,82	21
Major Gercino (Município) (421020)	0	0	0	1	0	0	2,95	1
Navegantes (Município) (421130)	63	0	0	1	0	0	9,07	64
Nova Trento (Município) (421150)	37	0	2	0	0	0	29,15	39
Palhoça (Município) (421190)	32	0	0	13	2	0	3,05	47
Paulo Lopes (Município) (421230)	2	0	0	0	0	0	2,81	2
Rancho Queimado (Município) (421430)	1	0	0	0	0	0	3,52	1
Rio do Sul (Município) (421480)	11	0	0	1	0	0	1,81	12
Santo Amaro da Imperatriz (Município) (421570)	6	0	0	6	0	0	5,56	12
São Bento do Sul (Município) (421580)	45	0	0	0	0	0	5,63	45
São Bonifácio (Município) (421590)	33	0	0	0	0	0	111,26	33
São Francisco do Sul (Município) (421620)	16	0	0	1	0	0	3,58	17
São João Batista (Município) (421630)	43	0	0	0	0	0	13,64	43
São José (Município) (421660)	47	0	0	24	2	0	3,19	73
São Pedro de Alcântara (Município) (421725)	0	0	0	2	0	0	3,81	2
Tijucas (Município) (421800)	20	0	0	3	0	0	6,64	23
Tubarão (Município) (421870)	64	0	0	11	3	0	7,64	78
Videira (Município) (421930)	99	0	1	1	0	0	20,06	101
Xanxerê (Município) (421950)	14	0	0	0	1	0	3,15	15
Alegrete (Município) (430040)	218	0	0	1	0	0	27,80	219
Alvorada (Município) (430060)	119	0	0	2	0	0	5,88	121
Araricá (Município) (430087)	3	0	0	0	0	0	5,72	3
Arroio dos Ratos (Município) (430110)	7	0	0	0	0	0	4,94	7
Bagé (Município) (430160)	153	0	0	1	0	0	12,67	154
Bento Gonçalves (Município) (430210)	54	0	0	0	0	0	4,81	54
Cachoeira do Sul (Município) (430300)	64	0	0	4	0	0	7,92	68
Cachoeirinha (Município) (430310)	47	0	0	1	0	0	3,83	48
Camaquã (Município) (430350)	60	0	0	1	0	0	9,29	61
Campo Bom (Município) (430390)	22	0	0	0	0	0	3,45	22
Canguçu (Município) (430450)	101	0	0	6	0	0	19,23	107
Canoas (Município) (430460)	159	0	0	6	0	0	4,85	165
Capão da Canoa (Município) (430463)	16	0	0	0	0	0	3,44	16
Capela de Santana (Município) (430468)	8	0	0	0	0	0	7,14	8
Carazinho (Município) (430470)	42	0	0	1	0	0	6,95	43
Caxias do Sul (Município) (430510)	98	0	1	4	0	0	2,19	103
Charqueadas (Município) (430535)	24	0	0	0	0	0	6,32	24
Cruz Alta (Município) (430610)	109	0	1	0	1	0	17,36	111
Dois Irmãos (Município) (430640)	19	0	0	3	1	0	7,70	23
Eldorado do Sul (Município) (430676)	15	0	0	0	0	0	4,01	15
Erechim (Município) (430700)	171	0	1	0	0	0	16,90	172
Estância Velha (Município) (430760)	9	0	0	2	0	0	2,39	11
Esteio (Município) (430770)	45	0	0	1	0	0	5,49	46
Farroupilha (Município) (430790)	74	0	0	0	0	0	10,88	74
Glorinha (Município) (430905)	0	0	0	1	0	0	1,34	1
Gravataí (Município) (430920)	52	0	1	7	0	0	2,22	60
Guaíba (Município) (430930)	24	0	0	2	0	0	2,63	26
Ijuí (Município) (431020)	43	0	0	3	0	0	5,57	46
Ivoti (Município) (431080)	13	0	0	0	0	0	5,98	13
Lajeado (Município) (431140)	26	0	0	3	0	0	3,73	29
Montenegro (Município) (431240)	56	0	1	1	0	0	9,23	58
Nova Hartz (Município) (431306)	3	0	0	3	0	0	3,03	6
Nova Santa Rita (Município) (431337)	3	0	0	0	0	0	1,19	3
Novo Hamburgo (Município) (431340)	69	0	0	13	0	0	3,30	82
Parobé (Município) (431405)	73	0	0	3	0	0	13,80	76
Passo Fundo (Município) (431410)	81	0	0	10	0	0	4,65	91
Pelotas (Município) (431440)	36	0	0	12	1	0	1,43	49
Portão (Município) (431480)	10	0	0	2	0	0	3,57	12
Porto Alegre (Município) (431490)	1.188	1	1	23	1	0	8,24	1.214
Rio Grande (Município) (431560)	78	0	0	3	0	0	3,91	81
Santa Cruz do Sul (Município) (431680)	153	0	0	15	0	0	13,40	168
Santa Maria (Município) (431690)	59	0	0	3	0	0	2,26	62
Sant'Ana do Livramento (Município) (431710)	55	0	0	2	0	0	6,84	57
Santa Rosa (Município) (431720)	215	0	3	7	0	0	31,27	225
Santo Ângelo (Município) (431750)	111	0	1	0	0	0	14,19	112
Santo Antônio da Patrulha (Município) (431760)	15	0	0	0	0	0	3,59	15
São Borja (Município) (431800)	201	0	0	0	0	0	31,86	201
São Gabriel (Município) (431830)	23	0	0	0	0	0	3,67	23
São Jerônimo (Município) (431840)	17	0	0	0	0	0	7,27	17
São Leopoldo (Município) (431870)	74	0	0	6	0	0	3,52	80
Sapiranga (Município) (431990)	21	0	0	3	0	0	3,03	24
Sapucaia do Sul (Município) (432000)	26	0	2	2	0	0	2,18	30
Taquara (Município) (432120)	27	0	0	0	0	0	4,73	27
Tramandaí (Município) (432160)	16	0	0	0	0	0	3,50	16
Triunfo (Município) (432200)	70	0	0	4	0	0	26,77	74
Uruguaiana (Município) (432240)	28	0	0	0	0	0	2,16	28
Vacaria (Município) (432250)	162	0	0	0	0	0	25,09	162
Venâncio Aires (Município) (432260)	118	0	0	54	0	0	24,74	172
Viamão (Município) (432300)	119	0	1	7	0	0	5,06	127
Campo Grande (Município) (500270)	135	0	28	1	0	0	1,95	164
Corumbá (Município) (500320)	224	0	17	0	0	0	22,31	241
Dourados (Município) (500370)	187	0	8	0	0	0	9,28	195
Naviraí (Município) (500570)	47	0	3	0	0	0	9,86	50
Nova Andradina (Município) (500620)	66	0	9	0	0	0	15,00	75
Ponta Porã (Município) (500660)	103	0	10	0	0	0	13,25	113
Sidrolândia (Município) (500790)	84	0	7	0	0	0	18,31	91
Três Lagoas (Município) (500830)	105	0	16	1	0	0	10,93	122
Alta Floresta (Município) (510025)	56	0	13	1	0	0	14,03	70
Barão de Melgaço (Município) (510160)	0	0	0	0	0	0	0,00	0
Barra do Garças (Município) (510180)	3	0	0	0	0	0	0,52	3
Cáceres (Município) (510250)	61	0	6	0	0	0	7,44	67
Chapada dos Guimarães (Município) (510300)	7	0	5	0	0	0	6,47	12
Cuiabá (Município) (510340)	271	0	50	0	2	0	5,61	323
Jangada (Município) (510490)	0	0	0	0	0	0	0,00	0
Lucas do Rio Verde (Município) (510525)	38	0	2	1	0	0	7,44	41
Nossa Senhora do Livramento (Município) (510610)	16	0	4	0	0	0	17,48	20
Nova Brasilândia (Município) (510620)	2	0	0	0	0	0	4,83	2
Planalto da Serra (Município) (510645)	0	0	0	0	0	0	0,00	0
Poconé (Município) (510650)	184	0	11	0	0	0	60,76	195
Primavera do Leste (Município) (510704)	58	0	5	0	0	0	11,16	63
Rondonópolis (Município) (510760)	36	0	1	0	0	0	1,75	37
Rosário Oeste (Município) (510770)	66	0	8	0	0	0	42,84	74
Santo Antônio do Leverger (Município) (510780)	5	0	0	0	0	0	2,63	5
Sinop (Município) (510790)	26	0	25	0	2	0	4,18	53
Sorriso (Município) (510792)	71	0	5	0	4	0	10,29	80
Tangará da Serra (Município) (510795)	139	0	6	0	1	0	15,82	146
Várzea Grande (Município) (510840)	429	0	21	0	2	0	17,01	452
Abadia de Goiás (Município) (520005)	13	0	1	0	0	0	18,10	14
Águas Lindas de Goiás (Município) (520025)	66	0	15	0	0	0	4,44	81
Anápolis (Município) (520110)	280	0	43	0	2	0	8,98	325
Aparecida de Goiânia (Município) (520140)	285	0	205	0	3	0	9,64	493
Aragoiânia (Município) (520180)	61	0	7	0	0	0	73,29	68
Bela Vista de Goiás (Município) (520330)	83	0	206	0	0	0	106,59	289
Bonfinópolis (Município) (520355)	2	0	1	0	0	0	3,53	3
Brazabrantes (Município) (520360)	5	0	0	0	0	0	14,35	5
Caldas Novas (Município) (520450)	40	0	40	0	0	0	10,04	80
Caldazinha (Município) (520455)	1	0	1	0	0	0	5,58	2
Catalão (Município) (520510)	41	0	125	0	0	0	17,14	166
Caturaí (Município) (520520)	4	0	1	0	0	0	10,11	5
Cidade Ocidental (Município) (520549)	17	0	7	1	0	0	3,97	25
Cristalina (Município) (520620)	26	0	2	0	0	0	5,36	28
Formosa (Município) (520800)	32	0	37	0	0	0	6,25	69
Goianápolis (Município) (520840)	116	0	1	0	0	0	106,24	117
