Localidade	"Internações por doenças gastrointestinais infecciosas
(Número de internações) (DATASUS)"	"Internações por febre amarela
(Número de internações) (DATASUS)"	"Internações por dengue
(Número de internações) (DATASUS)"	"Internações por leptospirose
(Número de internações) (DATASUS)"	"Internações por malária
(Número de internações) (DATASUS)"	"Internações por esquistossomose
(Número de internações) (DATASUS)"	"Taxa de incidência de internações por doenças associadas à falta de saneamento
(Internações por 10 mil habitantes) (DATASUS)"	"Internações por doenças associadas à falta de saneamento
(Número de internações) (DATASUS)"
Sete Lagoas (Município) (316720)	82	0	67	0	0	0	6,55	149
Taquaraçu de Minas (Município) (316830)	0	0	0	0	0	0	0,00	0
Teófilo Otoni (Município) (316860)	22	0	33	0	0	0	3,93	55
Timóteo (Município) (316870)	25	0	38	0	0	0	7,32	63
Três Corações (Município) (316930)	30	0	3	0	0	0	4,30	33
Três Pontas (Município) (316940)	29	0	2	0	0	0	5,52	31
Ubá (Município) (316990)	412	0	99	0	0	0	47,10	511
Uberaba (Município) (317010)	95	0	302	0	1	0	12,62	398
Uberlândia (Município) (317020)	372	0	66	3	0	0	6,82	441
Unaí (Município) (317040)	30	0	9	0	0	0	4,77	39
Varginha (Município) (317070)	13	0	2	0	0	0	1,15	15
Vespasiano (Município) (317120)	15	0	44	1	0	0	5,25	60
Viçosa (Município) (317130)	43	0	19	0	0	0	8,14	62
Aracruz (Município) (320060)	42	0	39	0	0	0	8,85	81
Cachoeiro de Itapemirim (Município) (320120)	265	0	89	4	0	0	17,45	358
Cariacica (Município) (320130)	108	0	86	1	0	0	5,19	195
Colatina (Município) (320150)	184	0	28	0	0	0	17,57	212
Fundão (Município) (320220)	1	0	0	0	0	0	0,52	1
Guarapari (Município) (320240)	160	0	166	1	0	0	28,12	327
Linhares (Município) (320320)	91	0	12	0	1	0	6,59	104
São Mateus (Município) (320490)	101	0	51	0	0	0	12,59	152
Serra (Município) (320500)	98	0	36	1	0	1	2,91	136
Viana (Município) (320510)	19	0	21	1	0	0	5,69	41
Vila Velha (Município) (320520)	124	0	101	2	0	0	4,95	227
Vitória (Município) (320530)	111	0	52	1	0	0	4,71	164
Angra dos Reis (Município) (330010)	13	0	26	2	0	0	2,26	41
Araruama (Município) (330020)	18	0	24	0	0	0	3,53	42
Barra do Piraí (Município) (330030)	189	0	109	2	0	0	31,17	300
Barra Mansa (Município) (330040)	22	0	36	2	1	0	3,40	61
Belford Roxo (Município) (330045)	727	0	62	2	1	0	16,58	792
Cabo Frio (Município) (330070)	3	0	29	0	0	0	1,60	32
Cachoeiras de Macacu (Município) (330080)	36	0	38	1	0	0	13,48	75
Campos dos Goytacazes (Município) (330100)	270	0	644	2	0	0	19,19	916
Duque de Caxias (Município) (330170)	217	0	105	9	0	1	3,80	332
Guapimirim (Município) (330185)	16	0	4	0	0	0	3,66	20
Itaboraí (Município) (330190)	39	0	54	0	0	0	4,13	93
Itaguaí (Município) (330200)	11	0	7	2	0	0	1,73	20
Itaperuna (Município) (330220)	42	0	18	0	0	0	6,12	60
Japeri (Município) (330227)	42	0	41	0	0	0	8,44	83
Macaé (Município) (330240)	13	0	35	0	0	0	2,14	48
Magé (Município) (330250)	25	0	29	2	0	0	2,41	56
Maricá (Município) (330270)	16	0	38	0	0	0	3,87	54
Mesquita (Município) (330285)	69	0	5	0	0	0	4,35	74
Nilópolis (Município) (330320)	15	0	5	0	0	0	1,26	20
Niterói (Município) (330330)	77	0	53	7	3	0	2,83	140
Nova Friburgo (Município) (330340)	48	0	5	4	0	0	3,10	57
Nova Iguaçu (Município) (330350)	456	0	44	10	0	1	6,35	511
Paracambi (Município) (330360)	32	0	110	0	0	0	29,16	142
Petrópolis (Município) (330390)	52	0	8	10	0	0	2,35	70
Queimados (Município) (330414)	133	0	16	0	1	1	10,65	151
Resende (Município) (330420)	19	0	50	1	0	0	5,67	70
Rio Bonito (Município) (330430)	55	0	58	0	0	0	19,84	113
Rio das Ostras (Município) (330452)	13	0	30	0	0	0	3,52	43
Rio de Janeiro (Município) (330455)	560	1	479	39	17	5	1,71	1.101
São Gonçalo (Município) (330490)	368	0	223	10	0	0	5,86	601
São João de Meriti (Município) (330510)	134	0	21	1	0	0	3,39	156
São Pedro da Aldeia (Município) (330520)	5	0	9	0	0	0	1,49	14
Saquarema (Município) (330550)	11	0	11	0	0	0	2,77	22
Seropédica (Município) (330555)	4	0	10	0	0	0	1,72	14
Tanguá (Município) (330575)	16	0	4	0	0	0	6,28	20
Teresópolis (Município) (330580)	40	0	1	1	0	0	2,47	42
Três Rios (Município) (330600)	129	0	170	0	0	0	37,98	299
Valença (Município) (330610)	119	0	208	2	0	0	44,97	329
Volta Redonda (Município) (330630)	36	0	145	8	1	0	7,27	190
Americana (Município) (350160)	39	0	9	0	0	0	2,14	48
Amparo (Município) (350190)	21	0	1	1	0	0	3,32	23
Andradina (Município) (350210)	161	0	78	0	0	0	41,82	239
Araçatuba (Município) (350280)	98	0	6	0	0	0	5,46	104
Araraquara (Município) (350320)	40	0	5	0	2	0	2,12	47
Araras (Município) (350330)	25	0	3	0	1	0	2,29	29
Artur Nogueira (Município) (350380)	4	0	1	0	0	0	1,03	5
Arujá (Município) (350390)	9	0	0	2	0	0	1,35	11
Assis (Município) (350400)	84	0	24	3	0	0	11,08	111
Atibaia (Município) (350410)	10	0	3	1	0	0	1,04	14
Avaré (Município) (350450)	155	0	3	0	0	0	18,11	158
Barretos (Município) (350550)	34	0	42	0	1	0	6,54	77
Barueri (Município) (350570)	174	0	30	4	0	2	8,18	210
Batatais (Município) (350590)	87	0	2	0	1	0	15,09	90
Bauru (Município) (350600)	57	0	29	0	1	0	2,40	87
Bebedouro (Município) (350610)	11	0	0	1	0	0	1,55	12
Bertioga (Município) (350635)	22	0	8	5	0	0	6,52	35
Birigui (Município) (350650)	39	0	8	0	0	0	4,06	47
Biritiba-Mirim (Município) (350660)	8	0	1	1	0	0	3,28	10
Boituva (Município) (350700)	30	0	1	0	0	0	5,80	31
Botucatu (Município) (350750)	24	0	2	3	0	0	2,13	29
Bragança Paulista (Município) (350760)	14	0	3	0	2	1	1,27	20
Caçapava (Município) (350850)	13	0	0	0	0	0	1,45	13
Caieiras (Município) (350900)	6	0	2	0	0	0	0,86	8
Cajamar (Município) (350920)	1	0	0	0	0	0	0,14	1
Campinas (Município) (350950)	167	0	56	10	3	2	2,08	238
Campo Limpo Paulista (Município) (350960)	13	0	4	0	0	0	2,15	17
Campos do Jordão (Município) (350970)	13	0	0	0	0	0	2,59	13
Capivari (Município) (351040)	18	0	4	0	0	0	4,23	22
Caraguatatuba (Município) (351050)	40	0	12	0	0	0	4,74	52
Carapicuíba (Município) (351060)	224	0	4	6	0	2	6,09	236
Catanduva (Município) (351110)	19	0	6	0	0	0	2,11	25
Cosmópolis (Município) (351280)	17	0	15	0	0	0	4,97	32
Cotia (Município) (351300)	37	0	1	3	0	1	1,90	42
Cruzeiro (Município) (351340)	25	0	84	0	0	0	13,56	109
Cubatão (Município) (351350)	30	0	33	8	0	0	5,67	71
Diadema (Município) (351380)	247	0	11	6	0	2	6,54	266
Embu das Artes (Município) (351500)	52	0	8	5	0	0	2,54	65
Embu-Guaçu (Município) (351510)	10	0	0	1	0	0	1,66	11
Fernandópolis (Município) (351550)	50	0	36	0	0	0	12,73	86
Ferraz de Vasconcelos (Município) (351570)	77	0	3	1	0	0	4,49	81
Franca (Município) (351620)	42	0	1	0	0	0	1,28	43
Francisco Morato (Município) (351630)	52	0	18	0	0	1	4,31	71
Franco da Rocha (Município) (351640)	9	0	2	1	1	0	0,92	13
Guararema (Município) (351830)	18	0	0	0	0	0	6,50	18
Guaratinguetá (Município) (351840)	33	0	8	1	0	0	3,57	42
Guarujá (Município) (351870)	21	0	42	4	0	0	2,18	67
Guarulhos (Município) (351880)	271	0	62	26	3	1	2,79	363
Hortolândia (Município) (351907)	19	0	8	1	0	1	1,39	29
Ibitinga (Município) (351960)	15	0	9	0	0	0	4,25	24
Ibiúna (Município) (351970)	7	0	0	0	0	0	0,93	7
Indaiatuba (Município) (352050)	41	0	9	0	0	0	2,25	50
Itanhaém (Município) (352210)	5	0	5	0	0	0	1,07	10
Itapecerica da Serra (Município) (352220)	66	0	1	6	0	0	4,47	73
Itapetininga (Município) (352230)	15	0	0	0	0	0	0,98	15
Itapeva (Município) (352240)	159	0	3	1	0	0	17,75	163
Itapevi (Município) (352250)	74	0	4	8	0	0	3,96	86
Itapira (Município) (352260)	49	0	5	0	0	0	7,50	54
Itaquaquecetuba (Município) (352310)	71	0	4	5	0	0	2,32	80
Itararé (Município) (352320)	148	0	2	1	0	0	30,31	151
Itatiba (Município) (352340)	10	0	0	1	0	0	1,00	11
Itu (Município) (352390)	27	0	9	0	0	0	2,20	36
Itupeva (Município) (352400)	7	0	4	1	0	0	2,35	12
Jaboticabal (Município) (352430)	23	0	2	0	0	0	3,33	25
Jacareí (Município) (352440)	34	0	2	1	0	0	1,66	37
Jaguariúna (Município) (352470)	17	0	6	0	0	0	4,65	23
Jandira (Município) (352500)	37	0	5	1	0	0	3,71	43
Jaú (Município) (352530)	161	0	33	1	1	0	13,99	196
Jundiaí (Município) (352590)	86	0	5	2	0	0	2,36	93
Juquitiba (Município) (352620)	1	0	0	2	0	0	0,99	3
Leme (Município) (352670)	91	0	45	0	0	0	13,95	136
Lençóis Paulista (Município) (352680)	47	0	2	0	1	0	7,69	50
Limeira (Município) (352690)	99	0	6	0	1	0	3,63	106
Lins (Município) (352710)	23	0	0	0	0	0	3,06	23
Lorena (Município) (352720)	57	0	19	0	0	0	8,80	76
Mairiporã (Município) (352850)	2	0	1	1	0	0	0,45	4
Marília (Município) (352900)	49	0	8	0	1	0	2,54	58
Matão (Município) (352930)	71	0	36	0	0	0	13,29	107
Mauá (Município) (352940)	51	0	3	3	0	0	1,28	57
Mirassol (Município) (353030)	111	0	143	0	0	2	44,98	256
Mococa (Município) (353050)	70	0	25	0	0	0	13,85	95
Mogi das Cruzes (Município) (353060)	130	0	9	7	0	0	3,52	146
Mogi Guaçu (Município) (353070)	83	0	2	0	0	0	5,86	85
Mogi Mirim (Município) (353080)	17	0	3	2	1	0	2,54	23
Mongaguá (Município) (353110)	14	0	4	2	0	0	3,95	20
Monte Alto (Município) (353130)	44	0	4	1	0	0	10,02	49
Monte Mor (Município) (353180)	4	0	3	0	0	0	1,31	7
Nova Odessa (Município) (353340)	4	0	11	0	1	0	2,90	16
Olímpia (Município) (353390)	64	0	14	0	1	0	15,00	79
Osasco (Município) (353440)	148	0	6	14	1	1	2,46	170
Ourinhos (Município) (353470)	23	0	2	0	0	0	2,30	25
Paulínia (Município) (353650)	16	0	17	1	1	0	3,78	35
Penápolis (Município) (353730)	60	0	10	0	0	0	11,41	70
Peruíbe (Município) (353760)	10	0	11	0	0	0	3,29	21
Piedade (Município) (353780)	36	0	0	0	0	0	6,63	36
Pindamonhangaba (Município) (353800)	39	0	7	0	0	0	2,93	46
Piracicaba (Município) (353870)	91	0	14	2	0	0	2,78	107
Pirapora do Bom Jesus (Município) (353910)	7	0	0	0	0	0	4,10	7
Pirassununga (Município) (353930)	34	0	1	0	0	0	4,75	35
Poá (Município) (353980)	25	0	2	1	0	0	2,50	28
Porto Feliz (Município) (354060)	30	0	2	0	0	0	6,24	32
Porto Ferreira (Município) (354070)	27	0	4	0	0	0	5,73	31
Praia Grande (Município) (354100)	4	0	22	3	0	0	1,01	29
Presidente Prudente (Município) (354140)	176	0	121	0	0	0	13,56	297
Registro (Município) (354260)	4	0	5	1	0	0	1,78	10
Ribeirão Pires (Município) (354330)	12	0	0	0	0	0	1,01	12
Ribeirão Preto (Município) (354340)	128	0	86	3	4	0	3,40	221
Rio Claro (Município) (354390)	35	0	3	1	0	0	1,98	39
Rio Grande da Serra (Município) (354410)	5	0	0	1	0	0	1,27	6
Salesópolis (Município) (354500)	5	0	0	0	0	0	3,04	5
Salto (Município) (354520)	17	0	7	2	0	0	2,32	26
Santa Bárbara d'Oeste (Município) (354580)	24	0	2	0	0	0	1,38	26
Santa Isabel (Município) (354680)	29	0	0	2	0	0	5,76	31
Santana de Parnaíba (Município) (354730)	13	0	6	1	0	0	1,65	20
Santo André (Município) (354780)	144	0	8	4	0	0	2,21	156
Santos (Município) (354850)	21	0	148	13	1	1	4,25	184
São Bernardo do Campo (Município) (354870)	123	0	5	7	1	0	1,69	136
São Caetano do Sul (Município) (354880)	83	0	0	0	1	0	5,37	84
São Carlos (Município) (354890)	20	0	6	0	0	0	1,10	26
São João da Boa Vista (Município) (354910)	18	0	3	0	1	0	2,50	22
São Joaquim da Barra (Município) (354940)	18	0	1	0	0	0	3,86	19
São José do Rio Pardo (Município) (354970)	29	0	11	0	0	0	7,40	40
São José do Rio Preto (Município) (354980)	229	0	358	1	3	0	13,62	591
São José dos Campos (Município) (354990)	156	0	31	3	1	0	2,84	191
São Lourenço da Serra (Município) (354995)	2	0	0	0	0	0	1,34	2
São Paulo (Município) (355030)	3.329	0	201	156	18	12	3,14	3.716
São Roque (Município) (355060)	9	0	3	2	0	0	1,66	14
São Sebastião (Município) (355070)	33	0	7	0	0	0	4,98	40
São Vicente (Município) (355100)	61	0	102	9	0	0	4,91	172
Sertãozinho (Município) (355170)	54	0	6	0	0	0	5,10	60
Sorocaba (Município) (355220)	116	0	23	2	2	0	2,27	143
Sumaré (Município) (355240)	29	0	9	0	0	1	1,51	39
Suzano (Município) (355250)	23	0	2	3	0	0	1,00	28
Taboão da Serra (Município) (355280)	71	0	6	3	0	1	3,06	81
Taquaritinga (Município) (355370)	140	0	69	0	0	0	37,19	209
Tatuí (Município) (355400)	50	0	1	0	0	0	4,46	51
Taubaté (Município) (355410)	17	0	4	0	0	0	0,71	21
Tupã (Município) (355500)	109	0	20	0	1	0	19,84	130
Ubatuba (Município) (355540)	5	0	6	0	0	0	1,30	11
Valinhos (Município) (355620)	20	0	0	0	0	0	1,72	20
Vargem Grande Paulista (Município) (355645)	8	0	0	1	0	0	1,91	9
Várzea Paulista (Município) (355650)	27	0	2	0	2	0	2,72	31
Vinhedo (Município) (355670)	7	0	1	0	0	0	1,15	8
Votorantim (Município) (355700)	7	0	2	0	0	0	0,78	9
Votuporanga (Município) (355710)	27	0	19	0	0	0	5,13	46
Adrianópolis (Município) (410020)	2	0	0	0	0	0	3,12	2
Agudos do Sul (Município) (410030)	3	0	0	0	0	0	3,41	3
Almirante Tamandaré (Município) (410040)	70	0	1	4	0	0	6,80	75
Apucarana (Município) (410140)	74	0	3	2	0	0	6,17	79
Arapongas (Município) (410150)	90	0	1	2	0	0	8,29	93
Araucária (Município) (410180)	57	0	2	10	1	0	5,42	70
Balsa Nova (Município) (410230)	6	0	0	0	0	0	4,98	6
Bocaiúva do Sul (Município) (410310)	7	0	0	0	0	0	5,92	7
Cambé (Município) (410370)	58	0	18	0	0	0	7,43	76
Campina Grande do Sul (Município) (410400)	20	0	0	0	0	0	4,87	20
Campo Largo (Município) (410420)	204	0	2	4	0	0	17,39	210
Campo Magro (Município) (410425)	7	0	0	0	0	0	2,62	7
Campo Mourão (Município) (410430)	40	0	223	0	0	0	28,70	263
Cascavel (Município) (410480)	61	0	5	2	0	0	2,23	68
Castro (Município) (410490)	37	0	0	1	0	0	5,42	38
Cerro Azul (Município) (410520)	32	0	0	0	1	0	18,73	33
Cianorte (Município) (410550)	26	0	51	0	1	0	10,35	78
Colombo (Município) (410580)	140	0	0	5	0	0	6,38	145
Contenda (Município) (410620)	5	0	0	1	0	0	3,52	6
Curitiba (Município) (410690)	516	0	8	34	2	0	3,03	560
Fazenda Rio Grande (Município) (410765)	59	0	1	0	1	0	6,85	61
Foz do Iguaçu (Município) (410830)	49	0	149	0	2	0	7,59	200
Francisco Beltrão (Município) (410840)	44	0	3	0	1	0	5,68	48
Guarapuava (Município) (410940)	176	0	0	1	1	0	10,13	178
Ibiporã (Município) (410980)	103	0	35	1	0	0	27,12	139
Irati (Município) (411070)	37	0	2	3	0	0	7,12	42
Itaperuçu (Município) (411125)	8	0	0	0	0	0	3,08	8
Lapa (Município) (411320)	15	0	0	0	0	0	3,19	15
Londrina (Município) (411370)	140	0	108	2	2	0	4,69	252
Mandirituba (Município) (411430)	25	0	0	1	0	0	10,78	26
Marechal Cândido Rondon (Município) (411460)	11	0	0	0	0	0	2,21	11
Maringá (Município) (411520)	158	0	163	2	0	0	8,37	323
Palmas (Município) (411760)	183	0	0	1	0	0	39,75	184
Paranaguá (Município) (411820)	114	0	1	10	1	0	8,50	126
Paranavaí (Município) (411840)	17	0	39	1	0	0	6,66	57
Pato Branco (Município) (411850)	232	0	2	0	0	0	30,30	234
Pinhais (Município) (411915)	172	0	2	3	0	0	14,21	177
Piraquara (Município) (411950)	482	0	0	1	0	0	47,80	483
Ponta Grossa (Município) (411990)	217	0	0	1	1	0	6,61	219
Prudentópolis (Município) (412060)	158	0	1	0	0	0	31,19	159
Quatro Barras (Município) (412080)	4	0	1	0	0	0	2,33	5
Quitandinha (Município) (412120)	75	0	0	0	0	0	41,46	75
Rio Branco do Sul (Município) (412220)	26	0	0	0	0	0	8,14	26
Rolândia (Município) (412240)	13	0	8	0	0	0	3,40	21
São José dos Pinhais (Município) (412550)	91	0	4	13	2	0	3,82	110
Sarandi (Município) (412625)	179	0	71	0	0	0	28,29	250
Telêmaco Borba (Município) (412710)	333	0	0	0	0	0	44,84	333
Tijucas do Sul (Município) (412760)	10	0	0	1	0	0	7,06	11
Toledo (Município) (412770)	187	0	11	0	0	0	15,41	198
Tunas do Paraná (Município) (412788)	0	0	0	0	0	0	0,00	0
Umuarama (Município) (412810)	98	0	50	0	0	0	13,91	148
União da Vitória (Município) (412820)	90	0	0	0	0	0	16,23	90
Doutor Ulysses (Município) (412863)	1	0	0	0	0	0	1,71	1
Águas Mornas (Município) (420060)	6	0	0	1	0	0	11,81	7
Alfredo Wagner (Município) (420070)	11	0	0	1	0	0	12,32	12
Angelina (Município) (420090)	10	0	0	1	0	0	21,29	11
Anitápolis (Município) (420110)	12	0	0	4	0	0	49,09	16
Antônio Carlos (Município) (420120)	1	0	0	2	0	0	3,79	3
Araranguá (Município) (420140)	64	0	0	0	0	0	9,94	64
Balneário Camboriú (Município) (420200)	17	0	2	3	0	0	1,82	22
Biguaçu (Município) (420230)	7	0	0	4	0	0	1,76	11
Blumenau (Município) (420240)	140	0	0	10	0	0	4,56	150
Brusque (Município) (420290)	58	0	1	5	0	0	5,49	64
Caçador (Município) (420300)	86	0	1	0	0	0	11,71	87
Camboriú (Município) (420320)	37	0	0	0	0	0	5,28	37
Canelinha (Município) (420370)	21	0	0	0	0	0	18,61	21
Canoinhas (Município) (420380)	30	0	0	1	0	0	5,74	31
Chapecó (Município) (420420)	89	0	12	0	1	1	5,20	103
Concórdia (Município) (420430)	80	0	0	0	0	0	11,19	80
Criciúma (Município) (420460)	115	0	2	1	0	0	5,83	118
Florianópolis (Município) (420540)	49	0	2	12	7	0	1,54	70
Garopaba (Município) (420570)	6	0	0	1	1	0	4,00	8
Gaspar (Município) (420590)	34	0	1	3	0	0	6,07	38
Governador Celso Ramos (Município) (420600)	0	0	0	0	0	0	0,00	0
Içara (Município) (420700)	36	0	0	2	0	0	7,39	38
Indaial (Município) (420750)	120	0	0	0	0	0	19,86	120
Itajaí (Município) (420820)	68	0	2	0	0	0	3,54	70
Itapema (Município) (420830)	13	0	1	2	0	0	3,02	16
Jaraguá do Sul (Município) (420890)	46	0	2	14	0	0	3,96	62
Joinville (Município) (420910)	143	0	2	15	0	0	2,93	160
Lages (Município) (420930)	179	0	1	0	0	0	11,32	180
Leoberto Leal (Município) (420980)	2	0	0	1	0	0	9,10	3
Mafra (Município) (421010)	39	0	0	0	0	0	7,13	39
Major Gercino (Município) (421020)	3	0	0	0	0	0	8,89	3
Navegantes (Município) (421130)	60	0	0	1	0	0	8,93	61
Nova Trento (Município) (421150)	44	0	0	0	0	0	33,50	44
Palhoça (Município) (421190)	17	0	0	12	0	0	1,93	29
Paulo Lopes (Município) (421230)	0	0	0	0	0	0	0,00	0
Rancho Queimado (Município) (421430)	4	0	0	0	0	0	14,15	4
Rio do Sul (Município) (421480)	11	0	0	2	2	0	2,30	15
Santo Amaro da Imperatriz (Município) (421570)	4	0	0	8	0	0	5,65	12
São Bento do Sul (Município) (421580)	56	0	1	1	0	0	7,34	58
São Bonifácio (Município) (421590)	15	0	0	4	0	0	63,57	19
São Francisco do Sul (Município) (421620)	21	0	0	1	0	0	4,73	22
São João Batista (Município) (421630)	17	0	2	0	0	0	6,26	19
São José (Município) (421660)	20	0	0	21	0	0	1,82	41
São Pedro de Alcântara (Município) (421725)	3	0	0	1	0	0	7,78	4
Tijucas (Município) (421800)	30	0	1	0	0	0	9,16	31
Tubarão (Município) (421870)	53	0	0	14	0	0	6,62	67
Videira (Município) (421930)	55	0	0	0	0	0	11,05	55
Xanxerê (Município) (421950)	11	0	0	1	0	0	2,55	12
Alegrete (Município) (430040)	196	0	0	1	0	0	24,92	197
Alvorada (Município) (430060)	93	0	1	7	0	0	4,93	101
Araricá (Município) (430087)	1	0	0	0	0	0	1,92	1
Arroio dos Ratos (Município) (430110)	8	0	0	1	0	0	6,37	9
Bagé (Município) (430160)	185	0	0	0	0	0	15,26	185
Bento Gonçalves (Município) (430210)	78	0	0	0	0	0	7,00	78
Cachoeira do Sul (Município) (430300)	43	0	0	3	0	0	5,35	46
Cachoeirinha (Município) (430310)	56	0	0	4	0	0	4,82	60
Camaquã (Município) (430350)	54	0	0	3	0	0	8,71	57
Campo Bom (Município) (430390)	24	0	0	0	0	0	3,79	24
Canguçu (Município) (430450)	139	0	0	2	0	0	25,42	141
Canoas (Município) (430460)	100	0	2	2	0	0	3,07	104
Capão da Canoa (Município) (430463)	13	0	0	0	0	0	2,84	13
Capela de Santana (Município) (430468)	3	0	0	0	0	0	2,43	3
Carazinho (Município) (430470)	42	0	0	0	0	0	6,81	42
Caxias do Sul (Município) (430510)	71	0	2	4	0	0	1,65	77
Charqueadas (Município) (430535)	18	0	0	1	0	0	5,05	19
Cruz Alta (Município) (430610)	141	0	2	0	0	0	22,30	143
Dois Irmãos (Município) (430640)	34	0	0	0	0	0	11,51	34
Eldorado do Sul (Município) (430676)	8	0	0	0	0	0	2,17	8
Erechim (Município) (430700)	127	0	0	0	0	0	12,56	127
Estância Velha (Município) (430760)	29	0	0	3	0	0	7,03	32
Esteio (Município) (430770)	40	0	1	3	0	0	5,26	44
Farroupilha (Município) (430790)	65	0	0	0	0	0	9,63	65
Glorinha (Município) (430905)	3	0	0	0	0	0	4,07	3
Gravataí (Município) (430920)	49	0	0	9	0	0	2,16	58
Guaíba (Município) (430930)	26	0	0	4	0	0	3,04	30
Ijuí (Município) (431020)	34	0	1	0	0	0	4,25	35
Ivoti (Município) (431080)	20	0	0	1	0	0	9,79	21
Lajeado (Município) (431140)	36	0	0	3	0	0	5,12	39
Montenegro (Município) (431240)	20	0	0	2	0	0	3,52	22
Nova Hartz (Município) (431306)	3	0	0	0	0	0	1,53	3
Nova Santa Rita (Município) (431337)	7	0	0	0	0	0	2,82	7
Novo Hamburgo (Município) (431340)	64	0	2	4	0	0	2,83	70
Parobé (Município) (431405)	42	0	0	0	0	0	7,69	42
Passo Fundo (Município) (431410)	89	0	0	3	1	0	4,78	93
Pelotas (Município) (431440)	26	0	0	10	0	0	1,06	36
Portão (Município) (431480)	8	0	0	0	0	0	2,41	8
Porto Alegre (Município) (431490)	1.063	0	15	26	0	0	7,52	1.104
Rio Grande (Município) (431560)	73	0	0	5	0	0	3,78	78
Santa Cruz do Sul (Município) (431680)	147	0	0	28	1	0	14,13	176
Santa Maria (Município) (431690)	92	0	0	5	0	0	3,55	97
Sant'Ana do Livramento (Município) (431710)	82	0	0	1	2	0	10,16	85
Santa Rosa (Município) (431720)	175	0	5	2	0	0	25,40	182
Santo Ângelo (Município) (431750)	194	0	0	0	0	0	24,61	194
Santo Antônio da Patrulha (Município) (431760)	29	0	0	3	0	0	7,70	32
São Borja (Município) (431800)	247	0	0	0	0	0	39,09	247
São Gabriel (Município) (431830)	13	0	0	1	0	0	2,24	14
São Jerônimo (Município) (431840)	35	0	1	3	0	0	16,76	39
São Leopoldo (Município) (431870)	78	0	0	4	0	0	3,64	82
Sapiranga (Município) (431990)	14	0	0	1	0	0	1,91	15
Sapucaia do Sul (Município) (432000)	29	0	1	1	0	0	2,26	31
Taquara (Município) (432120)	46	0	0	3	0	0	8,61	49
Tramandaí (Município) (432160)	20	0	0	0	0	0	4,44	20
Triunfo (Município) (432200)	52	0	0	3	0	0	20,08	55
Uruguaiana (Município) (432240)	99	0	0	0	0	0	7,64	99
Vacaria (Município) (432250)	120	0	0	0	0	0	18,68	120
Venâncio Aires (Município) (432260)	132	0	0	38	0	0	24,58	170
Viamão (Município) (432300)	110	0	2	5	0	0	4,68	117
Campo Grande (Município) (500270)	169	0	471	0	1	0	7,70	641
Corumbá (Município) (500320)	211	0	29	0	0	0	22,36	240
Dourados (Município) (500370)	316	0	52	0	1	0	17,78	369
Naviraí (Município) (500570)	77	0	30	0	0	0	21,47	107
Nova Andradina (Município) (500620)	133	0	62	0	0	0	39,71	195
Ponta Porã (Município) (500660)	122	0	53	0	1	0	21,02	176
Sidrolândia (Município) (500790)	127	0	66	0	0	0	40,19	193
Três Lagoas (Município) (500830)	122	0	59	0	0	0	16,51	181
Alta Floresta (Município) (510025)	95	0	63	0	1	0	31,95	159
Barão de Melgaço (Município) (510160)	0	0	0	0	0	0	0,00	0
Barra do Garças (Município) (510180)	35	0	4	0	0	0	6,75	39
Cáceres (Município) (510250)	58	0	24	0	1	0	9,25	83
Chapada dos Guimarães (Município) (510300)	8	0	7	0	0	0	8,16	15
Cuiabá (Município) (510340)	258	0	92	0	2	0	6,18	352
Jangada (Município) (510490)	7	0	3	0	0	0	12,74	10
Lucas do Rio Verde (Município) (510525)	39	0	11	0	0	0	9,46	50
Nossa Senhora do Livramento (Município) (510610)	25	0	9	0	0	0	29,57	34
Nova Brasilândia (Município) (510620)	0	0	0	0	1	0	2,35	1
Planalto da Serra (Município) (510645)	1	0	0	0	0	0	3,73	1
Poconé (Município) (510650)	184	0	19	0	0	0	63,33	203
Primavera do Leste (Município) (510704)	54	0	55	0	1	0	19,84	110
Rondonópolis (Município) (510760)	58	0	32	0	5	0	4,57	95
Rosário Oeste (Município) (510770)	23	0	6	0	0	0	16,67	29
Santo Antônio do Leverger (Município) (510780)	5	0	0	0	0	0	2,59	5
Sinop (Município) (510790)	25	0	52	0	4	0	6,55	81
Sorriso (Município) (510792)	77	0	18	0	2	0	12,92	97
Tangará da Serra (Município) (510795)	124	0	29	0	0	0	16,95	153
Várzea Grande (Município) (510840)	631	0	60	0	12	0	26,74	703
Abadia de Goiás (Município) (520005)	8	0	4	0	0	0	15,86	12
Águas Lindas de Goiás (Município) (520025)	93	0	427	1	0	0	29,29	521
Anápolis (Município) (520110)	843	0	87	0	0	0	26,02	930
Aparecida de Goiânia (Município) (520140)	332	0	240	0	2	1	11,49	575
Aragoiânia (Município) (520180)	35	0	37	0	0	0	79,05	72
Bela Vista de Goiás (Município) (520330)	155	0	109	0	0	0	99,09	264
Bonfinópolis (Município) (520355)	5	0	1	0	0	0	7,21	6
Brazabrantes (Município) (520360)	4	0	2	0	0	0	17,42	6
Caldas Novas (Município) (520450)	49	0	69	0	0	0	15,15	118
Caldazinha (Município) (520455)	6	0	2	0	0	0	22,60	8
Catalão (Município) (520510)	58	0	26	0	2	0	9,06	86
Caturaí (Município) (520520)	1	0	6	0	0	0	14,26	7
Cidade Ocidental (Município) (520549)	40	0	9	0	0	0	7,96	49
Cristalina (Município) (520620)	8	0	3	0	0	0	2,15	11
Formosa (Município) (520800)	42	0	42	0	0	0	7,74	84
