DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Mês 1º Sintoma(s)
Período:2014
"Município infecção";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"310860 Brasília de Minas";-;1;-;1;1;4;1;2;-;-;-;-;-;10
"310880 Braúnas";-;1;1;1;1;-;-;-;-;-;-;1;1;6
"310900 Brumadinho";-;-;-;5;6;4;1;1;-;-;-;1;-;18
"310910 Bueno Brandão";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"310920 Buenópolis";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"310925 Bugre";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"310930 Buritis";-;2;5;9;8;1;6;1;-;-;-;-;3;35
"310940 Buritizeiro";-;18;54;30;30;13;-;-;-;-;-;-;1;146
"310945 Cabeceira Grande";-;-;-;1;1;3;-;-;-;-;-;-;-;5
"310960 Cachoeira da Prata";-;-;1;-;1;4;1;3;-;2;3;-;-;15
"310270 Cachoeira de Pajeú";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"310980 Cachoeira Dourada";-;1;2;2;2;3;3;3;-;1;-;-;-;17
"310990 Caetanópolis";-;-;-;-;-;-;-;-;1;-;-;1;1;3
"311040 Camacho";-;-;-;-;-;-;-;-;-;-;2;-;-;2
"311060 Cambuí";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"311070 Cambuquira";-;1;-;-;2;-;-;-;-;-;-;1;13;17
"311090 Campanha";-;2;-;-;-;3;1;-;-;-;-;-;-;6
"311100 Campestre";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"311110 Campina Verde";-;125;88;32;12;3;-;-;-;-;-;3;11;274
"311120 Campo Belo";-;405;1332;850;515;136;14;2;2;-;1;5;5;3267
"311130 Campo do Meio";-;1;-;-;1;-;-;-;-;-;-;-;-;2
"311150 Campos Altos";-;-;-;2;-;-;-;-;-;-;-;1;-;3
"311160 Campos Gerais";-;-;-;1;-;-;-;1;-;-;-;-;-;2
"311190 Cana Verde";-;17;29;29;25;4;-;-;1;-;-;-;3;108
"311180 Canápolis";-;1;-;1;1;1;-;1;2;-;-;-;1;8
"311200 Candeias";-;1;1;7;25;19;1;-;-;-;1;1;-;56
"311230 Capelinha";-;1;-;-;-;-;-;-;-;-;-;-;1;2
"311240 Capetinga";-;-;-;-;-;1;1;-;-;-;-;-;-;2
"311250 Capim Branco";-;-;-;-;-;2;-;-;-;-;-;-;-;2
"311260 Capinópolis";-;-;-;1;4;2;2;2;-;-;2;4;4;21
"311265 Capitão Andrade";-;-;-;-;-;1;-;1;-;-;-;-;-;2
"311270 Capitão Enéas";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"311280 Capitólio";-;-;1;4;7;5;-;-;-;-;-;-;-;17
"311300 Caraí";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"311330 Carangola";-;5;3;-;4;4;-;-;-;1;2;1;3;23
"311370 Carlos Chagas";-;7;3;-;1;1;-;-;-;-;-;-;-;12
"311390 Carmo da Cachoeira";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"311400 Carmo da Mata";-;-;-;5;6;10;1;-;-;-;-;-;-;22
"311420 Carmo do Cajuru";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"311430 Carmo do Paranaíba";-;-;2;11;22;34;10;8;2;1;4;-;1;95
"311440 Carmo do Rio Claro";-;-;-;2;3;-;-;-;-;-;-;-;-;5
"311450 Carmópolis de Minas";-;1;-;-;-;1;-;-;-;-;-;-;-;2
"311455 Carneirinho";-;-;-;1;3;2;3;-;3;31;13;4;10;70
"311490 Casa Grande";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"311510 Cássia";-;-;-;3;4;1;4;1;-;1;-;1;-;15
"311530 Cataguases";-;4;-;4;6;5;6;1;2;9;14;2;3;56
"311545 Catuji";-;-;1;-;-;-;-;-;-;-;1;-;-;2
"311550 Caxambu";-;-;-;-;4;4;-;-;-;-;-;-;-;8
"311570 Central de Minas";-;-;-;-;-;-;-;-;-;-;-;-;3;3
"311580 Centralina";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"311610 Chapada do Norte";-;2;-;-;-;-;-;-;-;-;-;-;1;3
"311615 Chapada Gaúcha";-;-;3;15;11;2;-;-;-;-;-;-;-;31
"311650 Claro dos Poções";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"311660 Cláudio";-;1;-;5;5;7;4;4;-;-;-;-;-;26
"311680 Coluna";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"311690 Comendador Gomes";-;1;-;-;-;-;1;-;1;3;-;1;-;7
"311710 Conceição da Aparecida";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"311730 Conceição das Alagoas";-;1;-;2;-;2;-;1;-;1;-;-;-;7
"311750 Conceição do Mato Dentro";-;-;-;1;4;-;-;-;-;-;1;-;-;6
"311760 Conceição do Pará";-;1;-;-;1;-;-;-;-;-;-;-;-;2
"311770 Conceição do Rio Verde";-;-;-;2;3;11;5;1;-;-;-;-;-;22
"311787 Confins";-;-;-;1;-;1;-;-;-;-;1;-;-;3
"311800 Congonhas";-;-;-;-;1;1;-;-;-;-;-;1;-;3
"311830 Conselheiro Lafaiete";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"311840 Conselheiro Pena";-;2;-;-;-;1;-;-;-;-;-;-;-;3
"311860 Contagem";-;40;65;155;186;99;26;10;9;4;9;7;9;619
"311890 Cordisburgo";-;-;-;1;-;1;-;-;-;-;-;-;-;2
"311910 Corinto";-;7;4;8;27;26;21;6;5;2;5;4;4;119
"311930 Coromandel";-;-;-;6;7;44;41;6;2;-;1;2;1;110
"311940 Coronel Fabriciano";-;33;33;20;18;13;8;3;3;3;5;3;8;150
"312000 Córrego Novo";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"312015 Crisólita";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"312020 Cristais";-;-;1;5;3;-;-;-;-;-;-;-;-;9
"312060 Crucilândia";-;3;-;-;2;2;-;-;-;-;-;-;-;7
"312070 Cruzeiro da Fortaleza";-;-;-;-;1;6;5;-;-;-;-;-;-;12
"312080 Cruzília";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"312083 Cuparaque";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"312090 Curvelo";-;8;3;7;21;18;5;1;3;3;-;-;-;69
"312120 Delfinópolis";-;2;-;-;13;45;18;3;3;1;-;-;-;85
"312125 Delta";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"312160 Diamantina";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"312200 Divino";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"312210 Divino das Laranjeiras";-;1;2;-;-;-;1;-;-;-;-;-;-;4
"312230 Divinópolis";-;138;453;1019;816;859;120;26;9;12;3;2;6;3463
"312240 Divisa Nova";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"312247 Dom Bosco";-;-;2;4;1;-;-;-;-;-;-;1;-;8
"312250 Dom Cavati";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"312270 Dom Silvério";-;-;-;-;3;-;-;-;-;-;-;-;-;3
"312290 Dona Eusébia";-;-;-;-;-;1;-;1;2;-;-;-;-;4
"312320 Dores do Indaiá";-;2;-;7;9;53;22;10;6;2;2;6;26;145
"312340 Doresópolis";-;-;-;-;-;-;-;1;-;1;1;-;-;3
"312360 Elói Mendes";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"312370 Engenheiro Caldas";-;-;1;-;-;-;-;1;-;-;-;-;-;2
"312380 Engenheiro Navarro";-;-;-;-;-;4;-;-;-;-;-;-;-;4
"312400 Ervália";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"312410 Esmeraldas";-;-;3;23;12;4;-;-;-;-;-;-;1;43
"312420 Espera Feliz";-;-;1;-;-;-;-;-;-;-;2;-;-;3
"312430 Espinosa";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"312450 Estiva";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"312470 Estrela do Indaiá";-;-;1;2;2;1;-;-;-;-;-;-;-;6
"312480 Estrela do Sul";-;-;-;-;2;4;-;1;-;-;-;-;-;7
"312510 Extrema";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"312560 Felisburgo";-;-;-;1;-;-;-;-;-;1;-;-;-;2
"312570 Felixlândia";-;7;-;1;-;-;-;-;-;-;-;-;-;8
"312580 Fernandes Tourinho";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"312610 Formiga";-;3;3;7;15;11;3;2;1;-;2;2;5;54
"312630 Fortaleza de Minas";-;-;-;2;4;-;-;-;-;-;-;-;-;6
"312650 Francisco Badaró";-;4;3;1;-;-;-;-;-;-;-;-;-;8
"312660 Francisco Dumont";-;1;3;4;1;3;-;-;-;-;-;-;-;12
"312670 Francisco Sá";-;-;-;-;2;2;3;-;-;1;-;-;-;8
"312700 Fronteira";-;-;1;-;3;3;4;3;-;1;3;2;-;20
"312710 Frutal";-;-;2;4;5;6;5;1;-;-;-;-;-;23
"312720 Funilândia";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"312735 Glaucilândia";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"312737 Goiabeira";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"312770 Governador Valadares";-;-;1;1;-;1;-;-;-;1;-;1;2;7
"312810 Guapé";-;-;-;2;31;19;7;-;-;-;-;1;-;60
"312830 Guaranésia";-;1;1;-;-;8;7;-;2;1;-;1;2;23
"312850 Guarará";-;1;-;-;-;-;-;-;-;-;-;-;1;2
"312860 Guarda-Mor";-;29;30;-;-;-;-;-;-;-;-;3;-;62
"312870 Guaxupé";-;-;-;-;1;3;-;-;-;-;-;-;-;4
"312890 Guimarânia";-;1;-;1;-;2;2;1;2;-;-;-;-;9
"312910 Gurinhatã";-;9;3;4;7;2;3;4;-;-;-;-;8;40
"312930 Iapu";-;-;-;-;1;1;-;-;-;1;1;-;-;4
"312950 Ibiá";-;5;24;54;97;83;27;4;4;1;5;4;5;313
"312960 Ibiaí";-;-;1;-;-;-;-;-;-;-;-;-;1;2
"312970 Ibiraci";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"312980 Ibirité";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"313000 Ibituruna";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"313020 Igaratinga";-;1;1;-;1;1;2;-;-;-;-;-;-;6
"313030 Iguatama";-;-;-;1;1;-;1;-;1;-;4;10;60;78
"313040 Ijaci";-;1;-;17;63;8;-;-;-;-;-;-;-;89
"313050 Ilicínea";-;-;-;-;1;4;-;-;-;-;-;-;-;5
"313070 Indianópolis";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"313080 Ingaí";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"313100 Inhaúma";-;6;6;3;1;-;-;-;-;-;-;-;-;16
"313110 Inimutaba";-;1;4;9;18;13;4;-;-;-;1;2;-;52
"313115 Ipaba";-;-;1;1;-;-;-;1;-;-;2;-;1;6
"313120 Ipanema";-;9;2;2;1;-;-;-;2;-;-;-;-;16
"313130 Ipatinga";-;55;36;84;61;53;27;16;21;53;40;61;48;555
"313140 Ipiaçu";-;-;2;8;4;4;-;-;-;-;-;-;1;19
"313150 Ipuiúna";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"313160 Iraí de Minas";-;-;-;-;1;1;3;-;-;-;-;-;-;5
"313170 Itabira";-;1;1;-;-;-;-;-;-;-;-;-;1;3
"313190 Itabirito";-;-;-;-;5;7;1;-;-;2;-;-;-;15
"313210 Itacarambi";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"313240 Itajubá";-;-;-;1;4;-;1;-;1;-;-;-;-;7
"313250 Itamarandiba";-;-;-;-;-;-;1;1;-;-;-;-;-;2
"313260 Itamarati de Minas";-;-;-;-;-;3;-;-;-;-;-;-;1;4
"313270 Itambacuri";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"313280 Itambé do Mato Dentro";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"313320 Itanhomi";-;-;-;-;-;2;1;-;-;-;1;-;-;4
"313330 Itaobim";-;2;-;-;-;-;-;-;-;-;-;1;-;3
"313340 Itapagipe";-;1;3;3;13;34;13;1;-;-;2;2;7;79
"313350 Itapecerica";-;-;-;3;17;11;3;-;2;1;-;-;-;37
"313370 Itatiaiuçu";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"313375 Itaú de Minas";-;-;2;27;102;49;14;-;-;-;-;-;1;195
"313380 Itaúna";-;8;5;11;42;56;20;6;2;3;1;4;5;163
"313400 Itinga";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"313410 Itueta";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"313420 Ituiutaba";-;12;35;93;143;79;16;8;-;5;13;12;14;430
"313430 Itumirim";-;-;-;1;7;1;-;-;-;-;-;-;-;9
"313440 Iturama";-;3;1;1;8;3;3;1;-;1;-;5;6;32
"313450 Itutinga";-;-;-;-;1;2;-;-;-;-;-;-;-;3
"313460 Jaboticatubas";-;23;59;42;19;7;4;2;-;-;-;2;4;162
"313480 Jacuí";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"313500 Jaguaraçu";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"313505 Jaíba";-;2;-;-;-;-;-;-;-;-;-;-;-;2
"313510 Janaúba";-;11;10;6;3;3;-;1;-;-;1;8;3;46
"313520 Januária";-;2;-;1;-;2;-;-;-;-;-;-;-;5
"313530 Japaraíba";-;1;1;1;-;2;2;-;1;6;6;-;-;20
"313535 Japonvar";-;1;-;-;-;-;-;-;1;1;-;-;-;3
"313540 Jeceaba";-;-;-;1;15;6;2;-;-;-;-;-;-;24
"313550 Jequeri";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"313560 Jequitaí";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"313580 Jequitinhonha";-;-;1;-;-;-;-;1;-;-;-;-;-;2
"313610 Joanésia";-;-;-;-;-;1;1;2;1;-;1;1;-;7
"313620 João Monlevade";-;-;-;1;-;1;1;-;-;1;-;-;-;4
"313630 João Pinheiro";-;6;14;47;69;121;48;4;3;-;-;-;-;312
"313665 Juatuba";-;-;1;-;2;1;1;-;-;-;-;-;1;6
"313670 Juiz de Fora";-;11;12;124;279;216;74;32;11;15;18;16;15;823
"313695 Juvenília";-;1;1;2;2;1;1;6;13;1;-;-;1;29
"313710 Lagamar";-;1;6;10;21;9;-;-;-;-;-;-;-;47
"313720 Lagoa da Prata";-;-;1;8;28;47;29;25;4;-;3;3;-;148
"313750 Lagoa Formosa";-;-;-;1;17;21;10;6;-;-;1;1;-;57
"313753 Lagoa Grande";-;7;4;15;1;-;-;-;-;-;-;-;-;27
"313760 Lagoa Santa";-;26;19;35;41;25;13;3;4;1;-;1;3;171
"313770 Lajinha";-;1;-;-;-;-;-;1;-;-;-;-;-;2
"313780 Lambari";-;-;2;-;1;-;-;-;-;-;-;-;-;3
"313810 Lassance";-;4;6;-;1;-;1;-;-;-;-;-;1;13
"313820 Lavras";-;1;24;202;686;320;71;1;-;3;2;1;-;1311
"313830 Leandro Ferreira";-;-;-;-;2;9;4;-;-;-;-;-;-;15
"313840 Leopoldina";-;2;1;3;-;2;1;-;-;-;-;-;-;9
"313860 Lima Duarte";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"313862 Limeira do Oeste";-;-;-;1;1;-;4;1;2;5;1;-;-;15
"313865 Lontra";-;2;2;1;-;-;-;-;-;-;-;-;-;5
"313870 Luminárias";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"313880 Luz";-;4;6;-;9;13;7;1;1;-;-;1;1;43
"313900 Machado";-;-;-;-;3;2;-;-;-;-;-;-;-;5
"313910 Madre de Deus de Minas";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"313930 Manga";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"313940 Manhuaçu";-;1;1;2;2;3;7;1;-;-;-;1;-;18
"313950 Manhumirim";-;1;1;-;1;-;-;-;-;-;-;-;-;3
"313960 Mantena";-;-;-;1;-;-;-;1;-;-;-;-;-;2
"313980 Mar de Espanha";-;-;-;1;-;3;-;-;-;1;1;1;-;7
"314000 Mariana";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"314015 Mário Campos";-;2;3;5;17;6;2;1;-;-;-;-;1;37
"314030 Marliéria";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"314050 Martinho Campos";-;-;-;-;-;-;-;-;1;-;-;2;-;3
"314053 Martins Soares";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"314055 Mata Verde";-;-;-;-;1;5;4;-;-;-;-;-;-;10
"314070 Mateus Leme";-;2;3;29;91;82;18;3;-;-;-;-;1;229
"314080 Matias Barbosa";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"314085 Matias Cardoso";-;1;1;-;1;1;-;-;-;-;-;-;-;4
"314090 Matipó";-;2;-;-;-;-;1;-;-;1;4;1;-;9
"314100 Mato Verde";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"314110 Matozinhos";-;5;4;3;10;7;1;-;-;-;2;-;-;32
"314120 Matutina";-;-;1;1;2;1;-;-;-;-;-;-;-;5
"314140 Medina";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"314170 Mesquita";-;2;1;1;2;-;4;-;-;-;-;-;-;10
"314180 Minas Novas";-;3;2;4;-;-;1;-;-;-;-;-;-;10
"314220 Miraí";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"314240 Moema";-;-;-;-;-;2;1;-;-;-;-;-;-;3
"314270 Montalvânia";-;22;37;34;60;12;11;6;3;-;-;1;1;187
"314280 Monte Alegre de Minas";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"314310 Monte Carmelo";-;-;-;4;2;-;-;-;-;-;-;-;-;6
"314320 Monte Santo de Minas";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"314340 Monte Sião";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"314330 Montes Claros";-;37;12;10;9;16;4;3;1;5;6;14;20;137
"314350 Morada Nova de Minas";-;229;139;30;8;2;-;4;-;2;4;11;16;445
"314390 Muriaé";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"314400 Mutum";-;-;-;-;3;-;-;-;1;-;-;-;-;4
"314410 Muzambinho";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"314430 Nanuque";-;2;1;1;1;-;-;-;-;-;-;-;-;5
"314435 Naque";-;-;-;1;-;-;1;-;-;-;-;-;-;2
"314437 Natalândia";-;1;16;14;23;31;11;8;3;-;-;-;-;107
"314450 Nazareno";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"314460 Nepomuceno";-;1;-;3;10;4;3;-;-;-;-;-;-;21
"314470 Nova Era";-;-;3;-;3;4;1;-;1;-;-;-;-;12
"314480 Nova Lima";-;2;-;5;6;-;-;-;-;-;-;1;-;14
"314490 Nova Módica";-;2;-;-;-;-;-;-;-;-;-;-;1;3
"314500 Nova Ponte";-;1;6;4;6;4;2;1;-;1;-;-;1;26
"314510 Nova Resende";-;-;-;-;-;1;-;1;-;-;-;-;-;2
"314520 Nova Serrana";-;15;25;42;179;150;90;9;6;1;5;3;1;526
"314530 Novo Cruzeiro";-;-;-;-;-;-;-;-;-;-;-;1;1;2
"314535 Novo Oriente de Minas";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"314545 Olhos-d'Água";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"314560 Oliveira";-;-;3;2;4;3;1;1;-;-;-;-;-;14
"314580 Onça de Pitangui";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"314610 Ouro Preto";-;-;2;-;3;2;-;-;1;1;-;-;-;9
"314620 Ouro Verde de Minas";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"314630 Padre Paraíso";-;-;-;-;1;1;1;-;-;-;-;-;-;3
"314640 Paineiras";-;14;33;38;1;1;3;-;3;1;-;1;-;95
"314650 Pains";-;3;10;36;27;6;4;-;-;-;-;-;1;87
"314670 Palma";-;-;-;-;-;-;-;-;7;10;17;4;4;42
"314675 Palmópolis";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"314690 Papagaios";-;-;-;2;1;-;1;-;-;-;-;1;1;6
"314710 Pará de Minas";-;1;10;36;19;10;7;2;1;-;1;-;1;88
"314700 Paracatu";-;585;1273;980;770;359;96;24;11;4;10;15;19;4146
"314720 Paraguaçu";-;-;-;5;29;13;-;-;-;-;1;-;-;48
"314730 Paraisópolis";-;-;-;-;1;-;1;-;-;-;-;-;-;2
"314740 Paraopeba";-;1;-;-;1;1;2;-;-;3;1;-;-;9
"314760 Passa Quatro";-;-;-;-;-;-;-;2;-;-;-;-;-;2
"314790 Passos";-;212;1011;1316;1411;442;118;12;4;2;2;11;13;4554
"314800 Patos de Minas";-;48;52;130;443;435;240;58;17;9;5;10;18;1465
"314810 Patrocínio";-;1;1;2;10;4;4;1;-;-;3;-;-;26
"314850 Pavão";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"314860 Peçanha";-;4;-;-;-;-;-;-;-;-;-;-;-;4
"314870 Pedra Azul";-;-;2;-;-;1;-;-;-;-;-;-;-;3
"314890 Pedra do Indaiá";-;-;-;1;18;11;3;-;-;-;-;-;-;33
"314910 Pedralva";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"314920 Pedrinópolis";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"314960 Pequi";-;-;-;-;-;3;2;1;1;-;-;-;-;7
"314970 Perdigão";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"314980 Perdizes";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"314990 Perdões";-;3;8;174;484;78;7;-;-;2;-;-;1;757
"315000 Pescador";-;2;-;-;-;-;-;-;-;-;-;-;1;3
"315020 Piedade de Ponte Nova";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"315050 Pimenta";-;-;-;3;8;16;15;6;3;-;-;-;-;51
"315057 Pintópolis";-;1;-;-;-;-;-;-;2;-;-;1;-;4
"315070 Pirajuba";-;4;1;3;2;3;4;1;1;7;1;-;-;27
"315100 Piranguinho";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"315110 Pirapetinga";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"315120 Pirapora";-;2;1;1;6;5;1;-;-;-;-;-;-;16
"315140 Pitangui";-;-;-;-;-;1;-;1;-;1;-;-;-;3
"315150 Piumhi";-;-;2;23;81;93;26;12;3;3;2;1;-;246
"315160 Planura";-;-;1;-;2;3;2;1;1;1;-;-;1;12
"315170 Poço Fundo";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"315180 Poços de Caldas";-;-;-;1;5;3;-;-;1;-;-;-;-;10
"315210 Ponte Nova";-;6;2;2;2;-;-;-;-;-;-;-;1;13
"315213 Ponto Chique";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"315217 Ponto dos Volantes";-;-;-;2;-;-;-;-;1;1;-;-;-;4
"315220 Porteirinha";-;-;-;1;-;-;1;-;-;-;-;-;-;2
"315250 Pouso Alegre";-;2;1;3;11;13;-;-;-;-;-;-;1;31
"315280 Prata";-;1;12;9;15;16;15;2;2;15;1;-;2;90
"315300 Pratinha";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"315340 Presidente Olegário";-;-;5;18;12;16;4;2;1;2;3;2;1;66
"315360 Prudente de Morais";-;-;3;-;1;-;1;-;-;-;-;-;1;6
"315370 Quartel Geral";-;-;-;-;-;2;2;-;-;-;-;-;-;4
"315390 Raposos";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"315420 Resende Costa";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"315430 Resplendor";-;-;2;-;-;1;-;-;-;-;1;-;-;4
"315445 Riachinho";-;-;-;-;1;1;-;-;-;-;-;2;-;4
"315460 Ribeirão das Neves";-;-;1;2;7;10;1;-;-;-;-;2;3;26
"315470 Ribeirão Vermelho";-;-;-;3;3;-;-;-;-;-;-;-;-;6
"315480 Rio Acima";-;-;-;2;-;1;-;-;-;-;-;-;-;3
"315490 Rio Casca";-;1;10;22;16;1;1;-;-;-;-;-;-;51
"315540 Rio Novo";-;-;-;-;-;1;-;-;-;1;-;-;-;2
"315550 Rio Paranaíba";-;-;4;31;11;11;6;-;1;-;-;-;-;64
"315580 Rio Pomba";-;-;-;-;-;-;1;-;-;-;-;-;1;2
"315610 Ritápolis";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"315620 Rochedo de Minas";-;-;1;-;-;-;-;1;-;-;-;-;-;2
"315660 Rubim";-;2;-;-;-;-;-;-;-;-;-;-;1;3
"315670 Sabará";-;30;15;19;49;44;17;-;-;-;-;-;6;180
"315690 Sacramento";-;2;1;-;5;3;-;-;-;1;-;-;-;12
"315720 Santa Bárbara";-;1;-;-;-;1;-;-;-;1;-;-;-;3
"315727 Santa Bárbara do Monte Verde";-;-;-;-;1;-;-;1;-;-;-;-;-;2
"315733 Santa Cruz de Minas";-;-;-;-;3;2;4;-;-;-;-;-;-;9
"315760 Santa Fé de Minas";-;1;4;8;5;1;-;-;-;-;-;-;-;19
"315770 Santa Juliana";-;-;-;4;2;1;-;-;-;-;-;-;-;7
"315780 Santa Luzia";-;-;2;1;-;1;-;-;1;-;1;-;-;6
"315790 Santa Margarida";-;10;4;7;2;-;1;1;-;1;1;3;2;32
"315820 Santa Maria do Suaçuí";-;-;3;19;21;11;2;1;-;1;-;-;-;58
"315950 Santa Rita do Itueto";-;-;-;1;-;-;-;-;-;-;1;-;-;2
"315960 Santa Rita do Sapucaí";-;-;-;-;1;3;-;1;-;-;-;-;-;5
"315970 Santa Rosa da Serra";-;-;-;-;-;-;-;-;-;-;1;1;-;2
"315980 Santa Vitória";-;7;9;24;26;30;18;2;-;-;1;-;-;117
"315880 Santana do Jacaré";-;1;-;6;6;-;-;-;-;-;-;-;-;13
"315895 Santana do Paraíso";-;7;10;9;3;1;1;1;1;1;3;7;3;47
"315900 Santana do Riacho";-;-;-;-;-;-;-;2;-;-;-;-;-;2
"315990 Santo Antônio do Amparo";-;-;-;3;6;10;-;-;-;-;-;-;1;20
"316000 Santo Antônio do Aventureiro";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"316010 Santo Antônio do Grama";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"316040 Santo Antônio do Monte";-;-;-;1;1;8;14;3;-;-;-;-;-;27
"316045 Santo Antônio do Retiro";-;-;-;-;4;4;-;-;-;-;-;-;-;8
"316110 São Francisco";-;23;6;9;27;7;10;5;4;14;13;11;7;136
"316120 São Francisco de Paula";-;-;1;-;-;1;-;-;-;-;-;-;-;2
"316130 São Francisco de Sales";-;2;1;18;69;67;7;-;1;2;-;-;-;167
"316165 São Geraldo do Baixio";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"316170 São Gonçalo do Abaeté";-;-;-;7;-;-;-;-;-;-;-;-;-;7
"316180 São Gonçalo do Pará";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"316190 São Gonçalo do Rio Abaixo";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"316200 São Gonçalo do Sapucaí";-;1;1;-;1;1;1;-;-;-;-;-;-;5
"316210 São Gotardo";-;7;4;58;53;32;14;2;-;-;-;-;-;170
"316220 São João Batista do Glória";-;2;3;2;59;30;9;2;-;3;-;1;-;111
"316230 São João da Mata";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"316250 São João del Rei";-;-;1;2;8;2;-;-;-;-;-;-;-;13
"316255 São João do Manhuaçu";-;1;-;-;-;-;-;-;1;-;2;-;-;4
