DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Mês 1º Sintoma(s)
Período:2015
"Município infecção";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"270915 Teotônio Vilela";-;-;3;5;55;23;-;-;-;1;-;5;8;100
"270920 Traipu";-;-;-;1;3;-;1;5;7;-;16;2;-;35
"270930 União dos Palmares";-;3;2;13;3;16;-;16;-;2;1;2;35;93
"270940 Viçosa";-;1;1;2;2;1;4;7;1;2;-;-;-;21
"280010 Amparo de São Francisco";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"280020 Aquidabã";-;-;2;2;19;11;7;1;1;-;4;-;-;47
"280030 Aracaju";-;158;248;460;318;185;44;42;26;61;62;263;142;2009
"280040 Arauá";-;-;-;-;-;1;1;-;-;-;-;-;-;2
"280050 Areia Branca";-;-;1;3;7;-;2;-;-;-;-;21;2;36
"280060 Barra dos Coqueiros";-;8;7;6;6;5;3;3;2;3;10;14;1;68
"280067 Boquim";-;-;2;9;3;-;1;-;-;-;-;-;1;16
"280100 Campo do Brito";-;1;-;4;5;8;1;-;-;-;1;13;2;35
"280120 Canindé de São Francisco";-;-;1;6;10;4;-;1;-;-;-;-;-;22
"280130 Capela";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"280140 Carira";-;1;-;4;15;2;-;-;-;-;-;3;-;25
"280150 Carmópolis";-;-;-;3;3;4;3;-;1;3;1;1;-;19
"280160 Cedro de São João";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"280170 Cristinápolis";-;-;-;3;-;1;-;-;5;3;-;-;-;12
"280210 Estância";-;2;6;7;39;13;9;4;-;1;-;1;2;84
"280230 Frei Paulo";-;-;-;-;1;-;-;-;-;-;-;3;-;4
"280240 Gararu";-;-;-;13;4;4;5;2;2;3;4;2;1;40
"280250 General Maynard";-;-;-;1;-;-;-;-;-;-;1;-;-;2
"280260 Gracho Cardoso";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"280270 Ilha das Flores";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"280280 Indiaroba";-;-;2;5;1;1;-;-;-;-;-;-;-;9
"280290 Itabaiana";-;1;16;85;66;27;5;2;-;3;47;817;238;1307
"280300 Itabaianinha";-;1;5;7;10;-;-;-;-;-;-;2;5;30
"280320 Itaporanga d'Ajuda";-;-;1;10;12;2;-;-;-;-;-;-;-;25
"280340 Japoatã";-;-;-;-;1;1;1;-;-;-;2;6;4;15
"280350 Lagarto";-;-;1;14;19;5;5;2;1;-;2;3;3;55
"280360 Laranjeiras";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"280370 Macambira";-;-;-;2;4;-;-;-;-;-;-;1;-;7
"280380 Malhada dos Bois";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"280390 Malhador";-;1;-;2;2;5;-;1;-;-;1;14;1;27
"280400 Maruim";-;-;-;2;1;1;1;-;-;-;-;-;-;5
"280410 Moita Bonita";-;-;-;1;5;2;-;-;-;-;-;22;1;31
"280420 Monte Alegre de Sergipe";-;-;-;1;1;-;1;-;-;1;-;-;-;4
"280430 Muribeca";-;-;-;3;-;-;-;-;-;-;-;-;-;3
"280440 Neópolis";-;64;-;3;4;7;2;9;7;1;-;-;20;117
"280445 Nossa Senhora Aparecida";-;1;-;-;-;-;-;-;-;-;-;1;1;3
"280450 Nossa Senhora da Glória";-;-;-;3;1;-;1;-;-;-;-;-;-;5
"280460 Nossa Senhora das Dores";-;1;3;17;17;4;3;-;-;1;2;3;-;51
"280470 Nossa Senhora de Lourdes";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"280480 Nossa Senhora do Socorro";-;2;1;-;-;-;-;1;1;-;-;7;-;12
"280490 Pacatuba";-;-;-;-;-;-;-;-;-;-;-;-;2;2
"280510 Pedrinhas";-;-;-;-;-;-;-;-;-;-;-;3;-;3
"280520 Pinhão";-;2;2;9;15;-;-;-;-;1;-;5;1;35
"280530 Pirambu";-;-;-;-;-;-;-;-;-;-;-;-;2;2
"280540 Poço Redondo";-;-;-;-;-;-;-;-;-;-;1;8;1;10
"280550 Poço Verde";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"280570 Propriá";-;-;-;-;1;-;-;-;-;-;-;-;1;2
"280580 Riachão do Dantas";-;10;2;4;1;1;-;-;-;1;15;9;2;45
"280600 Ribeirópolis";-;-;-;1;1;2;-;1;-;-;-;3;-;8
"280610 Rosário do Catete";-;-;-;-;-;-;-;-;2;3;-;-;-;5
"280620 Salgado";-;-;2;1;-;-;-;-;-;-;-;-;-;3
"280630 Santa Luzia do Itanhy";-;-;1;-;1;1;-;1;-;-;2;-;-;6
"280650 Santa Rosa de Lima";-;-;3;8;4;-;-;-;-;-;-;-;-;15
"280640 Santana do São Francisco";-;1;-;-;-;-;-;-;-;1;-;1;-;3
"280660 Santo Amaro das Brotas";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"280670 São Cristóvão";-;-;8;23;4;2;3;1;-;2;3;5;3;54
"280680 São Domingos";-;-;1;3;-;4;1;-;-;-;-;3;1;13
"280700 São Miguel do Aleixo";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"280710 Simão Dias";-;-;1;2;-;-;1;-;-;-;-;-;-;4
"280720 Siriri";-;1;-;-;-;-;-;1;1;-;-;-;-;3
"280740 Tobias Barreto";-;11;7;2;2;2;1;6;54;715;365;26;36;1227
"280750 Tomar do Geru";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"280760 Umbaúba";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"290035 Adustina";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"290070 Alagoinhas";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"290080 Alcobaça";-;-;-;1;-;-;-;-;-;-;-;-;7;8
"290090 Almadina";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"290100 Amargosa";-;-;-;-;3;1;-;2;-;-;-;-;-;6
"290110 Amélia Rodrigues";-;1;-;-;-;-;-;-;-;1;-;-;-;2
"290115 América Dourada";-;-;-;-;1;-;-;-;-;-;1;-;2;4
"290130 Andaraí";-;-;1;-;-;1;11;1;-;-;-;-;-;14
"290135 Andorinha";-;-;-;-;-;3;2;-;-;-;1;1;-;7
"290150 Anguera";-;-;-;-;-;4;2;1;-;-;-;-;-;7
"290160 Antas";-;-;6;3;-;-;-;-;-;2;9;36;10;66
"290170 Antônio Cardoso";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"290180 Antônio Gonçalves";-;-;-;-;-;-;-;-;-;-;-;-;2;2
"290190 Aporá";-;-;-;1;-;-;-;2;-;-;-;-;-;3
"290195 Apuarema";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"290210 Araci";-;4;2;78;64;39;15;4;1;1;-;-;-;208
"290225 Arataca";-;-;1;6;-;-;-;-;-;-;-;-;-;7
"290230 Aratuípe";-;-;-;-;-;-;1;-;-;-;-;-;1;2
"290260 Baixa Grande";-;-;-;-;4;1;-;-;-;-;-;-;-;5
"290265 Banzaê";-;1;-;-;1;1;2;1;-;3;-;-;-;9
"290270 Barra";-;2;21;69;169;469;78;23;6;4;-;-;-;841
"290280 Barra da Estiva";-;-;-;4;6;5;1;1;-;-;-;2;3;22
"290290 Barra do Choça";-;-;5;52;7;5;-;1;-;-;-;-;-;70
"290300 Barra do Mendes";-;-;-;-;4;2;-;1;-;-;-;-;-;7
"290310 Barra do Rocha";-;-;1;-;2;-;-;-;-;-;-;-;-;3
"290320 Barreiras";-;1;-;2;18;10;3;-;-;1;-;-;-;35
"290323 Barro Alto";-;-;1;6;4;-;-;1;-;-;-;-;1;13
"290330 Barro Preto";-;-;-;14;2;2;-;-;-;-;-;-;-;18
"290327 Barrocas";-;-;-;-;-;3;-;1;-;-;-;-;-;4
"290340 Belmonte";-;-;-;26;41;17;-;2;-;-;-;-;-;86
"290350 Belo Campo";-;-;-;1;4;-;-;-;-;-;-;-;-;5
"290360 Biritinga";-;-;-;-;-;7;6;9;1;-;-;-;-;23
"290370 Boa Nova";-;-;-;1;10;1;-;-;-;-;-;2;-;14
"290380 Boa Vista do Tupim";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"290390 Bom Jesus da Lapa";-;-;1;8;16;66;31;5;-;-;-;1;-;128
"290405 Bonito";-;-;-;1;2;7;1;-;4;1;-;-;1;17
"290410 Boquira";-;-;-;-;-;-;1;1;-;-;-;-;-;2
"290420 Botuporã";-;1;10;5;-;-;-;1;-;-;-;-;-;17
"290430 Brejões";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"290450 Brotas de Macaúbas";-;-;-;-;-;1;1;1;-;-;-;-;-;3
"290460 Brumado";-;1;1;-;1;2;7;11;10;7;6;3;3;52
"290470 Buerarema";-;-;2;17;2;-;-;-;-;1;-;-;-;22
"290475 Buritirama";-;38;20;9;23;35;35;2;-;-;-;-;6;168
"290480 Caatiba";-;-;-;1;-;1;1;-;-;-;-;-;-;3
"290485 Cabaceiras do Paraguaçu";-;-;-;1;-;-;-;-;-;3;2;-;-;6
"290490 Cachoeira";-;2;-;-;-;-;1;-;-;-;-;-;-;3
"290510 Caém";-;-;-;-;1;1;1;-;-;-;-;-;-;3
"290520 Caetité";-;-;1;6;13;22;10;1;2;-;-;-;-;55
"290530 Cafarnaum";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"290540 Cairu";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"290550 Caldeirão Grande";-;-;-;-;-;3;-;1;-;-;1;-;1;6
"290560 Camacan";-;-;-;4;19;4;9;-;-;-;-;-;-;36
"290570 Camaçari";-;10;35;84;70;106;43;33;7;1;2;1;2;394
"290580 Camamu";-;-;-;3;-;-;-;-;-;-;-;-;-;3
"290590 Campo Alegre de Lourdes";-;-;1;-;2;1;-;-;-;-;-;-;-;4
"290600 Campo Formoso";-;-;-;-;1;1;1;2;1;-;-;-;-;6
"290620 Canarana";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"290630 Canavieiras";-;-;-;5;9;7;1;-;-;-;-;-;1;23
"290640 Candeal";-;-;-;1;-;-;2;9;1;1;-;-;-;14
"290650 Candeias";-;-;-;-;-;1;-;-;1;-;-;-;-;2
"290670 Cândido Sales";-;-;-;-;5;1;-;-;-;-;1;-;-;7
"290680 Cansanção";-;-;-;4;1;2;-;2;5;1;1;-;4;20
"290682 Canudos";-;-;-;2;2;12;16;9;-;-;3;-;-;44
"290685 Capela do Alto Alegre";-;-;-;5;19;3;-;-;-;-;-;-;-;27
"290687 Capim Grosso";-;-;-;-;-;-;-;3;-;-;-;-;-;3
"290689 Caraíbas";-;-;-;-;-;-;-;-;-;2;-;-;-;2
"290690 Caravelas";-;-;-;2;2;6;5;-;1;-;-;1;-;17
"290700 Cardeal da Silva";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"290710 Carinhanha";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"290720 Casa Nova";-;-;-;4;1;2;5;5;5;1;14;68;18;123
"290730 Castro Alves";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"290740 Catolândia";-;-;-;-;1;5;10;1;-;-;-;-;-;17
"290750 Catu";-;1;-;1;2;4;1;-;-;-;1;-;-;10
"290755 Caturama";-;-;3;1;2;-;-;1;-;-;-;-;-;7
"290760 Central";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"290770 Chorrochó";-;-;-;1;4;33;16;14;55;172;72;1;-;368
"290780 Cícero Dantas";-;9;14;14;4;-;-;1;-;-;-;-;1;43
"290800 Coaraci";-;-;-;1;1;3;2;-;-;-;-;-;-;7
"290810 Cocos";-;1;-;1;-;-;-;-;-;-;-;-;-;2
"290820 Conceição da Feira";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"290840 Conceição do Coité";-;2;2;3;11;23;6;1;-;-;4;2;1;55
"290850 Conceição do Jacuípe";-;1;1;3;2;1;1;2;-;-;-;-;-;11
"290860 Conde";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"290870 Condeúba";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"290880 Contendas do Sincorá";-;-;1;-;2;6;1;-;-;-;-;1;-;11
"290910 Coribe";-;-;-;7;-;-;-;-;-;-;-;-;-;7
"290920 Coronel João Sá";-;-;-;-;1;-;-;1;-;1;-;-;2;5
"290930 Correntina";-;-;-;3;19;29;22;7;2;-;-;1;1;84
"290950 Cravolândia";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"290960 Crisópolis";-;-;-;-;-;-;-;-;-;-;2;3;-;5
"290970 Cristópolis";-;-;-;1;3;6;8;11;3;2;-;1;-;35
"290980 Cruz das Almas";-;1;-;2;4;6;3;7;4;1;1;-;-;29
"290990 Curaçá";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"291000 Dário Meira";-;-;-;1;-;1;1;-;-;-;-;-;-;3
"291005 Dias d'Ávila";-;-;2;3;2;-;-;3;-;-;-;-;-;10
"291010 Dom Basílio";-;-;-;1;1;-;-;1;-;-;-;-;-;3
"291020 Dom Macedo Costa";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"291030 Elísio Medrado";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"291050 Entre Rios";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"291060 Esplanada";-;-;-;-;3;-;-;1;-;-;-;-;-;4
"291070 Euclides da Cunha";-;1;1;4;-;1;-;1;1;-;-;-;-;9
"291072 Eunápolis";-;2;2;10;20;13;7;11;9;-;-;-;1;75
"291075 Fátima";-;5;4;10;2;-;-;-;-;-;-;-;-;21
"291080 Feira de Santana";-;5;1;6;1;8;2;3;1;-;-;-;3;30
"291085 Filadélfia";-;3;-;3;-;1;4;3;-;-;-;-;-;14
"291090 Firmino Alves";-;-;-;-;-;3;-;-;-;-;-;-;1;4
"291100 Floresta Azul";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"291110 Formosa do Rio Preto";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"291120 Gandu";-;-;-;-;1;4;-;-;-;-;-;-;-;5
"291125 Gavião";-;-;-;-;-;3;1;2;-;-;-;-;-;6
"291140 Glória";-;8;36;7;9;8;9;5;2;-;2;-;-;86
"291165 Guajeru";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"291170 Guanambi";-;1;1;1;4;3;1;1;-;-;1;3;3;19
"291180 Guaratinga";-;-;-;-;-;-;-;1;-;1;-;1;-;3
"291185 Heliópolis";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"291190 Iaçu";-;-;-;1;2;3;3;1;-;-;-;-;-;10
"291210 Ibicaraí";-;1;18;60;14;-;-;-;-;-;-;-;-;93
"291220 Ibicoara";-;2;1;-;-;-;-;-;-;-;-;-;-;3
"291240 Ibipeba";-;-;-;-;2;3;1;3;-;-;-;-;1;10
"291250 Ibipitanga";-;-;-;-;1;1;2;3;1;-;4;3;3;18
"291260 Ibiquera";-;-;-;-;8;5;2;-;-;-;-;1;-;16
"291270 Ibirapitanga";-;-;-;-;3;1;-;-;-;-;-;-;-;4
"291280 Ibirapuã";-;2;-;-;2;2;1;8;7;1;-;10;40;73
"291290 Ibirataia";-;4;8;9;17;10;9;7;4;4;-;5;6;83
"291320 Ibotirama";-;-;-;6;-;2;1;-;-;-;-;-;-;9
"291330 Ichu";-;-;1;-;-;-;2;1;-;-;-;-;-;4
"291360 Ilhéus";-;57;42;178;54;27;9;1;4;7;20;80;37;516
"291370 Inhambupe";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"291380 Ipecaetá";-;-;-;-;-;6;5;-;1;-;-;-;-;12
"291400 Ipirá";-;-;-;2;6;2;2;2;2;-;-;-;-;16
"291440 Iraquara";-;-;2;-;-;-;1;-;-;1;-;-;-;4
"291450 Irará";-;-;-;1;1;3;5;5;2;-;2;1;1;21
"291460 Irecê";-;-;1;5;4;3;2;1;-;-;2;4;-;22
"291465 Itabela";-;-;-;-;-;-;-;-;1;3;4;6;10;24
"291470 Itaberaba";-;-;3;28;96;60;26;17;4;1;-;-;1;236
"291480 Itabuna";-;51;213;1888;1514;369;98;148;65;51;94;590;1902;6983
"291490 Itacaré";-;-;-;-;9;-;-;-;-;-;-;-;-;9
"291500 Itaeté";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"291510 Itagi";-;-;-;-;-;-;-;2;-;-;-;-;-;2
"291535 Itaguaçu da Bahia";-;-;-;-;1;2;-;-;-;-;-;-;-;3
"291540 Itaju do Colônia";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"291550 Itajuípe";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"291560 Itamaraju";-;-;-;-;-;2;-;2;1;-;-;1;7;13
"291570 Itamari";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"291580 Itambé";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"291600 Itanhém";-;-;-;-;1;1;2;1;1;-;-;-;-;6
"291620 Itapé";-;-;-;1;2;-;-;-;-;-;-;6;1;10
"291630 Itapebi";-;-;-;1;1;1;1;-;-;-;-;-;2;6
"291640 Itapetinga";-;-;-;1;31;19;4;3;1;-;-;-;1;60
"291680 Itarantim";-;9;-;-;-;-;-;-;-;-;-;-;-;9
"291685 Itatim";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"291700 Itiúba";-;-;1;8;-;1;-;-;3;3;2;53;1;72
"291710 Itororó";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"291720 Ituaçu";-;-;-;2;1;2;-;-;-;-;-;-;-;5
"291733 Iuiú";-;-;-;1;-;2;-;2;-;-;-;1;87;93
"291735 Jaborandi";-;2;-;1;6;-;-;-;-;-;-;-;-;9
"291740 Jacaraci";-;-;-;-;-;1;-;-;1;-;-;-;-;2
"291750 Jacobina";-;-;-;50;3;33;10;3;3;-;-;2;-;104
"291760 Jaguaquara";-;-;-;2;1;3;1;-;1;-;1;-;-;9
"291770 Jaguarari";-;-;-;-;1;-;-;-;1;-;-;-;-;2
"291790 Jandaíra";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"291800 Jequié";-;108;69;69;75;24;12;8;4;3;-;-;13;385
"291810 Jeremoabo";-;-;4;316;31;11;4;4;22;62;69;30;8;561
"291830 Jitaúna";-;-;2;7;1;-;-;3;-;-;-;1;1;15
"291840 Juazeiro";-;14;25;32;75;102;90;27;9;9;8;7;13;411
"291855 Jussari";-;-;-;4;11;1;1;1;-;-;-;-;-;18
"291860 Jussiape";-;-;1;-;-;-;-;-;-;-;1;-;-;2
"291875 Lagoa Real";-;-;-;-;10;10;1;1;-;-;-;-;-;22
"291890 Lajedão";-;-;3;1;3;3;-;-;-;-;-;1;1;12
"291910 Lamarão";-;1;2;15;13;16;10;2;2;1;2;-;-;64
"291915 Lapão";-;-;-;-;1;-;-;1;-;-;-;-;-;2
"291920 Lauro de Freitas";-;1;7;10;16;21;17;6;-;-;-;1;-;79
"291930 Lençóis";-;-;-;-;3;-;2;-;1;-;-;-;-;6
"291950 Livramento de Nossa Senhora";-;-;-;1;-;2;-;-;-;1;-;-;-;4
"291955 Luís Eduardo Magalhães";-;1;-;3;80;128;23;4;1;-;1;2;3;246
"291980 Macaúbas";-;15;50;77;73;58;27;8;4;-;2;2;1;317
"291990 Macururé";-;-;-;2;4;1;-;2;-;-;1;-;-;10
"291992 Madre de Deus";-;-;-;-;-;1;1;6;-;-;-;-;-;8
"292000 Maiquinique";-;1;-;6;5;3;4;10;11;4;-;1;2;47
"292010 Mairi";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"292030 Malhada de Pedras";-;-;-;-;1;3;-;-;-;-;-;-;-;4
"292045 Mansidão";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"292050 Maracás";-;1;-;6;1;-;-;-;1;-;-;1;-;10
"292060 Maragogipe";-;-;1;5;4;1;-;3;-;-;-;-;-;14
"292100 Mata de São João";-;-;-;2;3;-;2;-;1;-;-;-;-;8
"292120 Miguel Calmon";-;-;1;-;2;2;14;-;1;-;-;3;3;26
"292130 Milagres";-;-;1;15;9;1;1;-;-;-;-;-;-;27
"292145 Mirante";-;1;-;-;1;-;-;-;-;-;-;-;-;2
"292150 Monte Santo";-;-;1;-;-;-;-;2;-;-;-;-;-;3
"292170 Morro do Chapéu";-;-;-;-;1;1;-;-;2;-;-;-;-;4
"292200 Mucuri";-;1;1;6;8;14;28;3;5;8;6;11;12;103
"292205 Mulungu do Morro";-;5;3;2;1;2;1;-;-;-;-;-;-;14
"292210 Mundo Novo";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"292220 Muniz Ferreira";-;-;-;-;-;3;2;1;6;-;-;-;-;12
"292230 Muritiba";-;2;-;2;1;8;10;13;4;-;1;-;-;41
"292240 Mutuípe";-;-;-;1;-;-;-;1;-;-;-;-;-;2
"292260 Nilo Peçanha";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"292275 Nova Ibiá";-;-;-;-;-;-;-;2;-;-;-;-;-;2
"292300 Nova Viçosa";-;-;-;-;3;2;-;-;1;-;-;-;4;10
"292305 Novo Triunfo";-;-;3;5;-;-;-;-;-;-;-;-;5;13
"292310 Olindina";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"292330 Ouriçangas";-;-;-;-;-;2;1;-;-;-;-;-;-;3
"292335 Ourolândia";-;-;-;-;-;6;8;6;3;-;-;-;-;23
"292340 Palmas de Monte Alto";-;-;-;1;1;1;-;-;-;-;-;-;-;3
"292350 Palmeiras";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"292360 Paramirim";-;1;-;-;6;3;2;6;6;1;2;2;5;34
"292370 Paratinga";-;-;1;-;14;44;46;16;2;-;-;-;-;123
"292380 Paripiranga";-;-;15;36;38;6;2;-;1;-;-;2;1;101
"292390 Pau Brasil";-;1;-;1;7;17;6;1;-;1;-;-;-;34
"292400 Paulo Afonso";-;5;3;18;52;11;1;20;5;3;1;5;-;124
"292405 Pé de Serra";-;-;5;6;2;9;3;1;-;2;1;-;-;29
"292410 Pedrão";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"292440 Pilão Arcado";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"292450 Pindaí";-;1;-;-;-;1;-;-;-;1;-;-;2;5
"292465 Pintadas";-;-;-;1;2;16;28;16;9;1;-;-;-;73
"292470 Piripá";-;-;-;-;-;-;-;1;-;-;1;-;-;2
"292490 Planaltino";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"292510 Poções";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"292520 Pojuca";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"292525 Ponto Novo";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"292530 Porto Seguro";-;4;1;5;10;7;2;3;3;1;-;-;2;38
"292550 Prado";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"292560 Presidente Dutra";-;-;2;2;1;2;-;-;-;-;-;-;1;8
"292570 Presidente Jânio Quadros";-;-;-;-;-;3;1;-;-;-;-;-;-;4
"292575 Presidente Tancredo Neves";-;-;-;-;-;-;-;2;-;-;-;-;-;2
"292580 Queimadas";-;-;1;-;1;8;-;-;-;-;-;-;-;10
"292590 Quijingue";-;-;-;3;3;-;-;-;-;-;-;-;-;6
"292593 Quixabeira";-;-;-;2;-;-;-;-;-;1;-;3;3;9
"292595 Rafael Jambeiro";-;-;-;-;1;1;1;2;-;-;-;-;-;5
"292600 Remanso";-;-;-;3;8;11;3;12;9;3;-;-;1;50
"292610 Retirolândia";-;-;-;1;-;8;5;1;-;-;-;-;-;15
"292630 Riachão do Jacuípe";-;-;-;-;1;-;-;1;3;-;-;-;2;7
"292640 Riacho de Santana";-;-;-;-;2;2;2;-;1;-;-;-;-;7
"292650 Ribeira do Amparo";-;1;1;3;8;-;-;1;1;1;1;-;-;17
"292660 Ribeira do Pombal";-;-;4;8;1;-;-;5;9;-;1;1;9;38
"292670 Rio de Contas";-;-;1;-;-;3;2;5;5;3;8;1;-;28
"292690 Rio do Pires";-;2;-;-;-;-;-;-;-;1;-;-;-;3
"292700 Rio Real";-;-;-;1;-;-;1;-;-;1;1;-;-;4
"292710 Rodelas";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"292720 Ruy Barbosa";-;2;4;83;41;8;-;1;-;-;-;-;-;139
"292740 Salvador";-;33;36;67;164;184;126;181;170;132;87;46;35;1261
"292750 Santa Bárbara";-;-;-;1;3;14;4;1;-;-;-;-;-;23
"292760 Santa Brígida";-;-;1;18;18;3;1;-;-;-;-;6;9;56
"292770 Santa Cruz Cabrália";-;-;1;-;8;2;4;-;-;-;-;-;-;15
"292780 Santa Cruz da Vitória";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"292810 Santa Maria da Vitória";-;-;1;2;3;28;34;-;-;-;-;-;-;68
"292840 Santa Rita de Cássia";-;-;-;-;-;1;-;1;-;-;-;-;-;2
"292850 Santa Teresinha";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"292800 Santaluz";-;-;-;-;-;2;-;-;-;-;-;-;-;2
"292820 Santana";-;-;-;-;1;1;-;-;-;3;2;2;-;9
"292860 Santo Amaro";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"292870 Santo Antônio de Jesus";-;-;1;-;4;8;6;30;1;1;-;5;1;57
"292880 Santo Estêvão";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"292890 São Desidério";-;1;-;1;-;4;-;-;-;-;-;-;-;6
"292895 São Domingos";-;-;8;26;27;19;17;11;4;4;3;1;1;121
"292900 São Félix";-;1;-;-;-;3;2;-;-;-;1;-;-;7
"292905 São Félix do Coribe";-;-;2;1;11;29;14;2;-;-;-;-;-;59
"292920 São Francisco do Conde";-;-;-;-;3;16;7;1;1;-;-;-;-;28
"292925 São Gabriel";-;-;-;-;-;-;1;-;-;-;1;-;1;3
"292930 São Gonçalo dos Campos";-;-;-;-;1;3;2;-;-;-;-;-;-;6
"292935 São José da Vitória";-;-;2;13;12;1;-;-;-;-;-;-;-;28
"292940 São Miguel das Matas";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"292950 São Sebastião do Passé";-;-;4;3;10;10;9;5;-;-;-;-;-;41
"292975 Saubara";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"292990 Seabra";-;-;1;3;5;7;2;-;-;-;1;2;1;22
"293000 Sebastião Laranjeiras";-;-;1;-;-;5;32;37;-;-;-;-;-;75
"293010 Senhor do Bonfim";-;-;-;-;-;-;1;-;-;-;-;1;-;2
"293020 Sento Sé";-;2;2;1;1;19;14;19;1;3;1;3;7;73
"293015 Serra do Ramalho";-;-;-;-;-;12;3;2;-;-;-;-;-;17
"293030 Serra Dourada";-;1;-;-;7;2;-;-;3;3;-;1;1;18
"293050 Serrinha";-;-;3;21;46;69;40;56;9;35;26;38;-;343
"293060 Serrolândia";-;-;1;1;2;16;14;31;11;-;1;-;-;77
"293070 Simões Filho";-;-;-;11;3;1;2;2;1;-;2;-;-;22
"293075 Sítio do Mato";-;-;-;-;-;1;4;1;-;-;-;-;-;6
"293076 Sítio do Quinto";-;-;-;2;-;-;-;-;-;-;-;2;-;4
"293077 Sobradinho";-;-;-;-;-;1;1;-;-;2;-;-;-;4
"293080 Souto Soares";-;2;11;9;4;6;2;2;-;-;1;-;-;37
"293090 Tabocas do Brejo Velho";-;-;-;-;-;-;-;2;-;-;-;-;-;2
"293105 Tanque Novo";-;-;-;-;17;4;-;1;-;-;-;-;-;22
"293110 Tanquinho";-;1;-;-;-;5;-;1;1;-;-;-;-;8
"293120 Taperoá";-;-;1;30;1;-;-;-;-;-;-;-;-;32
"293135 Teixeira de Freitas";-;-;1;-;2;25;30;27;16;4;-;1;-;106
